Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Joe Hart,eng ENG,GK,29.0,36,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Belotti,it ITA,FW,22.0,35,34,3070.0,34.1,26.0,7.0,33.0,24.0,2.0,5.0,5.0,0.0,0.76,0.21,0.97,0.7,0.91,Matches
Iago Falque,es ESP,"FW,MF",26.0,35,31,2516.0,28.0,12.0,8.0,20.0,10.0,2.0,2.0,2.0,0.0,0.43,0.29,0.72,0.36,0.64,Matches
Adem Ljajić,rs SRB,"FW,MF",24.0,33,30,2513.0,27.9,10.0,8.0,18.0,9.0,1.0,2.0,5.0,0.0,0.36,0.29,0.64,0.32,0.61,Matches
Luca Rossettini,it ITA,DF,31.0,30,29,2655.0,29.5,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Daniele Baselli,it ITA,MF,24.0,37,28,2288.0,25.4,6.0,5.0,11.0,6.0,0.0,0.0,6.0,0.0,0.24,0.2,0.43,0.24,0.43,Matches
Antonio Barreca,it ITA,"DF,MF",21.0,28,25,2362.0,26.2,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches
Davide Zappacosta,it ITA,"DF,MF",24.0,29,25,2337.0,26.0,1.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,0.04,0.19,0.23,0.04,0.23,Matches
Marco Benassi,it ITA,MF,21.0,28,24,2044.0,22.7,5.0,3.0,8.0,5.0,0.0,0.0,5.0,0.0,0.22,0.13,0.35,0.22,0.35,Matches
Emiliano Moretti,it ITA,DF,35.0,23,23,2063.0,22.9,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,0.04,0.13,0.17,0.04,0.17,Matches
Mirko Valdifiori,it ITA,MF,30.0,24,22,1775.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lorenzo De Silvestri,it ITA,"DF,MF",28.0,16,15,1254.0,13.9,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.07,0.22,0.29,0.07,0.29,Matches
Lucas Boyé,ar ARG,FW,20.0,30,14,1458.0,16.2,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches
Leandro Castán,br BRA,DF,29.0,14,13,1177.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Afriyie Acquah,gh GHA,MF,24.0,20,13,1077.0,12.0,2.0,0.0,2.0,2.0,0.0,0.0,8.0,3.0,0.17,0.0,0.17,0.17,0.17,Matches
Joel Obi,ng NGA,MF,25.0,20,9,771.0,8.6,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.23,0.23,0.0,0.23,Matches
Cristian Molinaro,it ITA,"DF,MF",33.0,10,9,751.0,8.3,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.24,0.24,0.0,0.24,Matches
Saša Lukić,rs SRB,MF,19.0,14,7,777.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Iturbe,py PAR,"FW,MF",23.0,16,4,549.0,6.1,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.16,0.49,0.66,0.16,0.66,Matches
Josef Martínez,ve VEN,FW,23.0,11,4,533.0,5.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches
Cesare Bovo,it ITA,DF,33.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlão,br BRA,"DF,MF",30.0,4,4,334.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Danilo Avelar,br BRA,"DF,MF",27.0,3,3,262.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Arlind Ajeti,al ALB,DF,22.0,4,3,251.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.36,0.0,0.36,0.36,0.36,Matches
Giuseppe Vives,it ITA,MF,36.0,3,3,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Maxi López,ar ARG,FW,32.0,16,2,440.0,4.9,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.41,0.0,0.41,0.41,0.41,Matches
Daniele Padelli,it ITA,GK,30.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Samuel Gustafson,se SWE,MF,21.0,5,1,223.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
