Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Wojciech Szczęsny,pl POL,GK,26.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Fazio,ar ARG,DF,29.0,37,35,3116.0,34.6,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.06,0.03,0.09,0.06,0.09,Matches
Radja Nainggolan,be BEL,MF,28.0,37,35,3030.0,33.7,11.0,4.0,15.0,11.0,0.0,0.0,2.0,0.0,0.33,0.12,0.45,0.33,0.45,Matches
Edin Džeko,ba BIH,FW,30.0,37,33,3048.0,33.9,29.0,9.0,38.0,28.0,1.0,3.0,4.0,0.0,0.86,0.27,1.12,0.83,1.09,Matches
Kostas Manolas,gr GRE,DF,25.0,33,32,2771.0,30.8,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches
Kevin Strootman,nl NED,MF,26.0,33,31,2788.0,31.0,4.0,7.0,11.0,4.0,0.0,0.0,6.0,0.0,0.13,0.23,0.36,0.13,0.36,Matches
Mohamed Salah,eg EGY,"FW,MF",24.0,31,29,2473.0,27.5,15.0,11.0,26.0,15.0,0.0,0.0,2.0,0.0,0.55,0.4,0.95,0.55,0.95,Matches
Daniele De Rossi,it ITA,"DF,MF",33.0,31,27,2341.0,26.0,4.0,4.0,8.0,2.0,2.0,2.0,9.0,0.0,0.15,0.15,0.31,0.08,0.23,Matches
Antonio Rüdiger,de GER,DF,23.0,26,25,2205.0,24.5,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.04,0.04,0.0,0.04,Matches
Bruno Peres,br BRA,"DF,MF",26.0,30,24,2219.0,24.7,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.08,0.08,0.16,0.08,0.16,Matches
Emerson Palmieri,it ITA,"DF,MF",21.0,25,23,1965.0,21.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
Diego Perotti,ar ARG,"FW,MF",28.0,32,20,1744.0,19.4,8.0,6.0,14.0,1.0,7.0,7.0,2.0,0.0,0.41,0.31,0.72,0.05,0.36,Matches
Stephan El Shaarawy,it ITA,"DF,FW",23.0,32,19,1630.0,18.1,8.0,3.0,11.0,8.0,0.0,0.0,0.0,0.0,0.44,0.17,0.61,0.44,0.61,Matches
Leandro Paredes,ar ARG,MF,22.0,27,15,1482.0,16.5,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,0.18,0.06,0.24,0.18,0.24,Matches
Juan Jesus,br BRA,DF,25.0,20,13,1193.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alessandro Florenzi,it ITA,"DF,FW",25.0,9,8,747.0,8.3,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.36,0.36,0.0,0.36,Matches
Thomas Vermaelen,be BEL,DF,30.0,9,4,392.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mário Rui,pt POR,"DF,MF",25.0,5,3,347.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gerson,br BRA,"FW,MF",19.0,4,2,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Francesco Totti,it ITA,"FW,MF",39.0,18,1,379.0,4.2,2.0,3.0,5.0,0.0,2.0,2.0,1.0,0.0,0.47,0.71,1.19,0.0,0.71,Matches
Clément Grenier,fr FRA,MF,25.0,6,1,156.0,1.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.58,0.58,0.0,0.58,Matches
Juan Iturbe,py PAR,"FW,MF",23.0,5,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nura Abdullahi,ng NGA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Alisson,br BRA,GK,23.0,0,0,,,,,,,,,,,,,,,,Matches
Lorenzo Crisanto,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Eros De Santis,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Davide Frattesi,it ITA,MF,16.0,0,0,,,,,,,,,,,,,,,,Matches
Stefano Greco,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,Matches
Lorenzo Grossi,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Bogdan Lobonț,ro ROU,GK,38.0,0,0,,,,,,,,,,,,,,,,Matches
Riccardo Marchizza,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Luca Pellegrini,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Federico Ricci,it ITA,"FW,MF",22.0,0,0,,,,,,,,,,,,,,,,Matches
Andrea Romagnoli,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Umar Sadiq,ng NGA,FW,19.0,0,0,,,,,,,,,,,,,,,,Matches
Moustapha Seck,sn SEN,"DF,MF",20.0,0,0,,,,,,,,,,,,,,,,Matches
Edoardo Soleri,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Emanuele Spinozzi,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Marco Tumminello,it ITA,FW,17.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.7,38,418,3420.0,38.0,88.0,59.0,147.0,76.0,12.0,14.0,64.0,0.0,2.32,1.55,3.87,2.0,3.55,
