Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Gonzalo Higuaín,ar ARG,"FW,MF",28.0,38,32,2966.0,33.0,24.0,2.0,26.0,24.0,0.0,0.0,1.0,0.0,0.73,0.06,0.79,0.73,0.79,Matches
Sami Khedira,de GER,MF,29.0,31,31,2539.0,28.2,5.0,3.0,8.0,5.0,0.0,0.0,2.0,0.0,0.18,0.11,0.28,0.18,0.28,Matches
Gianluigi Buffon,it ITA,GK,38.0,30,30,2655.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mario Mandžukić,hr CRO,"FW,MF",30.0,34,28,2483.0,27.6,7.0,4.0,11.0,7.0,0.0,0.0,5.0,0.0,0.25,0.14,0.4,0.25,0.4,Matches
Leonardo Bonucci,it ITA,DF,29.0,29,26,2409.0,26.8,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Paulo Dybala,ar ARG,"FW,MF",22.0,31,26,2140.0,23.8,11.0,7.0,18.0,8.0,3.0,3.0,2.0,0.0,0.46,0.29,0.76,0.34,0.63,Matches
Alex Sandro,br BRA,"DF,MF",25.0,27,25,2312.0,25.7,3.0,4.0,7.0,3.0,0.0,0.0,5.0,0.0,0.12,0.16,0.27,0.12,0.27,Matches
Miralem Pjanić,ba BIH,MF,26.0,30,25,2166.0,24.1,5.0,9.0,14.0,5.0,0.0,0.0,5.0,0.0,0.21,0.37,0.58,0.21,0.58,Matches
Stephan Lichtsteiner,ch SUI,"DF,MF",32.0,26,22,1866.0,20.7,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.05,0.1,0.14,0.05,0.14,Matches
Juan Cuadrado,co COL,"DF,FW",28.0,30,21,2096.0,23.3,2.0,6.0,8.0,2.0,0.0,0.0,8.0,0.0,0.09,0.26,0.34,0.09,0.34,Matches
Giorgio Chiellini,it ITA,DF,31.0,21,20,1636.0,18.2,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.11,0.11,0.22,0.11,0.22,Matches
Andrea Barzagli,it ITA,DF,35.0,23,17,1532.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
