Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Diego Laxalt,uy URU,"DF,MF",23.0,36,36,3135.0,34.8,1.0,4.0,5.0,1.0,0.0,0.0,5.0,0.0,0.03,0.11,0.14,0.03,0.14,Matches
Nicolás Burdisso,ar ARG,DF,35.0,35,35,3126.0,34.7,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Darko Lazović,rs SRB,"DF,FW",25.0,33,30,2450.0,27.2,2.0,4.0,6.0,2.0,0.0,0.0,5.0,1.0,0.07,0.15,0.22,0.07,0.22,Matches
Giovanni Simeone,ar ARG,FW,21.0,35,29,2614.0,29.0,12.0,1.0,13.0,11.0,1.0,2.0,3.0,0.0,0.41,0.03,0.45,0.38,0.41,Matches
Armando Izzo,it ITA,DF,24.0,29,29,2586.0,28.7,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches
Luca Rigoni,it ITA,MF,31.0,31,29,2350.0,26.1,3.0,1.0,4.0,3.0,0.0,0.0,13.0,0.0,0.11,0.04,0.15,0.11,0.15,Matches
Ezequiel Muñoz,ar ARG,DF,25.0,31,25,2347.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Miguel Veloso,pt POR,MF,30.0,23,22,1779.0,19.8,0.0,3.0,3.0,0.0,0.0,0.0,9.0,1.0,0.0,0.15,0.15,0.0,0.15,Matches
Eugenio Lamanna,it ITA,GK,26.0,21,20,1883.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tomás Rincón,ve VEN,MF,28.0,16,16,1390.0,15.4,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches
Mattia Perin,it ITA,GK,23.0,16,16,1357.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Santiago Gentiletti,ar ARG,DF,31.0,15,15,1217.0,13.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.07,0.07,0.0,0.07,Matches
Lucas Ocampos,ar ARG,"FW,MF",22.0,14,12,839.0,9.3,3.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,0.32,0.11,0.43,0.21,0.32,Matches
Isaac Cofie,gh GHA,MF,24.0,15,11,1002.0,11.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Olivier Ntcham,cm CMR,MF,20.0,20,10,973.0,10.8,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.28,0.09,0.37,0.28,0.37,Matches
Danilo Cataldi,it ITA,MF,21.0,13,10,931.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Oscar Hiljemark,se SWE,MF,24.0,14,10,802.0,8.9,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22,Matches
Edenílson,br BRA,"FW,MF",26.0,16,9,904.0,10.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.3,0.3,0.0,0.3,Matches
Raffaele Palladino,it ITA,"FW,MF",32.0,12,9,855.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Orbán,ar ARG,DF,27.0,11,8,774.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Leonardo Pavoletti,it ITA,FW,27.0,9,7,581.0,6.5,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.46,0.0,0.46,0.46,0.46,Matches
Goran Pandev,mk MKD,"FW,MF",33.0,20,6,854.0,9.5,3.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,0.32,0.11,0.42,0.32,0.42,Matches
Mauricio Pinilla,cl CHI,FW,32.0,12,6,553.0,6.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.16,0.16,0.0,0.16,Matches
Nikola Ninković,rs SRB,"FW,MF",21.0,17,5,659.0,7.3,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.27,0.14,0.41,0.27,0.41,Matches
Davide Biraschi,it ITA,DF,22.0,7,4,395.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
