Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Ciprian Tătărușanu,ro ROU,GK,30.0,35,35,3099.0,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Davide Astori,it ITA,DF,29.0,33,33,2967.0,33.0,2.0,0.0,2.0,2.0,0.0,0.0,12.0,2.0,0.06,0.0,0.06,0.06,0.06,Matches
Borja Valero,es ESP,MF,31.0,31,30,2678.0,29.8,1.0,10.0,11.0,1.0,0.0,0.0,5.0,0.0,0.03,0.34,0.37,0.03,0.37,Matches
Milan Badelj,hr CRO,MF,27.0,33,29,2508.0,27.9,2.0,2.0,4.0,2.0,0.0,0.0,9.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches
Federico Bernardeschi,it ITA,"DF,FW",22.0,32,27,2292.0,25.5,11.0,4.0,15.0,8.0,3.0,4.0,5.0,1.0,0.43,0.16,0.59,0.31,0.47,Matches
Nikola Kalinić,hr CRO,FW,28.0,32,26,2485.0,27.6,15.0,2.0,17.0,14.0,1.0,2.0,5.0,1.0,0.54,0.07,0.62,0.51,0.58,Matches
Matías Vecino,uy URU,"FW,MF",24.0,31,26,2355.0,26.2,3.0,4.0,7.0,3.0,0.0,0.0,7.0,0.0,0.11,0.15,0.27,0.11,0.27,Matches
Gonzalo Rodríguez,ar ARG,DF,32.0,26,26,2205.0,24.5,1.0,0.0,1.0,1.0,0.0,0.0,8.0,2.0,0.04,0.0,0.04,0.04,0.04,Matches
Carlos Sánchez,co COL,"DF,MF",30.0,31,23,2156.0,24.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches
Josip Iličić,si SVN,"FW,MF",28.0,29,23,1870.0,20.8,5.0,4.0,9.0,4.0,1.0,3.0,2.0,0.0,0.24,0.19,0.43,0.19,0.39,Matches
Cristian Tello,es ESP,"FW,MF",24.0,36,22,2071.0,23.0,4.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,0.17,0.17,0.35,0.17,0.35,Matches
Nenad Tomović,rs SRB,DF,28.0,25,21,1815.0,20.2,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
Federico Chiesa,it ITA,"DF,FW",18.0,27,17,1492.0,16.6,3.0,2.0,5.0,3.0,0.0,0.0,5.0,1.0,0.18,0.12,0.3,0.18,0.3,Matches
Hrvoje Milić,hr CRO,"DF,FW",27.0,17,16,1250.0,13.9,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.29,0.29,0.0,0.29,Matches
Carlos Salcedo,mx MEX,DF,22.0,18,15,1346.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches
Khouma Babacar,sn SEN,FW,23.0,22,13,1326.0,14.7,10.0,1.0,11.0,9.0,1.0,1.0,0.0,0.0,0.68,0.07,0.75,0.61,0.68,Matches
Maximiliano Olivera,uy URU,DF,24.0,18,13,1112.0,12.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches
Sebastián Cristóforo,uy URU,MF,22.0,19,7,691.0,7.7,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26,0.26,0.0,0.26,Matches
Sebastien De Maio,fr FRA,DF,29.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Riccardo Saponara,it ITA,"FW,MF",24.0,11,4,420.0,4.7,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.43,0.43,0.86,0.43,0.86,Matches
Marcos Alonso,es ESP,"DF,MF",25.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Sportiello,it ITA,GK,24.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mauro Zárate,ar ARG,"FW,MF",29.0,7,1,211.0,2.3,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.85,0.43,1.28,0.85,1.28,Matches
Bartłomiej Drągowski,pl POL,GK,18.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ianis Hagi,ro ROU,"FW,MF",17.0,2,0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luca Lezzerini,it ITA,GK,21.0,1,0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jan Mlakar,si SVN,"FW,MF",17.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joshua Pérez,sv SLV,"FW,MF",18.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giuseppe Rossi,it ITA,FW,29.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kevin Diks,id IDN,DF,19.0,2,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Riccardo Baroni,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Michele Cerofolini,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,Matches
Matías Fernández,cl CHI,MF,30.0,0,0,,,,,,,,,,,,,,,,Matches
Simone Ghidotti,it ITA,GK,16.0,0,0,,,,,,,,,,,,,,,,Matches
Fabio Maistro,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Tomás Reymão,pt POR,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Giacomo Satalino,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,Matches
Hernán Toledo,ar ARG,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.3,38,418,3420.0,38.0,62.0,46.0,108.0,56.0,6.0,10.0,98.0,3.0,1.63,1.21,2.84,1.47,2.68,
Opponent Total,,,27.0,38,418,3420.0,38.0,57.0,37.0,94.0,52.0,5.0,6.0,91.0,1.0,1.5,0.97,2.47,1.37,2.34,
