Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Ciro Immobile,it ITA,FW,26.0,36,35,3118.0,34.6,23.0,3.0,26.0,17.0,6.0,6.0,5.0,0.0,0.66,0.09,0.75,0.49,0.58,Matches
Marco Parolo,it ITA,MF,31.0,34,34,2976.0,33.1,5.0,1.0,6.0,5.0,0.0,0.0,11.0,0.0,0.15,0.03,0.18,0.15,0.18,Matches
Felipe Anderson,br BRA,"FW,MF",23.0,36,33,2908.0,32.3,4.0,8.0,12.0,3.0,1.0,1.0,5.0,0.0,0.12,0.25,0.37,0.09,0.34,Matches
Sergej Milinković-Savić,rs SRB,MF,21.0,34,31,2727.0,30.3,4.0,7.0,11.0,4.0,0.0,0.0,8.0,0.0,0.13,0.23,0.36,0.13,0.36,Matches
Senad Lulić,ba BIH,"DF,MF",30.0,31,29,2486.0,27.6,3.0,9.0,12.0,3.0,0.0,0.0,9.0,1.0,0.11,0.33,0.43,0.11,0.43,Matches
Ștefan Radu,ro ROU,DF,29.0,29,29,2405.0,26.7,2.0,1.0,3.0,2.0,0.0,0.0,10.0,0.0,0.07,0.04,0.11,0.07,0.11,Matches
Lucas Biglia,ar ARG,MF,30.0,29,28,2264.0,25.2,4.0,3.0,7.0,1.0,3.0,5.0,8.0,0.0,0.16,0.12,0.28,0.04,0.16,Matches
Stefan de Vrij,nl NED,DF,24.0,27,27,2268.0,25.2,2.0,4.0,6.0,2.0,0.0,0.0,3.0,0.0,0.08,0.16,0.24,0.08,0.24,Matches
Dušan Basta,rs SRB,"DF,MF",31.0,27,24,2120.0,23.6,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.04,0.08,0.13,0.04,0.13,Matches
Keita Baldé,sn SEN,"FW,MF",21.0,31,21,1926.0,21.4,16.0,4.0,20.0,14.0,2.0,2.0,6.0,1.0,0.75,0.19,0.93,0.65,0.84,Matches
Wesley Hoedt,nl NED,DF,22.0,23,21,1882.0,20.9,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
Thomas Strakosha,al ALB,GK,21.0,21,20,1845.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wallace,br BRA,DF,21.0,25,18,1743.0,19.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Federico Marchetti,it ITA,GK,33.0,17,17,1485.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Patric,es ESP,DF,23.0,19,10,1017.0,11.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Bastos,ao ANG,DF,25.0,11,10,774.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Jordan Lukaku,be BEL,"DF,MF",22.0,16,8,851.0,9.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches
Danilo Cataldi,it ITA,MF,21.0,11,5,662.0,7.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.14,0.14,0.27,0.14,0.27,Matches
Alessandro Murgia,it ITA,MF,19.0,14,4,495.0,5.5,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.36,0.0,0.36,0.36,0.36,Matches
Filip Đorđević,rs SRB,FW,28.0,17,4,464.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luis Alberto,es ESP,"FW,MF",23.0,9,4,365.0,4.1,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.25,0.49,0.74,0.25,0.74,Matches
Cristiano Lombardi,it ITA,"FW,MF",20.0,18,3,437.0,4.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches
Ricardo Kishna,nl NED,"FW,MF",21.0,5,2,158.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ivan Vargić,hr CRO,GK,29.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luca Crecco,it ITA,"DF,MF",20.0,3,0,56.0,0.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.61,0.0,1.61,1.61,1.61,Matches
Alessandro Rossi,it ITA,FW,19.0,3,0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
