Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Francesco Acerbi,it ITA,DF,28.0,38,38,3420.0,38.0,4.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,0.11,0.0,0.11,0.08,0.08,Matches
Andrea Consigli,it ITA,GK,29.0,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Peluso,it ITA,DF,32.0,34,33,2981.0,33.1,1.0,2.0,3.0,1.0,0.0,0.0,12.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches
Matteo Politano,it ITA,"FW,MF",22.0,32,25,2313.0,25.7,5.0,6.0,11.0,3.0,2.0,2.0,5.0,0.0,0.19,0.23,0.43,0.12,0.35,Matches
Lorenzo Pellegrini,it ITA,MF,20.0,28,24,1941.0,21.6,6.0,6.0,12.0,5.0,1.0,1.0,7.0,1.0,0.28,0.28,0.56,0.23,0.51,Matches
Grégoire Defrel,mq MTQ,"FW,MF",25.0,29,23,1954.0,21.7,12.0,2.0,14.0,11.0,1.0,1.0,1.0,0.0,0.55,0.09,0.64,0.51,0.6,Matches
Domenico Berardi,it ITA,"FW,MF",21.0,21,20,1732.0,19.2,5.0,9.0,14.0,3.0,2.0,3.0,6.0,0.0,0.26,0.47,0.73,0.16,0.62,Matches
Pol Lirola,es ESP,"DF,MF",18.0,22,17,1548.0,17.2,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches
Alessandro Matri,it ITA,FW,31.0,31,16,1456.0,16.2,8.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,0.49,0.0,0.49,0.49,0.49,Matches
Antonino Ragusa,it ITA,"FW,MF",26.0,25,16,1436.0,16.0,4.0,2.0,6.0,4.0,0.0,0.0,5.0,0.0,0.25,0.13,0.38,0.25,0.38,Matches
Paolo Cannavaro,it ITA,DF,35.0,18,16,1425.0,15.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Marcello Gazzola,it ITA,DF,31.0,16,16,1372.0,15.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches
Alfred Duncan,gh GHA,MF,23.0,21,14,1334.0,14.8,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.07,0.07,0.13,0.07,0.13,Matches
Alberto Aquilani,it ITA,MF,32.0,16,14,1237.0,13.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches
Stefano Sensi,it ITA,MF,20.0,16,14,1202.0,13.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Francesco Magnanelli,it ITA,MF,31.0,15,14,1193.0,13.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
Luca Mazzitelli,it ITA,"DF,MF",20.0,17,12,1044.0,11.6,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,0.09,0.17,0.26,0.09,0.26,Matches
Luca Antei,it ITA,DF,24.0,15,11,1114.0,12.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
