Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Nigel de Jong,nl NED,MF,28.0,33,32.0,2797,31.1,2.0,3.0,5.0,2.0,0.0,0.0,9.0,0.0,0.06,0.1,0.16,0.06,0.16,Matches
Christian Abbiati,it ITA,GK,36.0,28,28.0,2390,26.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Riccardo Montolivo,it ITA,MF,28.0,29,27.0,2412,26.8,3.0,4.0,7.0,3.0,0.0,0.0,7.0,1.0,0.11,0.15,0.26,0.11,0.26,Matches
Kaká,br BRA,"FW,MF",31.0,30,27.0,2398,26.6,7.0,4.0,11.0,7.0,0.0,0.0,2.0,0.0,0.26,0.15,0.41,0.26,0.41,Matches
Mario Balotelli,it ITA,FW,22.0,30,25.0,2294,25.5,14.0,6.0,20.0,11.0,3.0,5.0,10.0,1.0,0.55,0.24,0.78,0.43,0.67,Matches
Philippe Mexès,fr FRA,DF,31.0,22,22.0,1942,21.6,2.0,0.0,2.0,2.0,0.0,0.0,11.0,2.0,0.09,0.0,0.09,0.09,0.09,Matches
Cristián Zapata,co COL,DF,26.0,20,20.0,1792,19.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Sulley Muntari,gh GHA,MF,28.0,26,20.0,1567,17.4,5.0,2.0,7.0,5.0,0.0,0.0,6.0,1.0,0.29,0.11,0.4,0.29,0.4,Matches
Kévin Constant,gn GUI,"DF,MF",26.0,20,19.0,1603,17.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Urby Emanuelson,nl NED,"DF,FW",27.0,24,18.0,1690,18.8,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches
Andrea Poli,it ITA,MF,23.0,26,18.0,1530,17.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
Adil Rami,fr FRA,DF,27.0,18,16.0,1486,16.5,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.18,0.06,0.24,0.18,0.24,Matches
Ignazio Abate,it ITA,"DF,MF",26.0,19,16.0,1464,16.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Mattia De Sciglio,it ITA,"DF,MF",20.0,16,15.0,1357,15.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniele Bonera,it ITA,DF,32.0,16,15.0,1293,14.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Robinho,br BRA,"FW,MF",29.0,23,15.0,1232,13.7,3.0,4.0,7.0,3.0,0.0,0.0,1.0,0.0,0.22,0.29,0.51,0.22,0.51,Matches
Adel Taarabt,ma MAR,"FW,MF",24.0,14,12.0,1079,12.0,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,0.33,0.08,0.42,0.33,0.42,Matches
Keisuke Honda,jp JPN,"FW,MF",27.0,14,12.0,978,10.9,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.09,0.18,0.28,0.09,0.28,Matches
Valter Birsa,si SVN,"FW,MF",26.0,15,10.0,750,8.3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.24,Matches
Alessandro Matri,it ITA,FW,28.0,15,8.0,834,9.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Giampaolo Pazzini,it ITA,FW,28.0,18,7.0,821,9.1,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.22,0.11,0.33,0.22,0.33,Matches
Cristian Zaccardo,it ITA,DF,31.0,11,7.0,677,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
