Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Gonzalo Bergessio,ar ARG,FW,29.0,30,28.0,2425,26.9,10.0,3.0,13.0,9.0,1.0,1.0,9.0,1.0,0.37,0.11,0.48,0.33,0.45,Matches
Pablo Barrientos,ar ARG,MF,28.0,28,27.0,2277,25.3,5.0,3.0,8.0,5.0,0.0,0.0,10.0,0.0,0.2,0.12,0.32,0.2,0.32,Matches
Mariano Julio Izco,ar ARG,MF,30.0,30,26.0,2366,26.3,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,0.11,0.08,0.19,0.11,0.19,Matches
Mariano Andújar,ar ARG,GK,30.0,24,24.0,2160,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Castro,ar ARG,MF,24.0,29,23.0,1965,21.8,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,0.14,0.09,0.23,0.14,0.23,Matches
Jaroslav Plašil,cz CZE,MF,31.0,28,22.0,2064,22.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.04,0.04,0.09,0.04,0.09,Matches
Alexis Rolín,uy URU,DF,24.0,25,20.0,1835,20.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolás Spolli,ar ARG,DF,30.0,21,20.0,1772,19.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Gino Peruzzi,ar ARG,DF,21.0,22,20.0,1523,16.9,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.06,0.0,0.06,0.06,0.06,Matches
Giuseppe Bellusci,it ITA,DF,23.0,20,19.0,1550,17.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristiano Biraghi,it ITA,"DF,MF",20.0,23,17.0,1558,17.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches
Francesco Lodi,it ITA,MF,29.0,19,17.0,1530,17.0,2.0,5.0,7.0,1.0,1.0,1.0,3.0,0.0,0.12,0.29,0.41,0.06,0.35,Matches
Fabián Rinaudo,ar ARG,MF,26.0,17,17.0,1409,15.7,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabián Monzón,ar ARG,DF,26.0,22,16.0,1398,15.5,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.13,0.06,0.19,0.13,0.19,Matches
Norbert Gyömbér,sk SVK,"DF,MF",21.0,18,15.0,1440,16.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Pablo Álvarez,ar ARG,DF,29.0,18,15.0,1382,15.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicola Legrottaglie,it ITA,DF,36.0,17,15.0,1283,14.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Alberto Frison,it ITA,GK,25.0,14,14.0,1260,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sebastián Leto,ar ARG,"FW,MF",26.0,27,13.0,1240,13.8,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.22,0.07,0.29,0.22,0.29,Matches
Sergio Almirón,ar ARG,MF,32.0,13,11.0,869,9.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
Keko,es ESP,"FW,MF",21.0,19,10.0,940,10.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Panagiotis Tachtsidis,gr GRE,MF,22.0,12,10.0,837,9.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.11,0.11,0.0,0.11,Matches
Tiberio Guarente,it ITA,MF,27.0,13,8.0,689,7.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Maxi López,ar ARG,FW,29.0,12,4.0,600,6.7,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.15,0.3,0.45,0.0,0.3,Matches
Ciro Capuano,it ITA,DF,32.0,5,4.0,383,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Petković,hr CRO,FW,18.0,4,2.0,186,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Francesco Fedato,it ITA,FW,20.0,9,1.0,224,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kingsley Boateng,it ITA,FW,19.0,6,0.0,120,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Caruso,it ITA,MF,18.0,1,0.0,25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Souleymane Doukara,mr MTN,"FW,MF",21.0,1,0.0,25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Biagianti,it ITA,MF,29.0,1,0.0,11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Freire,ar ARG,MF,22.0,1,0.0,8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabio Aveni,it ITA,FW,18.0,1,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sergio Garufi,it ITA,MF,17.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,27.2,38,418.0,3420,38.0,34.0,23.0,57.0,31.0,3.0,3.0,102.0,0.0,0.89,0.61,1.5,0.82,1.42,
Opponent Total,,,27.6,38,,3420,38.0,,,,,,,,,,,,,,
