Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Luca Rigoni,it ITA,MF,28.0,33,33.0,2927,32.5,4.0,1.0,5.0,4.0,0.0,0.0,15.0,0.0,0.12,0.03,0.15,0.12,0.15,Matches
Nicolas Frey,fr FRA,DF,29.0,32,30.0,2779,30.9,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Boštjan Cesar,si SVN,DF,31.0,32,30.0,2718,30.2,1.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,0.03,0.0,0.03,0.03,0.03,Matches
Alberto Paloschi,it ITA,FW,23.0,34,29.0,2514,27.9,13.0,2.0,15.0,9.0,4.0,4.0,4.0,0.0,0.47,0.07,0.54,0.32,0.39,Matches
Përparim Hetemaj,fi FIN,MF,26.0,32,28.0,2560,28.4,0.0,4.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches
Cyril Théréau,fr FRA,FW,30.0,32,28.0,2360,26.2,7.0,2.0,9.0,5.0,2.0,3.0,2.0,0.0,0.27,0.08,0.34,0.19,0.27,Matches
Ivan Radovanović,rs SRB,"DF,MF",24.0,33,26.0,2344,26.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dario Dainelli,it ITA,DF,34.0,26,26.0,2247,25.0,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,0.08,0.04,0.12,0.08,0.12,Matches
Boukary Dramé,sn SEN,"DF,MF",28.0,26,26.0,2174,24.2,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches
Gennaro Sardo,it ITA,DF,34.0,30,24.0,2195,24.4,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,0.04,0.12,0.16,0.04,0.16,Matches
Christian Puggioni,it ITA,GK,32.0,23,23.0,2070,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Bentivoglio,it ITA,MF,28.0,19,15.0,1219,13.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Michael Agazzi,it ITA,GK,29.0,14,14.0,1260,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcelo Estigarribia,py PAR,"DF,MF",25.0,16,12.0,923,10.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Alessandro Bernardini,it ITA,DF,26.0,13,10.0,882,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tiberio Guarente,it ITA,MF,27.0,10,8.0,665,7.4,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27,0.27,0.0,0.27,Matches
Alessio Sestu,it ITA,MF,29.0,12,8.0,603,6.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches
Roberto Guana,it ITA,MF,32.0,8,8.0,594,6.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matteo Rubin,it ITA,"DF,MF",26.0,9,6.0,570,6.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches
Sergio Pellissier,it ITA,FW,34.0,22,5.0,790,8.8,1.0,1.0,2.0,1.0,0.0,0.0,5.0,2.0,0.11,0.11,0.23,0.11,0.23,Matches
Claiton,br BRA,DF,28.0,8,5.0,493,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adrian Stoian,ro ROU,MF,22.0,8,5.0,349,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Michele Canini,it ITA,DF,28.0,6,4.0,410,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Victor Obinna,ng NGA,FW,26.0,10,4.0,399,4.4,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,Matches
Paul Papp,ro ROU,DF,23.0,6,4.0,395,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dejan Lazarević,si SVN,MF,23.0,14,3.0,543,6.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.17,0.17,0.33,0.17,0.33,Matches
Manuel Pamić,hr CRO,"DF,MF",26.0,3,2.0,195,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Riccardo Improta,it ITA,"DF,FW",19.0,3,1.0,96,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lorenzo Squizzi,it ITA,GK,39.0,1,1.0,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maxwell Acosty,gh GHA,"FW,MF",21.0,7,0.0,118,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tomasz Kupisz,pl POL,"DF,MF",23.0,1,0.0,30,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matteo Ardemagni,it ITA,FW,26.0,2,0.0,29,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leandro Paredes,ar ARG,MF,19.0,1,0.0,16,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maodo Malick Mbaye,sn SEN,MF,17.0,1,0.0,7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adrián Calello,ar ARG,MF,26.0,1,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mamadou Samassa,ml MLI,FW,27.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,28.9,38,418.0,3420,38.0,33.0,24.0,57.0,27.0,6.0,7.0,107.0,0.0,0.87,0.63,1.5,0.71,1.34,
Opponent Total,,,27.6,38,,3420,38.0,,,,,,,,,,,,,,
