Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Lorenzo De Silvestri,it ITA,"DF,MF",25.0,35,35.0,3082,34.2,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches
Angelo da Costa Júnior,br BRA,GK,29.0,33,33.0,2970,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Shkodran Mustafi,de GER,DF,21.0,33,32.0,2834,31.5,1.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,0.03,0.03,0.06,0.03,0.06,Matches
Manolo Gabbiadini,it ITA,FW,21.0,34,32.0,2720,30.2,8.0,4.0,12.0,8.0,0.0,0.0,6.0,0.0,0.26,0.13,0.4,0.26,0.4,Matches
Angelo Palombo,it ITA,MF,31.0,32,32.0,2692,29.9,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.03,0.07,0.1,0.03,0.1,Matches
Daniele Gastaldello,it ITA,DF,30.0,32,31.0,2630,29.2,2.0,0.0,2.0,2.0,0.0,0.0,10.0,1.0,0.07,0.0,0.07,0.07,0.07,Matches
Éder,it ITA,FW,26.0,33,30.0,2500,27.8,12.0,5.0,17.0,9.0,3.0,3.0,9.0,1.0,0.43,0.18,0.61,0.32,0.5,Matches
Vasco Regini,it ITA,DF,22.0,29,26.0,2368,26.3,0.0,3.0,3.0,0.0,0.0,0.0,8.0,1.0,0.0,0.11,0.11,0.0,0.11,Matches
Nenad Krstičić,rs SRB,MF,23.0,32,26.0,2299,25.5,1.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.04,0.0,0.04,0.04,0.04,Matches
Pedro Obiang,gq EQG,MF,21.0,27,24.0,2118,23.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Roberto Soriano,it ITA,MF,22.0,29,21.0,1936,21.5,5.0,1.0,6.0,5.0,0.0,0.0,6.0,1.0,0.23,0.05,0.28,0.23,0.28,Matches
Andrea Costa,it ITA,"DF,MF",27.0,20,18.0,1610,17.9,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.06,0.06,0.0,0.06,Matches
Paweł Wszołek,pl POL,"DF,MF",21.0,19,10.0,754,8.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
Gianluca Sansone,it ITA,FW,26.0,24,9.0,1072,11.9,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.25,0.08,0.34,0.25,0.34,Matches
Stefano Okaka,it ITA,FW,23.0,13,9.0,868,9.6,5.0,3.0,8.0,5.0,0.0,0.0,4.0,0.0,0.52,0.31,0.83,0.52,0.83,Matches
Birkir Bjarnason,is ISL,MF,25.0,14,8.0,695,7.7,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26,0.26,0.0,0.26,Matches
Renan Garcia,br BRA,MF,27.0,18,6.0,709,7.9,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.25,0.13,0.38,0.25,0.38,Matches
Maxi López,ar ARG,FW,29.0,11,6.0,566,6.3,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.16,0.0,0.16,0.16,0.16,Matches
Davide Gavazzi,it ITA,MF,27.0,7,6.0,501,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicola Pozzi,it ITA,FW,27.0,14,5.0,513,5.7,2.0,3.0,5.0,1.0,1.0,1.0,2.0,0.0,0.35,0.53,0.88,0.18,0.7,Matches
Vincenzo Fiorillo,it ITA,GK,23.0,5,5.0,450,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Michele Fornasier,it ITA,DF,19.0,10,4.0,523,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gaetano Berardi,ch SUI,DF,24.0,5,4.0,322,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Savvas Gentsoglou,gr GRE,MF,22.0,5,3.0,283,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Antonino Barillà,it ITA,"DF,MF",25.0,3,1.0,104,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Bartosz Salamon,pl POL,"DF,MF",22.0,2,1.0,76,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mirko Eramo,it ITA,MF,24.0,1,1.0,71,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Petagna,it ITA,FW,18.0,3,0.0,52,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alessio Sestu,it ITA,MF,29.0,2,0.0,38,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matías Rodríguez,ar ARG,"DF,MF",27.0,2,0.0,8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paolo Castellini,it ITA,DF,34.0,1,0.0,7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Mattia Lombardo,it ITA,MF,18.0,1,0.0,7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Enzo Maresca,it ITA,MF,33.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,25.3,38,418.0,3420,38.0,46.0,29.0,75.0,42.0,4.0,5.0,110.0,0.0,1.21,0.76,1.97,1.11,1.87,
