Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Danilo Larangeira,br BRA,DF,30.0,37,37,3330.0,37.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Orestis Karnezis,gr GRE,GK,29.0,37,37,3267.0,36.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Silvan Widmer,ch SUI,"DF,MF",21.0,36,35,3007.0,33.4,2.0,4.0,6.0,2.0,0.0,0.0,5.0,0.0,0.06,0.12,0.18,0.06,0.18,Matches
Allan,br BRA,"DF,MF",23.0,35,33,3001.0,33.3,1.0,5.0,6.0,1.0,0.0,0.0,8.0,0.0,0.03,0.15,0.18,0.03,0.18,Matches
Guilherme,qa QAT,MF,23.0,34,32,2719.0,30.2,0.0,3.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.1,0.1,0.0,0.1,Matches
Iván Piris,py PAR,DF,25.0,31,31,2730.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Antonio Di Natale,it ITA,FW,36.0,33,27,2372.0,26.4,14.0,6.0,20.0,13.0,1.0,1.0,4.0,0.0,0.53,0.23,0.76,0.49,0.72,Matches
Cyril Théréau,fr FRA,FW,31.0,37,25,2476.0,27.5,10.0,0.0,10.0,10.0,0.0,0.0,4.0,0.0,0.36,0.0,0.36,0.36,0.36,Matches
Thomas Heurtaux,fr FRA,DF,26.0,26,24,2162.0,24.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,0.04,0.04,0.08,0.04,0.08,Matches
Emmanuel Agyemang-Badu,gh GHA,MF,23.0,27,20,1874.0,20.8,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.05,0.05,0.1,0.05,0.1,Matches
Panagiotis Kone,gr GRE,MF,27.0,28,20,1670.0,18.6,1.0,3.0,4.0,1.0,0.0,0.0,10.0,1.0,0.05,0.16,0.22,0.05,0.22,Matches
Bruno Fernandes,pt POR,"FW,MF",19.0,31,16,1611.0,17.9,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,0.17,0.11,0.28,0.17,0.28,Matches
Giovanni Pasquale,it ITA,DF,32.0,21,14,1381.0,15.3,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches
Giampiero Pinzi,it ITA,MF,33.0,19,14,1289.0,14.3,1.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Molla Wagué,ml MLI,DF,23.0,10,10,892.0,9.9,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches
Maurizio Domizzi,it ITA,DF,34.0,11,10,802.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Silva,br BRA,"DF,MF",23.0,11,8,619.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alexandre Geijo,es ESP,FW,32.0,13,5,393.0,4.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches
Igor Bubnjić,hr CRO,DF,22.0,6,5,383.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luis Muriel,co COL,FW,23.0,11,5,371.0,4.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24,0.24,0.0,0.24,Matches
Stipe Perica,hr CRO,FW,19.0,9,5,354.0,3.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.25,0.0,0.25,0.25,0.25,Matches
Melker Hallberg,se SWE,MF,18.0,4,2,200.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigo Aguirre,uy URU,FW,19.0,7,1,222.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.41,0.0,0.41,0.41,0.41,Matches
Simone Scuffet,it ITA,GK,18.0,2,1,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Evangelista,br BRA,MF,19.0,4,1,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Pontisso,it ITA,MF,17.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicola Belmonte,it ITA,DF,27.0,2,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alexis Zapata,co COL,MF,19.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Željko Brkić,rs SRB,GK,28.0,0,0,,,,,,,,,,,,,,,,Matches
Andrea Coda,it ITA,DF,29.0,0,0,,,,,,,,,,,,,,,,Matches
Mauro Coppolaro,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Davide Faraoni,it ITA,"DF,MF",22.0,0,0,,,,,,,,,,,,,,,,Matches
Nabil Jaadi,ma MAR,"FW,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches
Jadson,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Jakub Jankto,cz CZE,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Alex Meret,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,Matches
Neuton,br BRA,DF,24.0,0,0,,,,,,,,,,,,,,,,Matches
Samuele Perisan,it ITA,GK,16.0,0,0,,,,,,,,,,,,,,,,Matches
Ivan Prtajin,hr CRO,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Antonio Vutov,bg BUL,"FW,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.9,38,418,3420.0,38.0,41.0,27.0,68.0,40.0,1.0,1.0,99.0,0.0,1.08,0.71,1.79,1.05,1.76,
Opponent Total,,,27.6,38,418,3420.0,38.0,54.0,36.0,90.0,46.0,8.0,9.0,93.0,5.0,1.42,0.95,2.37,1.21,2.16,
