Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Angelo Palombo,it ITA,MF,32.0,36,34,2925.0,32.5,1.0,3.0,4.0,0.0,1.0,1.0,7.0,0.0,0.03,0.09,0.12,0.0,0.09,Matches
Lorenzo De Silvestri,it ITA,"DF,MF",26.0,33,33,2928.0,32.5,4.0,3.0,7.0,4.0,0.0,0.0,8.0,0.0,0.12,0.09,0.22,0.12,0.22,Matches
Pedro Obiang,gq EQG,MF,22.0,34,32,2751.0,30.6,3.0,1.0,4.0,3.0,0.0,0.0,12.0,0.0,0.1,0.03,0.13,0.1,0.13,Matches
Emiliano Viviano,it ITA,GK,28.0,29,29,2540.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Roberto Soriano,it ITA,MF,23.0,33,29,2525.0,28.1,4.0,2.0,6.0,4.0,0.0,0.0,11.0,0.0,0.14,0.07,0.21,0.14,0.21,Matches
Alessio Romagnoli,it ITA,DF,19.0,30,28,2535.0,28.2,2.0,2.0,4.0,2.0,0.0,0.0,9.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches
Matías Silvestre,ar ARG,DF,29.0,29,28,2508.0,27.9,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches
Éder,it ITA,FW,27.0,30,28,2358.0,26.2,9.0,3.0,12.0,8.0,1.0,1.0,4.0,0.0,0.34,0.11,0.46,0.31,0.42,Matches
Stefano Okaka,it ITA,FW,24.0,32,26,2386.0,26.5,4.0,2.0,6.0,4.0,0.0,0.0,6.0,0.0,0.15,0.08,0.23,0.15,0.23,Matches
Vasco Regini,it ITA,DF,23.0,28,25,2178.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Alfred Duncan,gh GHA,MF,21.0,26,13,1337.0,14.9,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.07,0.13,0.2,0.07,0.2,Matches
