Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Gonzalo Rodríguez,ar ARG,DF,30.0,30,30,2677.0,29.7,7.0,0.0,7.0,6.0,1.0,3.0,11.0,1.0,0.24,0.0,0.24,0.2,0.2,Matches
Neto,br BRA,GK,25.0,29,29,2610.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Stefan Savić,me MNE,"DF,MF",23.0,29,28,2513.0,27.9,2.0,1.0,3.0,2.0,0.0,0.0,5.0,1.0,0.07,0.04,0.11,0.07,0.11,Matches
Borja Valero,es ESP,MF,29.0,28,25,2163.0,24.0,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,0.08,0.08,0.17,0.08,0.17,Matches
José María Basanta,ar ARG,DF,30.0,24,23,2080.0,23.1,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Matías Fernández,cl CHI,MF,28.0,29,23,2050.0,22.8,2.0,6.0,8.0,2.0,0.0,0.0,1.0,0.0,0.09,0.26,0.35,0.09,0.35,Matches
Nenad Tomović,rs SRB,DF,26.0,24,22,2012.0,22.4,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.04,0.09,0.13,0.04,0.13,Matches
Marcos Alonso,es ESP,"DF,MF",23.0,22,19,1681.0,18.7,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,0.05,0.16,0.21,0.05,0.21,Matches
David Pizarro,cl CHI,MF,34.0,26,18,1799.0,20.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches
Milan Badelj,hr CRO,MF,25.0,21,18,1546.0,17.2,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches
Alberto Aquilani,it ITA,MF,30.0,25,17,1613.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Josip Iličić,si SVN,"FW,MF",26.0,25,17,1521.0,16.9,8.0,3.0,11.0,7.0,1.0,1.0,6.0,0.0,0.47,0.18,0.65,0.41,0.59,Matches
Juan Cuadrado,co COL,"DF,FW",26.0,17,17,1441.0,16.0,4.0,4.0,8.0,4.0,0.0,0.0,5.0,0.0,0.25,0.25,0.5,0.25,0.5,Matches
Mario Gómez,de GER,FW,29.0,20,16,1395.0,15.5,4.0,2.0,6.0,4.0,0.0,1.0,3.0,0.0,0.26,0.13,0.39,0.26,0.39,Matches
Manuel Pasqual,it ITA,"DF,MF",32.0,20,16,1393.0,15.5,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.13,0.13,0.26,0.13,0.26,Matches
Jasmin Kurtić,si SVN,MF,25.0,21,15,1345.0,14.9,1.0,2.0,3.0,1.0,0.0,0.0,5.0,1.0,0.07,0.13,0.2,0.07,0.2,Matches
Joaquín,es ESP,"FW,MF",33.0,23,14,1420.0,15.8,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.13,0.19,0.32,0.13,0.32,Matches
Khouma Babacar,sn SEN,FW,21.0,20,14,1146.0,12.7,7.0,2.0,9.0,7.0,0.0,1.0,2.0,0.0,0.55,0.16,0.71,0.55,0.71,Matches
Mohamed Salah,eg EGY,"FW,MF",22.0,16,10,908.0,10.1,6.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.59,0.3,0.89,0.59,0.89,Matches
Ciprian Tătărușanu,ro ROU,GK,28.0,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alessandro Diamanti,it ITA,"FW,MF",31.0,11,9,670.0,7.4,2.0,0.0,2.0,2.0,0.0,1.0,4.0,0.0,0.27,0.0,0.27,0.27,0.27,Matches
Juan Manuel Vargas,pe PER,"DF,MF",30.0,19,8,824.0,9.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Alberto Gilardino,it ITA,FW,32.0,14,8,802.0,8.9,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,Matches
Micah Richards,eng ENG,DF,26.0,10,7,565.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Aleandro Rosi,it ITA,"DF,MF",27.0,4,3,234.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
