Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Leonardo Bonucci,it ITA,DF,27.0,34,33,3015.0,33.5,3.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Gianluigi Buffon,it ITA,GK,36.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Claudio Marchisio,it ITA,MF,28.0,35,33,2860.0,31.8,3.0,6.0,9.0,2.0,1.0,1.0,9.0,0.0,0.09,0.19,0.28,0.06,0.25,Matches
Carlos Tevez,ar ARG,"FW,MF",30.0,32,29,2580.0,28.7,20.0,7.0,27.0,18.0,2.0,4.0,6.0,0.0,0.7,0.24,0.94,0.63,0.87,Matches
Giorgio Chiellini,it ITA,DF,29.0,28,27,2448.0,27.2,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Roberto Pereyra,ar ARG,"DF,FW",23.0,35,27,2265.0,25.2,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,0.16,0.12,0.28,0.16,0.28,Matches
Stephan Lichtsteiner,ch SUI,"DF,MF",30.0,32,26,2450.0,27.2,3.0,5.0,8.0,3.0,0.0,0.0,10.0,1.0,0.11,0.18,0.29,0.11,0.29,Matches
Fernando Llorente,es ESP,FW,29.0,31,25,1947.0,21.6,7.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.32,0.05,0.37,0.32,0.37,Matches
Paul Pogba,fr FRA,MF,21.0,26,24,2108.0,23.4,8.0,3.0,11.0,8.0,0.0,0.0,4.0,0.0,0.34,0.13,0.47,0.34,0.47,Matches
Arturo Vidal,cl CHI,MF,27.0,28,23,2082.0,23.1,7.0,4.0,11.0,5.0,2.0,3.0,7.0,0.0,0.3,0.17,0.48,0.22,0.39,Matches
Patrice Evra,fr FRA,DF,33.0,21,21,1792.0,19.9,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.05,0.1,0.15,0.05,0.15,Matches
Andrea Pirlo,it ITA,MF,35.0,20,19,1604.0,17.8,4.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,0.22,0.28,0.5,0.22,0.5,Matches
Angelo Ogbonna,it ITA,DF,26.0,25,18,1760.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Padoin,it ITA,"DF,MF",30.0,25,14,1352.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Álvaro Morata,es ESP,FW,21.0,29,11,1333.0,14.8,8.0,5.0,13.0,8.0,0.0,0.0,6.0,1.0,0.54,0.34,0.88,0.54,0.88,Matches
Martín Cáceres,uy URU,DF,27.0,10,10,787.0,8.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Andrea Barzagli,it ITA,DF,33.0,10,9,770.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Stefano Sturaro,it ITA,MF,21.0,12,8,711.0,7.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches
Kwadwo Asamoah,gh GHA,"DF,MF",25.0,7,7,620.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kingsley Coman,fr FRA,"FW,MF",18.0,14,5,495.0,5.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.36,Matches
Marco Storari,it ITA,GK,37.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alessandro Matri,it ITA,FW,29.0,5,4,321.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rômulo,it ITA,"DF,MF",27.0,4,3,279.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
