Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Raúl Albiol,es ESP,DF,28.0,35,34,3100.0,34.4,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
José Callejón,es ESP,"FW,MF",27.0,38,33,2966.0,33.0,11.0,3.0,14.0,11.0,0.0,0.0,1.0,0.0,0.33,0.09,0.42,0.33,0.42,Matches
Gonzalo Higuaín,ar ARG,"FW,MF",26.0,37,31,2774.0,30.8,18.0,7.0,25.0,15.0,3.0,7.0,5.0,0.0,0.58,0.23,0.81,0.49,0.71,Matches
David López,es ESP,"DF,MF",24.0,32,29,2595.0,28.8,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.03,0.03,0.07,0.03,0.07,Matches
Christian Maggio,it ITA,"DF,MF",32.0,29,29,2577.0,28.6,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.03,0.03,0.0,0.03,Matches
Marek Hamšík,sk SVK,MF,27.0,35,28,2304.0,25.6,7.0,10.0,17.0,7.0,0.0,0.0,1.0,0.0,0.27,0.39,0.66,0.27,0.66,Matches
Kalidou Koulibaly,sn SEN,DF,23.0,27,27,2425.0,26.9,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.04,0.0,0.04,0.04,0.04,Matches
Rafael Cabral,br BRA,GK,24.0,23,23,2070.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Faouzi Ghoulam,dz ALG,DF,23.0,21,20,1756.0,19.5,0.0,2.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.1,0.1,0.0,0.1,Matches
Dries Mertens,be BEL,"FW,MF",27.0,31,17,1677.0,18.6,6.0,6.0,12.0,5.0,1.0,1.0,4.0,1.0,0.32,0.32,0.64,0.27,0.59,Matches
Miguel Britos,uy URU,DF,29.0,19,17,1496.0,16.6,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.06,0.0,0.06,0.06,0.06,Matches
Walter Gargano,uy URU,MF,30.0,24,17,1495.0,16.6,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches
Gökhan Inler,ch SUI,MF,30.0,19,16,1361.0,15.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Mariano Andújar,ar ARG,GK,31.0,15,15,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jorginho,it ITA,MF,22.0,23,14,1285.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lorenzo Insigne,it ITA,"FW,MF",23.0,20,13,1064.0,11.8,2.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,0.17,0.25,0.42,0.17,0.42,Matches
Jonathan de Guzmán,nl NED,MF,26.0,23,12,1184.0,13.2,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.23,0.08,0.3,0.23,0.3,Matches
Henrique,br BRA,DF,27.0,11,9,819.0,9.1,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.11,0.11,0.0,0.11,Matches
Ivan Strinić,hr CRO,DF,27.0,9,9,805.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Manolo Gabbiadini,it ITA,FW,22.0,20,8,862.0,9.6,8.0,1.0,9.0,8.0,0.0,0.0,1.0,0.0,0.84,0.1,0.94,0.84,0.94,Matches
Duván Zapata,co COL,FW,23.0,21,6,623.0,6.9,6.0,1.0,7.0,6.0,0.0,0.0,2.0,0.0,0.87,0.14,1.01,0.87,1.01,Matches
Juan Zúñiga,co COL,"DF,MF",28.0,7,6,522.0,5.8,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.34,Matches
Giandomenico Mesto,it ITA,"DF,MF",32.0,7,3,279.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Michu,es ESP,"FW,MF",28.0,3,2,145.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sebastiano Luperto,it ITA,DF,17.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Josip Radošević,hr CRO,MF,20.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Roberto Colombo,it ITA,GK,38.0,0,0,,,,,,,,,,,,,,,,Matches
Nikita Contini Baranovsky,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Bruno Uvini,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.0,38,418,3420.0,38.0,65.0,41.0,106.0,61.0,4.0,9.0,86.0,0.0,1.71,1.08,2.79,1.61,2.68,
Opponent Total,,,27.4,38,418,3420.0,38.0,50.0,40.0,90.0,48.0,2.0,2.0,111.0,7.0,1.32,1.05,2.37,1.26,2.32,
