Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Daniele De Rossi,it ITA,"DF,MF",28.0,32,32.0,2832,31.5,4.0,3.0,7.0,4.0,0.0,0.0,9.0,0.0,0.13,0.1,0.22,0.13,0.22,Matches
Miralem Pjanić,ba BIH,MF,21.0,30,29.0,2417,26.9,3.0,8.0,11.0,3.0,0.0,0.0,6.0,0.0,0.11,0.3,0.41,0.11,0.41,Matches
Maarten Stekelenburg,nl NED,GK,28.0,29,29.0,2390,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Heinze,ar ARG,DF,33.0,30,27.0,2476,27.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Francesco Totti,it ITA,"FW,MF",34.0,27,26.0,2202,24.5,8.0,6.0,14.0,6.0,2.0,4.0,7.0,0.0,0.33,0.25,0.57,0.25,0.49,Matches
Fernando Gago,ar ARG,MF,25.0,30,24.0,2226,24.7,1.0,3.0,4.0,1.0,0.0,0.0,6.0,1.0,0.04,0.12,0.16,0.04,0.16,Matches
José Ángel,es ESP,"DF,MF",21.0,27,24.0,2182,24.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.04,0.04,0.0,0.04,Matches
Rodrigo Taddei,br BRA,"DF,FW",31.0,24,24.0,2160,24.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Dani Osvaldo,it ITA,FW,25.0,26,24.0,2087,23.2,11.0,5.0,16.0,11.0,0.0,0.0,3.0,2.0,0.47,0.22,0.69,0.47,0.69,Matches
Érik Lamela,ar ARG,"FW,MF",19.0,29,23.0,1883,20.9,4.0,6.0,10.0,4.0,0.0,0.0,1.0,0.0,0.19,0.29,0.48,0.19,0.48,Matches
Aleandro Rosi,it ITA,"DF,MF",24.0,21,21.0,1754,19.5,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Fabio Borini,it ITA,"FW,MF",20.0,24,20.0,1679,18.7,9.0,0.0,9.0,9.0,0.0,0.0,3.0,0.0,0.48,0.0,0.48,0.48,0.48,Matches
Simon Kjær,dk DEN,DF,22.0,22,20.0,1673,18.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan,br BRA,DF,32.0,16,16.0,1223,13.6,3.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,0.22,0.0,0.22,0.22,0.22,Matches
Bojan Krkić,es ESP,"FW,MF",20.0,33,13.0,1410,15.7,7.0,1.0,8.0,7.0,0.0,0.0,4.0,1.0,0.45,0.06,0.51,0.45,0.51,Matches
Marquinho,br BRA,"DF,MF",25.0,15,10.0,971,10.8,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,0.28,0.19,0.46,0.28,0.46,Matches
Leandro Greco,it ITA,MF,25.0,19,9.0,866,9.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Fábio Simplício,br BRA,MF,31.0,19,9.0,828,9.2,4.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.43,0.0,0.43,0.43,0.43,Matches
Nicolás Burdisso,ar ARG,DF,30.0,10,8.0,803,8.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Simone Perrotta,it ITA,MF,33.0,19,8.0,790,8.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bogdan Lobonț,ro ROU,GK,33.0,9,7.0,785,8.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David Pizarro,cl CHI,MF,31.0,7,5.0,379,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Cassetti,it ITA,"DF,MF",34.0,7,3.0,403,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Gianluca Curci,it ITA,GK,26.0,3,2.0,243,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Borriello,it ITA,FW,29.0,7,2.0,210,2.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.43,Matches
Federico Viviani,it ITA,MF,19.0,6,2.0,195,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cicinho,br BRA,DF,31.0,2,1.0,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Junior Tallo,ci CIV,FW,18.0,3,0.0,75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giammario Piscitella,it ITA,FW,18.0,2,0.0,37,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,2.43,0.0,2.43,Matches
Gianluca Caprari,it ITA,"FW,MF",18.0,1,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.9,38,418.0,3420,38.0,59.0,40.0,99.0,57.0,2.0,4.0,80.0,10.0,1.55,1.05,2.61,1.5,2.55,
Opponent Total,,,28.0,38,,3420,38.0,,,,,,,,,,,,,,
