Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Stefano Sorrentino,it ITA,GK,32.0,37,37.0,3330,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sergio Pellissier,it ITA,FW,32.0,35,35.0,3023,33.6,8.0,5.0,13.0,5.0,3.0,4.0,5.0,0.0,0.24,0.15,0.39,0.15,0.3,Matches
Michael Bradley,us USA,"DF,MF",24.0,35,34.0,3034,33.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches
Cyril Théréau,fr FRA,FW,28.0,32,27.0,2317,25.7,6.0,4.0,10.0,6.0,0.0,1.0,4.0,0.0,0.23,0.16,0.39,0.23,0.39,Matches
Nicolas Frey,fr FRA,DF,27.0,27,24.0,2245,24.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Boštjan Cesar,si SVN,DF,29.0,29,24.0,2230,24.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luca Rigoni,it ITA,MF,26.0,25,22.0,1939,21.5,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Marco Andreolli,it ITA,DF,25.0,23,22.0,1889,21.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Luciano,br BRA,MF,35.0,25,22.0,1827,20.3,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Alberto Paloschi,it ITA,FW,21.0,32,20.0,1790,19.9,5.0,4.0,9.0,5.0,0.0,0.0,1.0,0.0,0.25,0.2,0.45,0.25,0.45,Matches
Bojan Jokić,si SVN,"DF,MF",25.0,20,20.0,1779,19.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Përparim Hetemaj,fi FIN,MF,24.0,32,19.0,1909,21.2,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Paolo Sammarco,it ITA,MF,28.0,28,19.0,1586,17.6,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,0.11,0.11,0.23,0.11,0.23,Matches
Boukary Dramé,sn SEN,"DF,MF",26.0,18,17.0,1466,16.3,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches
Gennaro Sardo,it ITA,DF,32.0,21,15.0,1468,16.3,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,0.06,0.06,0.12,0.06,0.12,Matches
Francesco Acerbi,it ITA,DF,23.0,17,14.0,1341,14.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Rinaldo Cruzado,pe PER,MF,26.0,20,13.0,1062,11.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches
Kamil Vacek,cz CZE,MF,24.0,20,10.0,903,10.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
Santiago Morero,ar ARG,DF,29.0,9,8.0,666,7.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Davide Moscardelli,it ITA,FW,31.0,24,5.0,787,8.7,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.46,0.11,0.57,0.46,0.57,Matches
Dario Dainelli,it ITA,DF,32.0,6,4.0,383,4.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Davide Mandelli,it ITA,DF,34.0,7,4.0,363,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fernando Uribe,co COL,FW,23.0,5,2.0,159,1.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.57,0.0,0.57,0.57,0.57,Matches
Christian Puggioni,it ITA,GK,30.0,1,1.0,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nikola Gulan,rs SRB,"DF,MF",22.0,1,0.0,11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Francesco Grandolfo,it ITA,FW,19.0,2,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,28.0,38,418.0,3420,38.0,35.0,22.0,57.0,32.0,3.0,5.0,85.0,1.0,0.92,0.58,1.5,0.84,1.42,
Opponent Total,,,28.0,38,,3420,38.0,,,,,,,,,,,,,,
