Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Édgar Barreto,py PAR,MF,27.0,34,33.0,2961,32.9,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,0.03,0.09,0.12,0.03,0.12,Matches
Giulio Migliaccio,it ITA,"DF,MF",30.0,30,29.0,2565,28.5,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,0.07,0.04,0.11,0.07,0.11,Matches
Matías Silvestre,ar ARG,DF,26.0,29,29.0,2530,28.1,5.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches
Eros Pisano,it ITA,DF,24.0,28,27.0,2355,26.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Balzaretti,it ITA,DF,29.0,27,26.0,2227,24.7,0.0,3.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,0.12,0.12,0.0,0.12,Matches
Josip Iličić,si SVN,"FW,MF",23.0,33,25.0,2152,23.9,2.0,5.0,7.0,2.0,0.0,0.0,5.0,1.0,0.08,0.21,0.29,0.08,0.29,Matches
Fabrizio Miccoli,it ITA,FW,32.0,28,24.0,1953,21.7,16.0,12.0,28.0,14.0,2.0,2.0,6.0,0.0,0.74,0.55,1.29,0.65,1.2,Matches
Andrea Mantovani,it ITA,DF,27.0,24,22.0,2002,22.2,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.09,0.0,0.09,0.09,0.09,Matches
Emiliano Viviano,it ITA,GK,25.0,20,20.0,1755,19.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ezequiel Muñoz,ar ARG,DF,20.0,19,18.0,1645,18.3,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.05,0.0,0.05,0.05,0.05,Matches
Massimo Donati,it ITA,MF,30.0,18,18.0,1620,18.0,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.11,0.06,0.17,0.11,0.17,Matches
Nicolás Bertolo,ar ARG,"FW,MF",25.0,28,18.0,1504,16.7,3.0,2.0,5.0,3.0,0.0,0.0,4.0,1.0,0.18,0.12,0.3,0.18,0.3,Matches
Abel Hernández,uy URU,FW,20.0,20,16.0,1346,15.0,6.0,0.0,6.0,4.0,2.0,2.0,4.0,0.0,0.4,0.0,0.4,0.27,0.27,Matches
Igor Budan,hr CRO,FW,31.0,22,14.0,1155,12.8,6.0,2.0,8.0,6.0,0.0,0.0,2.0,0.0,0.47,0.16,0.62,0.47,0.62,Matches
Francesco Della Rocca,it ITA,MF,23.0,21,12.0,1065,11.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches
Eran Zahavi,il ISR,"FW,MF",24.0,20,11.0,994,11.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.18,0.18,0.36,0.18,0.36,Matches
Alexandros Tzorvas,gr GRE,GK,28.0,11,11.0,990,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Afriyie Acquah,gh GHA,MF,19.0,20,10.0,985,10.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Labrín,cl CHI,DF,20.0,9,9.0,810,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mauricio Pinilla,cl CHI,FW,27.0,13,7.0,663,7.4,2.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,0.27,0.0,0.27,0.14,0.14,Matches
Armin Bačinović,si SVN,MF,21.0,13,7.0,652,7.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Francesco Benussi,it ITA,GK,29.0,7,7.0,630,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mauro Cetto,ar ARG,DF,29.0,7,6.0,492,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matías Aguirregaray,uy URU,"DF,MF",22.0,12,5.0,616,6.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches
Franco Vázquez,ar ARG,"FW,MF",22.0,14,4.0,490,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Édgar Álvarez,hn HON,"DF,MF",31.0,8,4.0,409,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Milan Milanović,rs SRB,DF,20.0,5,4.0,400,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ignacio Lores,uy URU,"DF,FW",20.0,6,1.0,264,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.34,Matches
Agon Mehmeti,al ALB,FW,21.0,3,1.0,92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giacomo Brichetto,it ITA,GK,28.0,1,0.0,45,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.3,38,418.0,3420,38.0,50.0,34.0,84.0,45.0,5.0,5.0,91.0,6.0,1.32,0.89,2.21,1.18,2.08,
Opponent Total,,,27.9,38,,3420,38.0,,,,,,,,,,,,,,
