Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Esteban Cambiasso,ar ARG,MF,30.0,37,35.0,3109,34.5,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,0.12,0.06,0.17,0.12,0.17,Matches
Lúcio,br BRA,DF,33.0,34,34.0,3060,34.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Javier Zanetti,ar ARG,"DF,MF",37.0,34,34.0,3010,33.4,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.06,0.06,0.0,0.06,Matches
Júlio César,br BRA,GK,31.0,33,33.0,2914,32.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Yuto Nagatomo,jp JPN,"DF,MF",24.0,35,30.0,2838,31.5,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.06,0.06,0.13,0.06,0.13,Matches
Diego Milito,ar ARG,FW,32.0,33,29.0,2522,28.0,24.0,3.0,27.0,16.0,8.0,10.0,2.0,0.0,0.86,0.11,0.96,0.57,0.68,Matches
Walter Samuel,ar ARG,DF,33.0,27,27.0,2303,25.6,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.08,0.08,0.16,0.08,0.16,Matches
Maicon Sisenando,br BRA,DF,30.0,24,24.0,2136,23.7,2.0,4.0,6.0,2.0,0.0,0.0,6.0,0.0,0.08,0.17,0.25,0.08,0.25,Matches
Giampaolo Pazzini,it ITA,FW,26.0,33,22.0,2163,24.0,5.0,3.0,8.0,5.0,0.0,1.0,1.0,0.0,0.21,0.12,0.33,0.21,0.33,Matches
Wesley Sneijder,nl NED,MF,27.0,20,15.0,1323,14.7,4.0,5.0,9.0,4.0,0.0,0.0,3.0,0.0,0.27,0.34,0.61,0.27,0.61,Matches
Ricky Álvarez,ar ARG,MF,23.0,21,15.0,1167,13.0,2.0,5.0,7.0,2.0,0.0,0.0,3.0,0.0,0.15,0.39,0.54,0.15,0.54,Matches
Dejan Stanković,rs SRB,MF,32.0,19,14.0,1226,13.6,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches
Diego Forlán,uy URU,"FW,MF",32.0,18,14.0,1003,11.1,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.18,0.27,0.45,0.18,0.45,Matches
Cristian Chivu,ro ROU,DF,30.0,14,13.0,1059,11.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joel Obi,ng NGA,MF,20.0,27,11.0,1199,13.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Ranocchia,it ITA,DF,23.0,12,11.0,995,11.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.09,0.09,0.18,0.09,0.18,Matches
