Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Antonio Candreva,it ITA,"MF,FW",34.0,36,36,3119.0,34.7,7.0,10.0,17.0,6.0,1.0,2.0,6.0,1.0,5.8,4.2,7.2,11.4,105.0,201.0,223.0,0.2,0.29,0.49,0.17,0.46,0.17,0.21,0.38,0.12,0.33,Matches
Bartosz Bereszyński,pl POL,DF,29.0,35,35,2946.0,32.7,0.0,3.0,3.0,0.0,0.0,0.0,12.0,0.0,0.5,0.5,1.8,2.3,52.0,105.0,108.0,0.0,0.09,0.09,0.0,0.09,0.01,0.05,0.07,0.01,0.07,Matches
Morten Thorsby,no NOR,MF,25.0,35,35,2943.0,32.7,3.0,1.0,4.0,3.0,0.0,0.0,10.0,0.0,3.2,3.2,1.1,4.3,18.0,88.0,51.0,0.09,0.03,0.12,0.09,0.12,0.1,0.03,0.13,0.1,0.13,Matches
Francesco Caputo,it ITA,FW,33.0,36,31,2790.0,31.0,11.0,3.0,14.0,11.0,0.0,1.0,0.0,0.0,10.3,9.3,3.2,12.5,30.0,32.0,196.0,0.35,0.1,0.45,0.35,0.45,0.33,0.1,0.43,0.3,0.4,Matches
Omar Colley,gm GAM,DF,28.0,32,31,2745.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.2,1.2,0.0,1.2,12.0,83.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Emil Audero,id IDN,GK,24.0,29,29,2560.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Tommaso Augello,it ITA,DF,26.0,36,25,2395.0,26.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,1.9,2.3,60.0,90.0,100.0,0.04,0.04,0.08,0.04,0.08,0.01,0.07,0.09,0.01,0.09,Matches
Alex Ferrari,it ITA,DF,27.0,23,20,1643.0,18.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.6,0.6,0.0,0.6,7.0,39.0,5.0,0.05,0.0,0.05,0.05,0.05,0.03,0.0,0.03,0.03,0.03,Matches
Maya Yoshida,jp JPN,DF,32.0,26,19,1823.0,20.3,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.9,2.9,7.0,57.0,5.0,0.1,0.15,0.25,0.1,0.25,0.05,0.09,0.14,0.05,0.14,Matches
Fabio Quagliarella,it ITA,FW,38.0,33,19,1664.0,18.5,4.0,2.0,6.0,3.0,1.0,1.0,2.0,0.0,4.3,3.5,1.6,5.1,17.0,39.0,140.0,0.22,0.11,0.32,0.16,0.27,0.23,0.09,0.32,0.19,0.28,Matches
Albin Ekdal,se SWE,MF,32.0,26,19,1637.0,18.2,1.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.9,0.9,0.3,1.2,10.0,62.0,20.0,0.05,0.0,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,Matches
Manolo Gabbiadini,it ITA,"FW,MF",29.0,18,15,1140.0,12.7,6.0,2.0,8.0,6.0,0.0,0.0,3.0,0.0,3.9,3.9,2.0,5.9,13.0,29.0,57.0,0.47,0.16,0.63,0.47,0.63,0.31,0.16,0.46,0.31,0.46,Matches
Tomás Rincón,ve VEN,MF,33.0,17,13,1166.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.1,0.4,12.0,46.0,19.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Nicola Murru,it ITA,DF,26.0,22,13,983.0,10.9,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.1,0.1,0.4,0.5,20.0,32.0,30.0,0.09,0.0,0.09,0.09,0.09,0.01,0.04,0.05,0.01,0.05,Matches
Adrien Silva,pt POR,MF,32.0,17,12,1083.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.3,0.3,0.4,0.7,14.0,57.0,14.0,0.0,0.08,0.08,0.0,0.08,0.03,0.03,0.06,0.03,0.06,Matches
Stefano Sensi,it ITA,"MF,FW",25.0,11,10,754.0,8.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,0.8,1.9,16.0,34.0,24.0,0.12,0.0,0.12,0.12,0.12,0.13,0.1,0.23,0.13,0.23,Matches
Abdelhamid Sabiri,ma MAR,"MF,FW",24.0,14,9,893.0,9.9,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,1.4,1.4,1.6,3.0,13.0,35.0,36.0,0.3,0.2,0.5,0.3,0.5,0.14,0.16,0.31,0.14,0.31,Matches
Wladimiro Falcone,it ITA,GK,26.0,10,9,855.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kristoffer Askildsen,no NOR,MF,20.0,19,7,754.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,0.1,0.5,5.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches
Mikkel Damsgaard,dk DEN,"MF,FW",21.0,11,6,578.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.5,1.0,11.0,29.0,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.16,0.09,0.16,Matches
Valerio Verre,it ITA,"MF,FW",27.0,11,6,420.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,1.0,12.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,0.17,0.05,0.22,0.17,0.22,Matches
Radu Drăgușin,ro ROU,DF,19.0,13,4,620.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,6.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,Matches
Ronaldo Vieira,eng ENG,MF,23.0,14,4,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,8.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Julian Chabot,de GER,DF,23.0,11,4,490.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Giangiacomo Magnani,it ITA,DF,25.0,4,3,239.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Conti,it ITA,"DF,MF",27.0,7,2,234.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,3.0,2.0,13.0,0.38,0.0,0.38,0.38,0.38,0.14,0.0,0.14,0.14,0.14,Matches
Riccardo Ciervo,it ITA,"MF,DF",19.0,10,1,227.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,10.0,6.0,12.0,0.0,0.4,0.4,0.0,0.4,0.04,0.08,0.12,0.04,0.12,Matches
Fabio Depaoli,it ITA,"MF,DF",24.0,6,1,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ernesto Torregrossa,ve VEN,FW,29.0,10,0,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches
Simone Trimboli,it ITA,MF,19.0,5,0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,Matches
Sebastian Giovinco,it ITA,MF,34.0,2,0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
Vladyslav Supriaha,ua UKR,FW,21.0,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gerard Yepes,es ESP,"MF,DF",18.0,4,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicola Ravaglia,it ITA,GK,32.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giovanni Bonfanti,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lorenzo Di Stefano,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mohammed Ihattaren,nl NED,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Francesco Migliardi,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Daniele Montevago,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ivan Saio,it ITA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marco Somma,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lorenzo Tonelli,it ITA,DF,31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,29.0,38,418,3420.0,38.0,42.0,29.0,71.0,40.0,2.0,4.0,94.0,4.0,36.7,33.4,26.2,59.6,467.0,1187.0,1175.0,1.11,0.76,1.87,1.05,1.82,0.97,0.69,1.66,0.88,1.57,
Opponent Total,,,26.7,38,418,3420.0,38.0,61.0,41.0,102.0,58.0,3.0,4.0,82.0,2.0,56.1,53.0,38.0,91.0,807.0,1548.0,1534.0,1.61,1.08,2.68,1.53,2.61,1.48,1.0,2.48,1.39,2.39,
