Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Marco Silvestri,it ITA,GK,30.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigo Becão,br BRA,DF,25.0,35,35,3130.0,34.8,2.0,1.0,3.0,2.0,0.0,0.0,10.0,0.0,1.0,1.0,0.6,1.6,23.0,74.0,34.0,0.06,0.03,0.09,0.06,0.09,0.03,0.02,0.05,0.03,0.05,Matches
Walace,br BRA,MF,26.0,36,33,2970.0,33.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.5,1.5,1.8,3.3,42.0,167.0,20.0,0.03,0.0,0.03,0.03,0.03,0.04,0.05,0.1,0.04,0.1,Matches
Nahuel Molina,ar ARG,DF,23.0,35,31,2638.0,29.3,7.0,2.0,9.0,7.0,0.0,0.0,7.0,1.0,3.8,3.8,3.7,7.5,61.0,100.0,164.0,0.24,0.07,0.31,0.24,0.31,0.13,0.13,0.26,0.13,0.26,Matches
Gerard Deulofeu,es ESP,"FW,MF",27.0,34,31,2616.0,29.1,13.0,5.0,18.0,12.0,1.0,1.0,9.0,0.0,6.9,6.1,7.2,13.3,154.0,154.0,259.0,0.45,0.17,0.62,0.41,0.58,0.24,0.25,0.49,0.21,0.46,Matches
Destiny Udogie,it ITA,DF,18.0,35,29,2477.0,27.5,5.0,3.0,8.0,5.0,0.0,0.0,4.0,0.0,4.4,4.4,2.3,6.7,56.0,89.0,113.0,0.18,0.11,0.29,0.18,0.29,0.16,0.08,0.24,0.16,0.24,Matches
Jean-Victor Makengo,fr FRA,MF,23.0,33,26,2351.0,26.1,1.0,3.0,4.0,1.0,0.0,0.0,7.0,1.0,3.0,3.0,2.2,5.2,55.0,95.0,61.0,0.04,0.11,0.15,0.04,0.15,0.11,0.08,0.2,0.11,0.2,Matches
Beto,gw GNB,FW,23.0,28,24,2173.0,24.1,11.0,0.0,11.0,11.0,0.0,0.0,1.0,0.0,12.7,12.7,1.8,14.5,31.0,26.0,119.0,0.46,0.0,0.46,0.46,0.46,0.53,0.07,0.6,0.53,0.6,Matches
Bram Nuytinck,nl NED,DF,31.0,27,23,2033.0,22.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,0.3,1.5,4.0,23.0,6.0,0.04,0.0,0.04,0.04,0.04,0.05,0.01,0.07,0.05,0.07,Matches
Roberto Pereyra,ar ARG,"MF,FW",30.0,24,22,1794.0,19.9,3.0,5.0,8.0,2.0,1.0,2.0,10.0,1.0,4.7,3.1,4.4,7.5,73.0,126.0,90.0,0.15,0.25,0.4,0.1,0.35,0.24,0.22,0.46,0.16,0.38,Matches
Tolgay Arslan,de GER,MF,30.0,30,22,1658.0,18.4,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.2,1.2,1.5,2.7,35.0,86.0,35.0,0.05,0.0,0.05,0.05,0.05,0.06,0.08,0.15,0.06,0.15,Matches
Nehuén Pérez,ar ARG,DF,21.0,20,19,1692.0,18.8,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,1.1,1.1,0.6,1.7,16.0,40.0,8.0,0.0,0.05,0.05,0.0,0.05,0.06,0.03,0.09,0.06,0.09,Matches
Samir Santos,br BRA,DF,26.0,17,17,1421.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,0.1,0.8,14.0,46.0,11.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Pablo Marí,es ESP,DF,27.0,15,15,1341.0,14.9,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.7,0.7,0.7,1.4,2.0,20.0,6.0,0.13,0.0,0.13,0.13,0.13,0.04,0.05,0.09,0.04,0.09,Matches
Ignacio Pussetto,ar ARG,"FW,MF",25.0,28,11,1204.0,13.4,4.0,4.0,8.0,3.0,1.0,1.0,4.0,0.0,3.8,3.0,2.0,5.0,28.0,29.0,68.0,0.3,0.3,0.6,0.22,0.52,0.29,0.15,0.44,0.23,0.38,Matches
Isaac Success,ng NGA,"FW,MF",25.0,22,11,911.0,10.1,2.0,6.0,8.0,2.0,0.0,0.0,1.0,1.0,2.1,2.1,3.3,5.4,16.0,22.0,84.0,0.2,0.59,0.79,0.2,0.79,0.21,0.32,0.53,0.21,0.53,Matches
Jens Stryger Larsen,dk DEN,DF,30.0,11,8,684.0,7.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.8,1.3,8.0,16.0,20.0,0.0,0.13,0.13,0.0,0.13,0.07,0.11,0.18,0.07,0.18,Matches
