Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Łukasz Skorupski,pl POL,GK,30.0,36,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Aaron Hickey,sct SCO,DF,19.0,36,34,2820.0,31.3,5.0,1.0,6.0,5.0,0.0,0.0,7.0,0.0,0.9,0.9,1.8,2.6,57.0,52.0,156.0,0.16,0.03,0.19,0.16,0.19,0.03,0.06,0.08,0.03,0.08,Matches
Gary Medel,cl CHI,DF,33.0,33,32,2823.0,31.4,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.3,0.3,0.3,0.6,12.0,73.0,5.0,0.0,0.03,0.03,0.0,0.03,0.01,0.01,0.02,0.01,0.02,Matches
Marko Arnautović,at AUT,FW,32.0,33,32,2694.0,29.9,14.0,1.0,15.0,12.0,2.0,3.0,6.0,0.0,14.7,12.5,3.8,16.3,34.0,68.0,221.0,0.47,0.03,0.5,0.4,0.43,0.49,0.13,0.62,0.42,0.54,Matches
Roberto Soriano,it ITA,MF,30.0,35,32,2622.0,29.1,0.0,4.0,4.0,0.0,0.0,0.0,6.0,2.0,2.1,2.1,4.8,6.9,48.0,134.0,145.0,0.0,0.14,0.14,0.0,0.14,0.07,0.16,0.24,0.07,0.24,Matches
Mattias Svanberg,se SWE,MF,22.0,36,31,2564.0,28.5,3.0,3.0,6.0,3.0,0.0,0.0,7.0,0.0,2.1,2.1,2.8,4.9,39.0,103.0,57.0,0.11,0.11,0.21,0.11,0.21,0.07,0.1,0.17,0.07,0.17,Matches
Arthur Theate,be BEL,DF,21.0,31,28,2424.0,26.9,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,1.5,1.5,0.6,2.1,37.0,107.0,17.0,0.07,0.04,0.11,0.07,0.11,0.05,0.02,0.08,0.05,0.08,Matches
Lorenzo De Silvestri,it ITA,DF,33.0,31,27,2294.0,25.5,3.0,2.0,5.0,3.0,0.0,0.0,7.0,0.0,1.8,1.8,2.4,4.2,47.0,121.0,75.0,0.12,0.08,0.2,0.12,0.2,0.07,0.09,0.17,0.07,0.17,Matches
Adama Soumaoro,fr FRA,DF,29.0,28,26,2266.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.9,0.9,0.0,0.9,16.0,61.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.03,0.04,Matches
Musa Barrow,gm GAM,"FW,MF",22.0,34,25,2134.0,23.7,6.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,5.9,5.9,4.4,10.3,61.0,82.0,158.0,0.25,0.25,0.51,0.25,0.51,0.25,0.18,0.43,0.25,0.43,Matches
