Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Andre-Frank Zambo Anguissa,cm CMR,MF,25.0,25,21,1926.0,21.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.1,1.1,1.1,2.3,45.0,126.0,60.0,0.0,0.05,0.05,0.0,0.05,0.05,0.05,0.11,0.05,0.11,Matches
Matteo Politano,it ITA,FW,27.0,33,20,1650.0,18.3,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,2.6,2.6,3.1,5.6,76.0,64.0,191.0,0.16,0.22,0.38,0.16,0.38,0.14,0.17,0.31,0.14,0.31,Matches
Hirving Lozano,mx MEX,FW,26.0,30,20,1613.0,17.9,5.0,5.0,10.0,5.0,0.0,0.0,3.0,0.0,5.9,5.7,2.2,7.9,82.0,53.0,179.0,0.28,0.28,0.56,0.28,0.56,0.33,0.12,0.45,0.32,0.44,Matches
Stanislav Lobotka,sk SVK,MF,26.0,23,19,1686.0,18.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.7,0.8,25.0,93.0,13.0,0.05,0.0,0.05,0.05,0.05,0.01,0.04,0.04,0.01,0.04,Matches
Dries Mertens,be BEL,"FW,MF",34.0,30,16,1384.0,15.4,11.0,1.0,12.0,10.0,1.0,1.0,2.0,0.0,4.3,3.6,3.1,6.7,30.0,69.0,101.0,0.72,0.07,0.78,0.65,0.72,0.28,0.2,0.48,0.23,0.43,Matches
Juan Jesus,br BRA,DF,30.0,21,14,1278.0,14.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.3,0.6,1.0,36.0,0.0,0.07,0.0,0.07,0.07,0.07,0.02,0.02,0.04,0.02,0.04,Matches
Elif Elmas,mk MKD,"FW,MF",21.0,37,12,1620.0,18.0,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,2.3,2.3,1.8,4.1,59.0,53.0,96.0,0.17,0.22,0.39,0.17,0.39,0.13,0.1,0.23,0.13,0.23,Matches
Diego Demme,de GER,MF,29.0,19,7,692.0,7.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,0.4,1.1,8.0,44.0,2.0,0.13,0.0,0.13,0.13,0.13,0.09,0.05,0.14,0.09,0.14,Matches
Alex Meret,it ITA,GK,24.0,7,7,619.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alessandro Zanoli,it ITA,DF,20.0,12,5,457.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,11.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Andrea Petagna,it ITA,FW,26.0,24,4,586.0,6.5,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.6,1.6,1.7,3.3,15.0,11.0,38.0,0.46,0.15,0.61,0.46,0.61,0.25,0.25,0.51,0.25,0.51,Matches
Faouzi Ghoulam,dz ALG,DF,30.0,14,3,332.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,10.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.13,0.03,0.13,Matches
Kostas Manolas,gr GRE,DF,30.0,4,3,313.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kévin Malcuit,ma MAR,"DF,MF",30.0,8,2,288.0,3.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2,0.3,8.0,11.0,19.0,0.0,0.31,0.31,0.0,0.31,0.01,0.07,0.08,0.01,0.08,Matches
Adam Ounas,dz ALG,"MF,FW",24.0,15,1,326.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.8,1.5,28.0,31.0,44.0,0.0,0.0,0.0,0.0,0.0,0.19,0.22,0.41,0.19,0.41,Matches
Gianluca Gaetano,it ITA,MF,21.0,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Davide Marfella,it ITA,GK,21.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Axel Tuanzebe,cd COD,DF,23.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giuseppe Ambrosino,it ITA,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Benedetto Barba,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Antonio Cioffi,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Davide Costanzo,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Hubert Idasiak,pl POL,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Balla Manè,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luca Palmiero,it ITA,MF,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jonathan Spedalieri,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Antonio Vergara,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.9,38,418,3420.0,38.0,74.0,46.0,120.0,64.0,10.0,14.0,63.0,2.0,57.8,46.6,37.1,83.7,827.0,1665.0,1658.0,1.95,1.21,3.16,1.68,2.89,1.52,0.98,2.5,1.23,2.2,
Opponent Total,,,26.6,38,418,3420.0,38.0,30.0,19.0,49.0,29.0,1.0,1.0,101.0,9.0,32.5,31.8,25.2,57.0,565.0,1254.0,1239.0,0.79,0.5,1.29,0.76,1.26,0.85,0.66,1.52,0.84,1.5,
