Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Wojciech Szczęsny,pl POL,GK,31.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matthijs de Ligt,nl NED,DF,21.0,31,29,2674.0,29.7,3.0,1.0,4.0,3.0,0.0,0.0,4.0,1.0,1.6,1.6,1.0,2.6,18.0,68.0,6.0,0.1,0.03,0.13,0.1,0.13,0.05,0.03,0.09,0.05,0.09,Matches
Juan Cuadrado,co COL,"DF,MF",33.0,33,28,2487.0,27.6,4.0,3.0,7.0,4.0,0.0,0.0,9.0,0.0,1.7,1.7,5.1,6.7,93.0,169.0,175.0,0.14,0.11,0.25,0.14,0.25,0.06,0.18,0.24,0.06,0.24,Matches
Adrien Rabiot,fr FRA,MF,26.0,32,28,2285.0,25.4,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,2.1,2.1,1.8,3.9,65.0,99.0,82.0,0.0,0.08,0.08,0.0,0.08,0.08,0.07,0.15,0.08,0.15,Matches
Álvaro Morata,es ESP,FW,28.0,35,26,2302.0,25.6,9.0,4.0,13.0,8.0,1.0,1.0,5.0,0.0,8.8,8.1,6.6,14.6,65.0,54.0,154.0,0.35,0.16,0.51,0.31,0.47,0.35,0.26,0.6,0.32,0.57,Matches
Paulo Dybala,ar ARG,"FW,MF",27.0,29,26,2061.0,22.9,10.0,5.0,15.0,9.0,1.0,2.0,3.0,0.0,7.6,6.0,4.5,10.5,50.0,103.0,155.0,0.44,0.22,0.66,0.39,0.61,0.33,0.2,0.53,0.26,0.46,Matches
Manuel Locatelli,it ITA,MF,23.0,31,23,2160.0,24.0,3.0,3.0,6.0,3.0,0.0,0.0,6.0,0.0,2.2,2.2,1.3,3.5,15.0,147.0,32.0,0.12,0.12,0.25,0.12,0.25,0.09,0.06,0.15,0.09,0.15,Matches
Leonardo Bonucci,it ITA,DF,34.0,24,22,2005.0,22.3,5.0,0.0,5.0,2.0,3.0,3.0,1.0,0.0,4.7,2.3,0.7,3.1,2.0,66.0,0.0,0.22,0.0,0.22,0.09,0.09,0.21,0.03,0.24,0.11,0.14,Matches
Danilo,br BRA,"DF,MF",30.0,22,22,1893.0,21.0,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.6,0.6,1.1,1.7,25.0,115.0,30.0,0.05,0.1,0.14,0.05,0.14,0.03,0.05,0.08,0.03,0.08,Matches
Alex Sandro,br BRA,DF,30.0,28,17,1780.0,19.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,1.3,2.2,68.0,80.0,86.0,0.0,0.05,0.05,0.0,0.05,0.04,0.07,0.11,0.04,0.11,Matches
Federico Bernardeschi,it ITA,"MF,FW",27.0,28,16,1475.0,16.4,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,1.5,1.5,1.9,3.4,40.0,73.0,111.0,0.06,0.18,0.24,0.06,0.24,0.09,0.12,0.21,0.09,0.21,Matches
Giorgio Chiellini,it ITA,DF,36.0,21,16,1354.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.3,1.1,21.0,74.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,Matches
Weston McKennie,us USA,MF,22.0,21,15,1369.0,15.2,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.1,2.1,1.2,3.3,30.0,51.0,75.0,0.2,0.0,0.2,0.2,0.2,0.14,0.08,0.22,0.14,0.22,Matches
Luca Pellegrini,it ITA,DF,22.0,18,15,1107.0,12.3,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,1.7,2.0,21.0,35.0,41.0,0.0,0.08,0.08,0.0,0.08,0.02,0.14,0.16,0.02,0.16,Matches
