Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Saša Lukić,rs SRB,MF,24.0,35,34,2982.0,33.1,5.0,4.0,9.0,2.0,3.0,3.0,10.0,0.0,4.7,2.3,4.0,6.3,68.0,148.0,57.0,0.15,0.12,0.27,0.06,0.18,0.14,0.12,0.26,0.07,0.19,Matches
Gleison Bremer,br BRA,DF,24.0,33,33,2890.0,32.1,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,4.4,4.4,0.4,4.8,18.0,64.0,6.0,0.09,0.03,0.12,0.09,0.12,0.14,0.01,0.15,0.14,0.15,Matches
Wilfried Singo,ci CIV,DF,20.0,35,32,2607.0,29.0,3.0,4.0,7.0,3.0,0.0,0.0,5.0,1.0,2.6,2.6,2.5,5.2,69.0,89.0,157.0,0.1,0.14,0.24,0.1,0.24,0.09,0.09,0.18,0.09,0.18,Matches
Ricardo Rodríguez,ch SUI,DF,28.0,34,28,2473.0,27.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.6,2.0,50.0,115.0,27.0,0.0,0.04,0.04,0.0,0.04,0.01,0.06,0.07,0.01,0.07,Matches
Vanja Milinković-Savić,rs SRB,GK,24.0,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Josip Brekalo,hr CRO,MF,23.0,32,26,2286.0,25.4,7.0,2.0,9.0,7.0,0.0,0.0,1.0,0.0,4.3,4.3,5.5,9.9,78.0,105.0,186.0,0.28,0.08,0.35,0.28,0.35,0.17,0.22,0.39,0.17,0.39,Matches
Tommaso Pobega,it ITA,MF,22.0,33,24,2240.0,24.9,4.0,2.0,6.0,4.0,0.0,0.0,11.0,0.0,3.2,3.2,2.0,5.2,33.0,128.0,62.0,0.16,0.08,0.24,0.16,0.24,0.13,0.08,0.21,0.13,0.21,Matches
Mërgim Vojvoda,xk KVX,DF,26.0,29,22,1976.0,22.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.2,1.2,2.3,3.5,44.0,114.0,87.0,0.0,0.14,0.14,0.0,0.14,0.05,0.1,0.16,0.05,0.16,Matches
Antonio Sanabria,py PAR,FW,25.0,29,22,1803.0,20.0,6.0,1.0,7.0,6.0,0.0,0.0,3.0,0.0,8.3,8.3,1.8,10.1,11.0,24.0,123.0,0.3,0.05,0.35,0.3,0.35,0.41,0.09,0.5,0.41,0.5,Matches
Koffi Djidji,ci CIV,DF,28.0,25,21,1735.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.6,0.6,0.0,0.6,18.0,57.0,11.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Dennis Praet,be BEL,MF,27.0,23,17,1539.0,17.1,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,2.3,2.3,4.4,6.7,34.0,52.0,101.0,0.12,0.12,0.23,0.12,0.23,0.14,0.26,0.39,0.14,0.39,Matches
Ola Aina,ng NGA,DF,24.0,21,17,1437.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,1.8,2.0,42.0,68.0,78.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.12,0.01,0.12,Matches
Andrea Belotti,it ITA,FW,27.0,22,16,1371.0,15.2,8.0,1.0,9.0,5.0,3.0,3.0,1.0,0.0,7.9,5.6,0.7,6.2,25.0,24.0,117.0,0.53,0.07,0.59,0.33,0.39,0.52,0.04,0.56,0.36,0.41,Matches
Rolando Mandragora,it ITA,MF,24.0,21,16,1319.0,14.7,0.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,1.2,1.2,2.9,4.1,20.0,82.0,29.0,0.0,0.14,0.14,0.0,0.14,0.08,0.2,0.28,0.08,0.28,Matches
David Zima,cz CZE,DF,20.0,20,13,1314.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.6,1.3,7.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,Matches
Marko Pjaca,hr CRO,MF,26.0,24,13,1149.0,12.8,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,3.2,39.0,46.0,102.0,0.23,0.0,0.23,0.23,0.23,0.16,0.1,0.25,0.16,0.25,Matches
Alessandro Buongiorno,it ITA,DF,22.0,23,12,1181.0,13.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,0.7,1.6,8.0,30.0,3.0,0.0,0.08,0.08,0.0,0.08,0.07,0.06,0.12,0.07,0.12,Matches
Karol Linetty,pl POL,"MF,FW",26.0,16,11,896.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,1.5,2.2,10.0,22.0,37.0,0.0,0.0,0.0,0.0,0.0,0.07,0.15,0.23,0.07,0.23,Matches
Etrit Berisha,al ALB,GK,32.0,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Samuele Ricci,it ITA,MF,19.0,12,9,722.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.2,0.6,5.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,Matches
Armando Izzo,it ITA,DF,29.0,11,6,526.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,0.0,0.6,6.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Cristian Ansaldi,ar ARG,DF,34.0,19,5,691.0,7.7,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,2.1,2.4,24.0,41.0,40.0,0.0,0.39,0.39,0.0,0.39,0.04,0.28,0.32,0.04,0.32,Matches
Pietro Pellegri,it ITA,FW,20.0,9,1,216.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,3.0,1.0,17.0,0.42,0.0,0.42,0.42,0.42,0.16,0.02,0.18,0.16,0.18,Matches
Tomás Rincón,ve VEN,MF,33.0,7,1,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Demba Seck,sn SEN,"MF,FW",20.0,6,1,146.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,6.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,Matches
Luca Gemello,it ITA,GK,21.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniele Baselli,it ITA,"MF,FW",29.0,6,0,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.8,1.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.46,0.01,0.47,0.46,0.47,Matches
Simone Zaza,it ITA,"FW,DF",30.0,10,0,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.71,0.71,0.71,Matches
Ben Lhassine Kone,ci CIV,MF,21.0,1,0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Magnus Warming,dk DEN,"MF,FW",21.0,4,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Verdi,it ITA,"MF,FW",29.0,3,0,46.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.0,1.0,5.0,1.96,0.0,1.96,1.96,1.96,0.44,0.06,0.5,0.44,0.5,Matches
Samuele Angori,it ITA,"DF,MF",17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andrei Anton,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Simone Edera,it ITA,MF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mohamed Fares,dz ALG,"DF,FW",25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Matt Garbett,nz NZL,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alberto Milan,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nicola Rauti,it ITA,FW,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jacopo Segre,it ITA,MF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Denis Stojković,rs SRB,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.2,38,418,3420.0,38.0,43.0,27.0,70.0,37.0,6.0,6.0,89.0,3.0,48.7,44.1,36.3,80.4,628.0,1320.0,1302.0,1.13,0.71,1.84,0.97,1.68,1.28,0.96,2.24,1.16,2.12,
Opponent Total,,,26.8,38,418,3420.0,38.0,41.0,25.0,66.0,32.0,9.0,11.0,96.0,7.0,38.9,30.3,25.2,55.5,468.0,1027.0,1013.0,1.08,0.66,1.74,0.84,1.5,1.02,0.66,1.69,0.8,1.46,
