Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Rui Patrício,pt POR,GK,33.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tammy Abraham,eng ENG,FW,23.0,37,36,3084.0,34.3,17.0,4.0,21.0,14.0,3.0,3.0,9.0,0.0,20.7,18.4,4.8,23.2,41.0,70.0,199.0,0.5,0.12,0.61,0.41,0.53,0.6,0.14,0.74,0.54,0.68,Matches
Gianluca Mancini,it ITA,DF,25.0,33,33,2878.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,2.4,2.3,0.3,2.6,30.0,137.0,17.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08,Matches
Roger Ibanez,br BRA,DF,22.0,34,32,2889.0,32.1,3.0,0.0,3.0,3.0,0.0,0.0,9.0,0.0,2.0,2.0,0.5,2.5,33.0,116.0,15.0,0.09,0.0,0.09,0.09,0.09,0.06,0.02,0.08,0.06,0.08,Matches
Rick Karsdorp,nl NED,"DF,FW",26.0,36,32,2883.0,32.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,1.0,0.1,0.1,4.8,4.9,46.0,150.0,210.0,0.0,0.06,0.06,0.0,0.06,0.0,0.15,0.15,0.0,0.15,Matches
Bryan Cristante,it ITA,MF,26.0,34,29,2678.0,29.8,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,2.2,2.2,2.6,4.8,31.0,231.0,24.0,0.07,0.0,0.07,0.07,0.07,0.08,0.09,0.16,0.08,0.16,Matches
Henrikh Mkhitaryan,am ARM,"MF,FW",32.0,31,29,2495.0,27.7,5.0,6.0,11.0,5.0,0.0,0.0,4.0,1.0,3.9,3.9,5.1,9.0,81.0,149.0,139.0,0.18,0.22,0.4,0.18,0.4,0.14,0.18,0.33,0.14,0.33,Matches
Lorenzo Pellegrini,it ITA,MF,25.0,28,27,2289.0,25.4,9.0,3.0,12.0,7.0,2.0,3.0,8.0,1.0,8.9,6.4,7.0,13.4,76.0,136.0,181.0,0.35,0.12,0.47,0.28,0.39,0.35,0.28,0.63,0.25,0.53,Matches
Jordan Veretout,fr FRA,MF,28.0,36,26,2319.0,25.8,4.0,8.0,12.0,3.0,1.0,2.0,6.0,0.0,4.6,3.1,5.4,8.5,49.0,164.0,70.0,0.16,0.31,0.47,0.12,0.43,0.18,0.21,0.39,0.12,0.33,Matches
