Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Guglielmo Vicario,it ITA,GK,24.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Pinamonti,it ITA,FW,22.0,36,32,2869.0,31.9,13.0,2.0,15.0,9.0,4.0,4.0,4.0,0.0,12.7,9.5,2.9,12.4,36.0,51.0,233.0,0.41,0.06,0.47,0.28,0.35,0.4,0.09,0.49,0.3,0.39,Matches
Petar Stojanović,si SVN,DF,25.0,33,32,2735.0,30.4,1.0,1.0,2.0,1.0,0.0,0.0,11.0,1.0,0.6,0.6,3.2,3.8,94.0,174.0,110.0,0.03,0.03,0.07,0.03,0.07,0.02,0.11,0.13,0.02,0.13,Matches
Szymon Żurkowski,pl POL,MF,23.0,35,29,2307.0,25.6,6.0,2.0,8.0,6.0,0.0,0.0,5.0,0.0,3.7,3.7,1.6,5.3,70.0,101.0,107.0,0.23,0.08,0.31,0.23,0.31,0.14,0.06,0.21,0.14,0.21,Matches
Filippo Bandinelli,it ITA,MF,26.0,35,24,1955.0,21.7,2.0,3.0,5.0,2.0,0.0,0.0,10.0,0.0,2.2,2.2,3.4,5.6,57.0,104.0,101.0,0.09,0.14,0.23,0.09,0.23,0.1,0.16,0.26,0.1,0.26,Matches
Nedim Bajrami,al ALB,"MF,FW",22.0,35,23,2054.0,22.8,6.0,5.0,11.0,3.0,3.0,3.0,3.0,0.0,6.4,4.0,4.7,8.8,72.0,117.0,177.0,0.26,0.22,0.48,0.13,0.35,0.28,0.21,0.49,0.18,0.38,Matches
Liam Henderson,sct SCO,MF,25.0,38,23,2020.0,22.4,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,2.5,2.5,3.0,5.6,22.0,100.0,133.0,0.09,0.13,0.22,0.09,0.22,0.11,0.13,0.25,0.11,0.25,Matches
Sebastiano Luperto,it ITA,DF,24.0,24,22,1958.0,21.8,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.7,0.7,0.5,1.1,21.0,76.0,3.0,0.0,0.05,0.05,0.0,0.05,0.03,0.02,0.05,0.03,0.05,Matches
Samuele Ricci,it ITA,MF,19.0,21,17,1530.0,17.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.2,0.2,0.3,0.5,24.0,103.0,13.0,0.06,0.06,0.12,0.06,0.12,0.01,0.02,0.03,0.01,0.03,Matches
