Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Salvatore Sirigu,it ITA,GK,34.0,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Milan Badelj,hr CRO,MF,32.0,34,34,2844.0,31.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,2.1,3.1,19.0,176.0,24.0,0.03,0.0,0.03,0.03,0.03,0.03,0.07,0.1,0.03,0.1,Matches
Johan Vásquez,mx MEX,DF,22.0,28,27,2279.0,25.3,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.8,0.8,0.1,0.9,12.0,62.0,9.0,0.04,0.0,0.04,0.04,0.04,0.03,0.0,0.04,0.03,0.04,Matches
Stefano Sturaro,it ITA,MF,28.0,25,24,1766.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.5,0.5,0.8,1.3,10.0,62.0,53.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches
Andrea Cambiaso,it ITA,DF,21.0,26,21,1790.0,19.9,1.0,4.0,5.0,1.0,0.0,0.0,5.0,1.0,0.7,0.7,1.4,2.1,71.0,53.0,92.0,0.05,0.2,0.25,0.05,0.25,0.03,0.07,0.11,0.03,0.11,Matches
Mattia Destro,it ITA,FW,30.0,27,21,1744.0,19.4,9.0,1.0,10.0,9.0,0.0,0.0,4.0,0.0,7.7,7.7,1.1,8.7,13.0,26.0,75.0,0.46,0.05,0.52,0.46,0.52,0.4,0.05,0.45,0.4,0.45,Matches
Caleb Ekuban,gh GHA,"FW,MF",27.0,30,18,1716.0,19.1,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,3.5,3.5,2.4,5.9,31.0,31.0,133.0,0.05,0.1,0.16,0.05,0.16,0.18,0.13,0.31,0.18,0.31,Matches
Domenico Criscito,it ITA,DF,34.0,20,18,1618.0,18.0,6.0,1.0,7.0,0.0,6.0,7.0,4.0,0.0,5.8,0.3,1.1,1.4,33.0,70.0,32.0,0.33,0.06,0.39,0.0,0.06,0.32,0.06,0.38,0.02,0.08,Matches
Manolo Portanova,it ITA,"FW,MF",21.0,24,17,1322.0,14.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.9,2.9,0.6,3.5,30.0,28.0,57.0,0.07,0.0,0.07,0.07,0.07,0.2,0.04,0.24,0.2,0.24,Matches
Nicolò Rovella,it ITA,MF,19.0,21,16,1468.0,16.3,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,2.3,3.0,31.0,84.0,34.0,0.0,0.18,0.18,0.0,0.18,0.04,0.14,0.18,0.04,0.18,Matches
Silvan Hefti,ch SUI,DF,23.0,16,14,1288.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.7,0.9,30.0,39.0,43.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches
Mattia Bani,it ITA,DF,27.0,17,13,1211.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.1,1.1,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
Leo Skiri Østigård,no NOR,DF,21.0,15,13,1172.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.3,0.3,0.2,0.5,10.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,Matches
Nikola Maksimović,rs SRB,DF,29.0,14,13,1115.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,3.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02,Matches
Pablo Galdames Millán,cl CHI,MF,24.0,19,11,1028.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,1.0,1.5,4.0,45.0,22.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13,Matches
Zinho Vanheusden,be BEL,DF,22.0,14,11,989.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.1,0.3,11.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Davide Biraschi,it ITA,DF,27.0,14,11,930.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.2,0.3,15.0,42.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Filippo Melegoni,it ITA,"MF,FW",22.0,25,10,980.0,10.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,1.1,1.7,28.0,27.0,60.0,0.09,0.0,0.09,0.09,0.09,0.06,0.1,0.16,0.06,0.16,Matches
Kelvin Yeboah,it ITA,"FW,MF",21.0,17,9,850.0,9.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.1,1.1,1.4,2.6,23.0,11.0,60.0,0.0,0.11,0.11,0.0,0.11,0.12,0.15,0.27,0.12,0.27,Matches
Nadiem Amiri,de GER,"MF,FW",24.0,13,9,683.0,7.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,2.1,3.0,17.0,33.0,34.0,0.0,0.13,0.13,0.0,0.13,0.12,0.28,0.4,0.12,0.4,Matches
Goran Pandev,mk MKD,"FW,MF",38.0,20,7,843.0,9.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.2,1.7,9.0,25.0,57.0,0.0,0.11,0.11,0.0,0.11,0.06,0.13,0.19,0.06,0.19,Matches
Hernani,br BRA,"MF,FW",27.0,18,7,682.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.9,7.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.11,0.08,0.11,Matches
Morten Frendrup,dk DEN,"DF,MF",20.0,10,6,695.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.4,0.9,13.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11,Matches
Albert Guðmundsson,is ISL,"FW,MF",24.0,12,6,607.0,6.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.3,1.3,0.8,2.1,14.0,15.0,45.0,0.15,0.0,0.15,0.15,0.15,0.19,0.13,0.31,0.19,0.31,Matches
Paolo Ghiglione,it ITA,DF,24.0,13,6,603.0,6.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,1.0,1.6,13.0,20.0,32.0,0.0,0.15,0.15,0.0,0.15,0.09,0.15,0.24,0.09,0.24,Matches
