Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Rui Patrício,pt POR,GK,34.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bryan Cristante,it ITA,"MF,DF",27.0,36,34,2938.0,32.6,1.0,1.0,2.0,1.0,0.0,1.0,8.0,1.0,2.6,1.8,1.4,3.2,16.0,142.0,27.0,0.03,0.03,0.06,0.03,0.06,0.08,0.04,0.12,0.06,0.1,Matches
Gianluca Mancini,it ITA,DF,26.0,35,33,2858.0,31.8,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,2.5,2.5,1.6,4.1,17.0,93.0,19.0,0.03,0.06,0.09,0.03,0.09,0.08,0.05,0.13,0.08,0.13,Matches
Roger Ibanez,br BRA,DF,23.0,33,32,2796.0,31.1,3.0,0.0,3.0,3.0,0.0,0.0,11.0,1.0,3.0,3.0,0.6,3.5,24.0,77.0,9.0,0.1,0.0,0.1,0.1,0.1,0.1,0.02,0.11,0.1,0.11,Matches
Chris Smalling,eng ENG,DF,32.0,32,31,2808.0,31.2,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,1.7,1.7,0.4,2.1,5.0,51.0,7.0,0.1,0.03,0.13,0.1,0.13,0.05,0.01,0.07,0.05,0.07,Matches
Lorenzo Pellegrini,it ITA,MF,26.0,32,29,2545.0,28.3,4.0,5.0,9.0,2.0,2.0,3.0,5.0,0.0,8.0,5.6,7.1,12.7,58.0,106.0,113.0,0.14,0.18,0.32,0.07,0.25,0.28,0.25,0.53,0.2,0.45,Matches
Nicola Zalewski,pl POL,DF,20.0,33,26,2197.0,24.4,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.3,1.3,1.2,2.5,92.0,85.0,99.0,0.08,0.04,0.12,0.08,0.12,0.05,0.05,0.1,0.05,0.1,Matches
Tammy Abraham,eng ENG,FW,24.0,38,24,2189.0,24.3,8.0,3.0,11.0,8.0,0.0,0.0,2.0,0.0,10.8,10.8,3.7,14.5,35.0,54.0,141.0,0.33,0.12,0.45,0.33,0.45,0.44,0.15,0.6,0.44,0.6,Matches
Paulo Dybala,ar ARG,"MF,FW",28.0,25,21,1739.0,19.3,12.0,6.0,18.0,7.0,5.0,5.0,5.0,0.0,9.3,5.3,6.8,12.2,56.0,75.0,109.0,0.62,0.31,0.93,0.36,0.67,0.48,0.35,0.83,0.28,0.63,Matches
Leonardo Spinazzola,it ITA,DF,29.0,26,18,1654.0,18.4,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,3.0,107.0,63.0,87.0,0.05,0.22,0.27,0.05,0.27,0.06,0.11,0.16,0.06,0.16,Matches
Nemanja Matić,rs SRB,MF,33.0,35,16,1852.0,20.6,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,2.6,3.6,50.0,134.0,17.0,0.1,0.1,0.19,0.1,0.19,0.05,0.13,0.17,0.05,0.17,Matches
Zeki Çelik,tr TUR,DF,25.0,24,16,1504.0,16.7,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.3,0.3,1.6,1.9,34.0,67.0,76.0,0.0,0.06,0.06,0.0,0.06,0.02,0.09,0.12,0.02,0.12,Matches
Stephan El Shaarawy,it ITA,"DF,MF",29.0,29,14,1523.0,16.9,7.0,2.0,9.0,7.0,0.0,0.0,3.0,0.0,5.6,5.6,1.4,7.0,58.0,66.0,136.0,0.41,0.12,0.53,0.41,0.53,0.33,0.08,0.41,0.33,0.41,Matches
Nicolò Zaniolo,it ITA,"MF,FW",23.0,13,12,890.0,9.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.9,2.9,0.9,3.8,34.0,19.0,69.0,0.1,0.0,0.1,0.1,0.1,0.29,0.09,0.39,0.29,0.39,Matches
Andrea Belotti,it ITA,FW,28.0,31,11,1146.0,12.7,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.5,2.7,1.6,4.3,21.0,13.0,94.0,0.0,0.16,0.16,0.0,0.16,0.27,0.13,0.4,0.21,0.34,Matches
Edoardo Bove,it ITA,MF,20.0,22,10,992.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.5,0.9,1.4,9.0,33.0,26.0,0.09,0.0,0.09,0.09,0.09,0.07,0.08,0.15,0.05,0.13,Matches
Georginio Wijnaldum,nl NED,MF,31.0,14,10,769.0,8.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.2,2.2,0.7,2.9,16.0,18.0,33.0,0.23,0.0,0.23,0.23,0.23,0.26,0.08,0.34,0.26,0.34,Matches
Rick Karsdorp,nl NED,DF,27.0,13,8,711.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.2,1.5,16.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.03,0.15,0.19,0.03,0.19,Matches
Mohamed Camara,gn GUI,MF,25.0,15,8,696.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.4,1.0,13.0,30.0,14.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13,Matches
Ola Solbakken,no NOR,"MF,FW",23.0,14,7,502.0,5.6,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,1.6,2.2,5.0,14.0,35.0,0.18,0.36,0.54,0.18,0.54,0.11,0.29,0.4,0.11,0.4,Matches
Diego Llorente,es ESP,DF,28.0,9,5,573.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,2.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,Matches
Marash Kumbulla,al ALB,DF,22.0,7,5,259.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches
Benjamin Tahirovic,ba BIH,MF,19.0,11,4,355.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Mile Svilar,rs SRB,GK,22.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristian Volpato,it ITA,MF,18.0,7,2,227.0,2.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,1.2,1.5,8.0,18.0,24.0,0.4,0.4,0.79,0.4,0.79,0.14,0.47,0.61,0.14,0.61,Matches
Filippo Missori,it ITA,DF,18.0,3,2,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
