Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Sergiño Dest,us USA,DF,21.0,8,2,329.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,11.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.17,0.08,0.17,Matches
Aster Vranckx,be BEL,MF,19.0,9,2,240.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.3,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.12,0.02,0.12,Matches
Alessandro Florenzi,it ITA,DF,31.0,6,2,203.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.5,1.2,1.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.34,0.21,0.54,0.34,0.54,Matches
Zlatan Ibrahimović,se SWE,FW,40.0,4,1,146.0,1.6,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.2,0.4,0.2,0.6,0.0,4.0,10.0,0.62,0.0,0.62,0.0,0.0,0.72,0.11,0.84,0.24,0.35,Matches
Yacine Adli,fr FRA,"MF,FW",22.0,6,1,144.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.3,7.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.16,0.22,0.05,0.22,Matches
Tiemoué Bakayoko,fr FRA,MF,27.0,3,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marko Lazetić,rs SRB,FW,18.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.63,0.63,0.63,Matches
Antonio Mirante,it ITA,GK,39.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Bozzolan,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andreas Jungdal,dk DEN,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lapo Nava,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Devis Vásquez,co COL,GK,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.0,38,418,3420.0,38.0,61.0,49.0,110.0,56.0,5.0,5.0,90.0,2.0,58.8,55.1,46.0,101.1,795.0,1584.0,1576.0,1.61,1.29,2.89,1.47,2.76,1.55,1.21,2.76,1.45,2.66,
Opponent Total,,,26.7,38,418,3420.0,38.0,42.0,32.0,74.0,38.0,4.0,5.0,113.0,1.0,41.1,37.2,31.0,68.2,546.0,1168.0,1157.0,1.11,0.84,1.95,1.0,1.84,1.08,0.82,1.9,0.98,1.8,
