source_file,season,n_matches,logloss_base,logloss_lgb,acc_base,acc_lgb,brier_base,brier_lgb
I1.csv,unknown,380,1.1136788434384222,1.3860613149506582,0.0,0.0,0.27436012297615314,0.2337619382689936
I2.csv,unknown,380,1.0798643326357054,1.2128140571586277,0.0,0.0,0.27283740325563516,0.21240912025834224
I3.csv,unknown,380,1.104889178171549,0.8238679207947948,0.0,0.0,0.2810885212090944,0.15407189032969007
I4.csv,unknown,380,1.1303344648250184,0.8347779939104876,0.0,0.0,0.2757667062001053,0.15368785275942579
I5.csv,unknown,380,1.1088765995731387,0.7680070231439408,0.0,0.0,0.28163235387152835,0.14377787703028344
I6.csv,unknown,380,1.1476284976956177,0.7380071058412009,0.0,0.0,0.28229146262503885,0.14028551408108758
I7.csv,unknown,380,1.0819615443859836,0.8442899216782629,0.0,0.0,0.27547377164667247,0.15651576226497319
I8.csv,unknown,380,1.064628471030493,0.30412471879128655,0.0,0.0,0.2908066869476975,0.0486981738867219
