Date,HomeTeam,AwayTeam,prob_home,prob_draw,prob_away,predicted,predicted_pct,predicted_norm,FTR,_merge,pred_FTR,correct,match_index,cum_correct,cum_accuracy,Time
2025-03-07,Cagliari,Genoa,0.3745129135853991,0.295220622160447,0.3302664642541539,Home,0.3745129135853991,H,D,both,H,False,271,142,0.5239852398523985,19:45:00
2025-03-08,Como,Venezia,0.5844975874414826,0.2546364819456664,0.1608659306128508,Home,0.5844975874414826,H,D,both,H,False,272,142,0.5220588235294118,14:00:00
2025-03-08,Parma,Torino,0.1819958674027484,0.2616260866587299,0.5563780459385216,Away,0.5563780459385216,A,D,both,A,False,275,144,0.5236363636363637,14:00:00
2025-03-08,Lecce,Milan,0.1965294686225067,0.2653810826845182,0.538089448692975,Away,0.538089448692975,A,A,both,A,True,274,144,0.5255474452554745,17:00:00
2025-03-08,Inter,Monza,0.7242825865339549,0.1848880274543216,0.0908293860117233,Home,0.7242825865339549,H,H,both,H,True,273,143,0.5238095238095238,19:45:00
2025-03-09,Verona,Bologna,0.2155686142380014,0.2778092331923872,0.5066221525696113,Away,0.5066221525696113,A,A,both,A,True,279,147,0.5268817204301075,11:30:00
2025-03-09,Napoli,Fiorentina,0.5936483261246829,0.2482068413400207,0.1581448325352964,Home,0.5936483261246829,H,H,both,H,True,278,146,0.5251798561151079,14:00:00
2025-03-09,Empoli,Roma,0.1347162690467674,0.2284853278190454,0.6367984031341872,Away,0.6367984031341872,A,A,both,A,True,276,145,0.5253623188405797,17:00:00
2025-03-09,Juventus,Atalanta,0.4856130051798895,0.2752564499474291,0.2391305448726814,Home,0.4856130051798895,H,A,both,H,False,277,145,0.5234657039711191,19:45:00
2025-03-10,Lazio,Udinese,0.5745997496973715,0.2747338608281437,0.1506663894744846,Home,0.5745997496973715,H,D,both,H,False,280,147,0.525,19:45:00
2025-03-14,Genoa,Lecce,0.5699278070160094,0.2691399602580804,0.1609322327259101,Home,0.5699278070160094,H,H,both,H,True,281,148,0.5266903914590747,19:45:00
2025-03-15,Monza,Parma,0.4356921955132067,0.3240031182824566,0.2403046862043366,Home,0.4356921955132067,H,D,both,H,False,283,149,0.5265017667844523,14:00:00
2025-03-15,Udinese,Verona,0.5837558755017277,0.255656576255864,0.1605875482424082,Home,0.5837558755017277,H,A,both,H,False,285,150,0.5263157894736842,14:00:00
2025-03-15,Milan,Como,0.6922484825797065,0.199318766552288,0.1084327508680055,Home,0.6922484825797065,H,H,both,H,True,282,149,0.5283687943262412,17:00:00
2025-03-15,Torino,Empoli,0.5693487097237184,0.2909929668744796,0.1396583234018021,Home,0.5693487097237184,H,H,both,H,True,284,150,0.528169014084507,19:45:00
2025-03-16,Venezia,Napoli,0.1917650634992818,0.25918159804719,0.5490533384535281,Away,0.5490533384535281,A,D,both,A,False,290,153,0.5275862068965518,11:30:00
2025-03-16,Bologna,Lazio,0.5011347049814886,0.2722256721018556,0.2266396229166558,Home,0.5011347049814886,H,H,both,H,True,287,151,0.5261324041811847,14:00:00
2025-03-16,Roma,Cagliari,0.6977867579418758,0.1949603996692861,0.1072528423888379,Home,0.6977867579418758,H,H,both,H,True,289,153,0.5294117647058824,15:00:00
2025-03-16,Fiorentina,Juventus,0.4212939114275518,0.2525541152746289,0.3261519732978194,Home,0.4212939114275518,H,H,both,H,True,288,152,0.5277777777777778,17:00:00
2025-03-16,Atalanta,Inter,0.3830089554973608,0.2817866753613088,0.3352043691413302,Home,0.3830089554973608,H,A,both,H,False,286,150,0.5244755244755245,19:45:00
2025-03-29,Como,Empoli,0.4686557419688244,0.335492778266232,0.1958514797649436,Home,0.4686557419688244,H,D,both,H,False,291,153,0.5257731958762887,14:00:00
2025-03-29,Venezia,Bologna,0.1357552163029871,0.221973523450078,0.6422712602469348,Away,0.6422712602469348,A,A,both,A,True,294,156,0.5306122448979592,14:00:00
2025-03-29,Juventus,Genoa,0.6800195801712443,0.2020331954860698,0.1179472243426856,Home,0.6800195801712443,H,H,both,H,True,292,154,0.5273972602739726,17:00:00
2025-03-29,Lecce,Roma,0.1241779507897955,0.2106247353050302,0.6651973139051742,Away,0.6651973139051742,A,A,both,A,True,293,155,0.5290102389078498,19:45:00
2025-03-30,Cagliari,Monza,0.4814917802135678,0.2931810356367251,0.2253271841497068,Home,0.4814917802135678,H,H,both,H,True,295,157,0.5322033898305085,11:30:00
2025-03-30,Fiorentina,Atalanta,0.2779384370253001,0.2868516559673584,0.4352099070073416,Away,0.4352099070073416,A,H,both,A,False,296,157,0.5304054054054054,14:00:00
2025-03-30,Inter,Udinese,0.678388577643294,0.2004766727832087,0.1211347495734972,Home,0.678388577643294,H,H,both,H,True,297,158,0.531986531986532,17:00:00
2025-03-30,Napoli,Milan,0.5347523448719381,0.266456730092945,0.1987909250351168,Home,0.5347523448719381,H,H,both,H,True,298,159,0.5335570469798657,19:45:00
2025-03-31,Verona,Parma,0.4588749526452885,0.3505930534347591,0.1905319939199523,Home,0.4588749526452885,H,D,both,H,False,300,159,0.53,17:30:00
2025-03-31,Lazio,Torino,0.5846672934408065,0.2538219811898538,0.1615107253693395,Home,0.5846672934408065,H,D,both,H,False,299,159,0.5317725752508361,19:45:00
2025-04-04,Genoa,Udinese,0.4403258443935581,0.3168472842767159,0.2428268713297259,Home,0.4403258443935581,H,H,both,H,True,301,160,0.53156146179402,19:45:00
2025-04-05,Monza,Como,0.3192261778419332,0.2940614407544821,0.3867123814035846,Away,0.3867123814035846,A,A,both,A,True,303,161,0.5313531353135313,14:00:00
2025-04-05,Parma,Inter,0.2373629551383582,0.2890786113696815,0.4735584334919603,Away,0.4735584334919603,A,D,both,A,False,304,161,0.5296052631578947,17:00:00
2025-04-05,Milan,Fiorentina,0.5426438070599836,0.2650228433545787,0.1923333495854376,Home,0.5426438070599836,H,D,both,H,False,302,160,0.5298013245033113,19:45:00
2025-04-06,Lecce,Venezia,0.4459532014220991,0.3168917098048816,0.2371550887730192,Home,0.4459532014220991,H,D,both,H,False,307,161,0.5244299674267101,11:30:00
2025-04-06,Empoli,Cagliari,0.4407258906944911,0.30880012128295,0.2504739880225588,Home,0.4407258906944911,H,D,both,H,False,306,161,0.5261437908496732,14:00:00
2025-04-06,Torino,Verona,0.6315707282818257,0.2340854016951308,0.1343438700230435,Home,0.6315707282818257,H,D,both,H,False,309,161,0.5210355987055016,14:00:00
2025-04-06,Atalanta,Lazio,0.5430026917982292,0.2672110787291892,0.1897862294725816,Home,0.5430026917982292,H,A,both,H,False,305,161,0.5278688524590164,17:00:00
2025-04-06,Roma,Juventus,0.3658894890036773,0.289463959160413,0.3446465518359096,Home,0.3658894890036773,H,D,both,H,False,308,161,0.5227272727272727,19:45:00
2025-04-07,Bologna,Napoli,0.375905363686387,0.2748268733333087,0.3492677629803041,Home,0.375905363686387,H,D,both,H,False,310,161,0.5193548387096775,19:45:00
2025-04-11,Udinese,Milan,0.2429424728054185,0.2600899290165741,0.4969675981780074,Away,0.4969675981780074,A,A,both,A,True,311,162,0.5209003215434084,19:45:00
2025-04-12,Venezia,Monza,0.5491320510477,0.2544959516706964,0.1963719972816036,Home,0.5491320510477,H,H,both,H,True,314,165,0.5254777070063694,14:00:00
2025-04-12,Inter,Cagliari,0.7379743226512485,0.1754553046819577,0.0865703726667937,Home,0.7379743226512485,H,H,both,H,True,312,163,0.5224358974358975,17:00:00
2025-04-12,Juventus,Lecce,0.7061088078170833,0.1973040592818832,0.0965871329010335,Home,0.7061088078170833,H,H,both,H,True,313,164,0.5239616613418531,19:45:00
2025-04-13,Atalanta,Bologna,0.4340500055482663,0.2786714644986333,0.2872785299531004,Home,0.4340500055482663,H,H,both,H,True,315,166,0.526984126984127,11:30:00
2025-04-13,Fiorentina,Parma,0.6450571089406121,0.2348513152791931,0.1200915757801949,Home,0.6450571089406121,H,D,both,H,False,317,166,0.5236593059936908,14:00:00
2025-04-13,Verona,Genoa,0.357520856192738,0.2952726457286816,0.3472064980785803,Home,0.357520856192738,H,D,both,H,False,319,166,0.5203761755485894,14:00:00
2025-04-13,Como,Torino,0.2357649863430883,0.2733485398587378,0.4908864737981738,Away,0.4908864737981738,A,H,both,A,False,316,166,0.5253164556962026,17:00:00
2025-04-13,Lazio,Roma,0.4986317427944045,0.277587224579328,0.2237810326262673,Home,0.4986317427944045,H,D,both,H,False,318,166,0.5220125786163522,19:45:00
2025-04-14,Napoli,Empoli,0.6568977143893273,0.2497199859202553,0.0933822996904173,Home,0.6568977143893273,H,H,both,H,True,320,167,0.521875,19:45:00
2025-04-19,Lecce,Como,0.3499432479897245,0.2866917594274454,0.36336499258283,Away,0.36336499258283,A,A,both,A,True,321,168,0.5233644859813084,14:00:00
2025-04-19,Monza,Napoli,0.2081470047868271,0.2733430923997177,0.5185099028134551,Away,0.5185099028134551,A,A,both,A,True,322,169,0.5248447204968945,17:00:00
2025-04-19,Roma,Verona,0.6816196060379838,0.2025276597482575,0.1158527342137586,Home,0.6816196060379838,H,H,both,H,True,323,170,0.5263157894736842,19:45:00
2025-04-20,Empoli,Venezia,0.4216840089543738,0.3299023995785361,0.2484135914670901,Home,0.4216840089543738,H,D,both,H,False,325,171,0.5261538461538462,14:00:00
2025-04-20,Bologna,Inter,0.3844102136434889,0.286865693205933,0.3287240931505779,Home,0.3844102136434889,H,H,both,H,True,324,171,0.5277777777777778,17:00:00
2025-04-20,Milan,Atalanta,0.377266802143833,0.2957805062152771,0.3269526916408898,Home,0.377266802143833,H,A,both,H,False,326,171,0.5245398773006135,19:45:00
2025-04-23,Cagliari,Fiorentina,0.2462802097191432,0.269009025504751,0.4847107647761058,Away,0.4847107647761058,A,A,both,A,True,327,172,0.5259938837920489,17:30:00
2025-04-23,Genoa,Lazio,0.2554411923753636,0.2680748067920345,0.4764840008326018,Away,0.4764840008326018,A,A,both,A,True,328,173,0.5274390243902439,17:30:00
2025-04-23,Parma,Juventus,0.216811048635661,0.2854085481249716,0.4977804032393674,Away,0.4977804032393674,A,H,both,A,False,329,173,0.5258358662613982,17:30:00
2025-04-23,Torino,Udinese,0.5439102147828571,0.2731122068064914,0.1829775784106515,Home,0.5439102147828571,H,H,both,H,True,330,174,0.5272727272727272,17:30:00
2025-04-27,Como,Genoa,0.4322868719470998,0.3197989673527975,0.2479141607001027,Home,0.4322868719470998,H,H,both,H,True,332,175,0.5271084337349398,11:30:00
2025-04-27,Venezia,Milan,0.1912947521740178,0.2608079402908588,0.5478973075351234,Away,0.5478973075351234,A,A,both,A,True,337,179,0.5311572700296736,11:30:00
2025-04-27,Fiorentina,Empoli,0.6198683142767388,0.266040975337673,0.1140907103855881,Home,0.6198683142767388,H,H,both,H,True,333,176,0.5285285285285285,14:00:00
2025-04-27,Inter,Roma,0.6129384410764066,0.2243293683217083,0.162732190601885,Home,0.6129384410764066,H,A,both,H,False,334,176,0.5269461077844312,14:00:00
2025-04-27,Juventus,Monza,0.7203264458253932,0.1915261631382061,0.0881473910364005,Home,0.7203264458253932,H,H,both,H,True,335,177,0.5283582089552239,17:00:00
2025-04-27,Atalanta,Lecce,0.7182329865477566,0.193848275363609,0.0879187380886344,Home,0.7182329865477566,H,D,both,H,False,331,174,0.525679758308157,19:45:00
2025-04-27,Napoli,Torino,0.6524940625227851,0.2175959553687943,0.1299099821084206,Home,0.6524940625227851,H,H,both,H,True,336,178,0.5297619047619048,19:45:00
2025-04-28,Udinese,Bologna,0.210364588196203,0.260281530157941,0.5293538816458561,Away,0.5293538816458561,A,D,both,A,False,339,179,0.528023598820059,17:30:00
2025-04-28,Lazio,Parma,0.6581417603320873,0.2286800029698369,0.1131782366980758,Home,0.6581417603320873,H,D,both,H,False,338,179,0.5295857988165681,19:45:00
2025-04-28,Verona,Cagliari,0.4603031391461474,0.3330310514567273,0.2066658093971252,Home,0.4603031391461474,H,A,both,H,False,340,179,0.5264705882352941,19:45:00
2025-05-02,Torino,Venezia,0.6436524281167162,0.2301183322778209,0.1262292396054628,Home,0.6436524281167162,H,D,both,H,False,341,179,0.5249266862170088,19:45:00
2025-05-03,Cagliari,Udinese,0.3892889052096936,0.2894529882460401,0.3212581065442662,Home,0.3892889052096936,H,A,both,H,False,342,179,0.5233918128654971,14:00:00
2025-05-03,Parma,Como,0.2685107023573075,0.2529205244462346,0.4785687731964578,Away,0.4785687731964578,A,A,both,A,True,345,182,0.527536231884058,14:00:00
2025-05-03,Lecce,Napoli,0.2073926731994373,0.2726596579387768,0.5199476688617857,Away,0.5199476688617857,A,A,both,A,True,344,181,0.5261627906976745,17:00:00
2025-05-03,Inter,Verona,0.7393257378414894,0.1756300142013328,0.0850442479571778,Home,0.7393257378414894,H,H,both,H,True,343,180,0.5247813411078717,19:45:00
2025-05-04,Empoli,Lazio,0.2020491485240028,0.2653552132493676,0.5325956382266295,Away,0.5325956382266295,A,A,both,A,True,347,183,0.5273775216138329,11:30:00
2025-05-04,Monza,Atalanta,0.1869969145873156,0.2606221706671603,0.552380914745524,Away,0.552380914745524,A,A,both,A,True,348,184,0.5287356321839081,14:00:00
2025-05-04,Roma,Fiorentina,0.563577737062978,0.254297865661315,0.1821243972757069,Home,0.563577737062978,H,H,both,H,True,349,185,0.5300859598853869,17:00:00
2025-05-04,Bologna,Juventus,0.5054154554811935,0.264938980413911,0.2296455641048954,Home,0.5054154554811935,H,D,both,H,False,346,182,0.5260115606936416,19:45:00
2025-05-05,Genoa,Milan,0.2266920226380185,0.2474455453117456,0.5258624320502358,Away,0.5258624320502358,A,A,both,A,True,350,186,0.5314285714285715,19:45:00
2025-05-09,Milan,Bologna,0.4816011150170612,0.2689173009993342,0.2494815839836045,Home,0.4816011150170612,H,H,both,H,True,351,187,0.5327635327635327,19:45:00
2025-05-10,Como,Cagliari,0.5306617293642121,0.2850123182540647,0.1843259523817232,Home,0.5306617293642121,H,H,both,H,True,352,188,0.5340909090909091,14:00:00
2025-05-10,Lazio,Juventus,0.4726716229328693,0.2745147352014908,0.2528136418656398,Home,0.4726716229328693,H,D,both,H,False,354,189,0.5338983050847458,17:00:00
2025-05-10,Empoli,Parma,0.4553386445705698,0.3021503338506271,0.2425110215788031,Home,0.4553386445705698,H,H,both,H,True,353,189,0.5354107648725213,19:45:00
2025-05-11,Udinese,Monza,0.5579240378226923,0.2839934478508362,0.1580825143264715,Home,0.5579240378226923,H,A,both,H,False,357,190,0.5322128851540616,11:30:00
2025-05-11,Verona,Lecce,0.4840272671414706,0.3050233628962695,0.2109493699622598,Home,0.4840272671414706,H,D,both,H,False,358,190,0.5307262569832403,14:00:00
2025-05-11,Torino,Inter,0.3182525047048557,0.2841255863251641,0.3976219089699802,Away,0.3976219089699802,A,A,both,A,True,356,190,0.5337078651685393,17:00:00
2025-05-11,Napoli,Genoa,0.6819386551721226,0.2013349362628121,0.1167264085650653,Home,0.6819386551721226,H,D,both,H,False,355,189,0.532394366197183,19:45:00
2025-05-12,Venezia,Fiorentina,0.1642694177898568,0.2241800245932218,0.6115505576169213,Away,0.6115505576169213,A,H,both,A,False,360,191,0.5305555555555556,17:30:00
2025-05-12,Atalanta,Roma,0.4946950236781688,0.2726587009519771,0.2326462753698542,Home,0.4946950236781688,H,H,both,H,True,359,191,0.532033426183844,19:45:00
2025-05-17,Genoa,Atalanta,0.2183998864674353,0.2609628815102381,0.5206372320223266,Away,0.5206372320223266,A,A,both,A,True,361,192,0.5318559556786704,19:45:00
2025-05-18,Cagliari,Venezia,0.443312576578021,0.3129037029564149,0.243783720465564,Home,0.443312576578021,H,H,both,H,True,362,193,0.5331491712707183,19:45:00
2025-05-18,Fiorentina,Bologna,0.4619763305015827,0.2677825891631416,0.2702410803352756,Home,0.4619763305015827,H,H,both,H,True,363,194,0.5344352617079889,19:45:00
2025-05-18,Inter,Lazio,0.5532480123525654,0.2745933664637489,0.1721586211836856,Home,0.5532480123525654,H,D,both,H,False,364,194,0.532967032967033,19:45:00
2025-05-18,Juventus,Udinese,0.671844517795945,0.2082927133940425,0.1198627688100125,Home,0.671844517795945,H,H,both,H,True,365,195,0.5342465753424658,19:45:00
2025-05-18,Lecce,Torino,0.2025323911784906,0.2879033721580606,0.5095642366634487,Away,0.5095642366634487,A,H,both,A,False,366,195,0.5327868852459017,19:45:00
2025-05-18,Monza,Empoli,0.4076121025990867,0.313081513714404,0.2793063836865092,Home,0.4076121025990867,H,A,both,H,False,367,195,0.5313351498637602,19:45:00
2025-05-18,Parma,Napoli,0.1649791733876877,0.2421666979717605,0.5928541286405518,Away,0.5928541286405518,A,D,both,A,False,368,195,0.529891304347826,19:45:00
2025-05-18,Roma,Milan,0.4911097909984836,0.2562209353659356,0.2526692736355808,Home,0.4911097909984836,H,H,both,H,True,369,196,0.5311653116531165,19:45:00
2025-05-18,Verona,Como,0.3202996349808532,0.2870731008177818,0.3926272642013649,Away,0.3926272642013649,A,D,both,A,False,370,196,0.5297297297297298,19:45:00
2025-05-23,Como,Inter,0.2324360191779685,0.2652053688313299,0.5023586119907015,Away,0.5023586119907015,A,A,both,A,True,371,197,0.5309973045822103,19:45:00
2025-05-23,Napoli,Cagliari,0.7258843275916647,0.1817364005379259,0.0923792718704095,Home,0.7258843275916647,H,H,both,H,True,372,198,0.532258064516129,19:45:00
2025-05-24,Bologna,Genoa,0.6546069073562666,0.2163275663553924,0.1290655262883409,Home,0.6546069073562666,H,A,both,H,False,373,198,0.5308310991957105,17:00:00
2025-05-24,Milan,Monza,0.7291029987429669,0.1858428192218499,0.0850541820351832,Home,0.7291029987429669,H,H,both,H,True,374,199,0.5320855614973262,19:45:00
2025-05-25,Atalanta,Parma,0.7348845902553564,0.1797879941734809,0.0853274155711626,Home,0.7348845902553564,H,A,both,H,False,375,199,0.5306666666666666,19:45:00
2025-05-25,Empoli,Verona,0.4512735586594857,0.3141938710273403,0.2345325703131739,Home,0.4512735586594857,H,A,both,H,False,376,199,0.5292553191489362,19:45:00
2025-05-25,Lazio,Lecce,0.618717314542107,0.2393914590165872,0.1418912264413058,Home,0.618717314542107,H,A,both,H,False,377,199,0.5278514588859416,19:45:00
2025-05-25,Torino,Roma,0.2633333012199125,0.2663159935881224,0.4703507051919651,Away,0.4703507051919651,A,A,both,A,True,378,200,0.5291005291005291,19:45:00
2025-05-25,Udinese,Fiorentina,0.2251671168135517,0.2904491952218099,0.4843836879646381,Away,0.4843836879646381,A,A,both,A,True,379,201,0.5303430079155673,19:45:00
2025-05-25,Venezia,Juventus,0.2036724687574127,0.2725071516450926,0.5238203795974946,Away,0.5238203795974946,A,A,both,A,True,380,202,0.531578947368421,19:45:00
