Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Felipe Avenatti,uy URU,FW,24.0,11,4,468.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,2.0,8.0,30.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,Matches
Angelo da Costa Júnior,br BRA,GK,33.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Riccardo Orsolini,it ITA,"FW,DF",20.0,8,4,341.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,1.3,8.0,10.0,26.0,0.0,0.26,0.26,0.0,0.26,0.08,0.25,0.33,0.08,0.33,Matches
Saphir Taïder,dz ALG,MF,25.0,9,3,384.0,4.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,5.0,19.0,19.0,0.0,0.23,0.23,0.0,0.23,0.02,0.06,0.08,0.02,0.08,Matches
Bruno Petković,hr CRO,"FW,MF",22.0,9,3,329.0,3.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.9,0.9,7.0,13.0,32.0,0.0,0.27,0.27,0.0,0.27,0.02,0.23,0.25,0.02,0.25,Matches
Ladislav Krejčí,cz CZE,"MF,FW",25.0,12,2,397.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,14.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.11,0.08,0.11,Matches
Cesar Falletti,uy URU,"MF,FW",24.0,13,1,321.0,3.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,0.1,1.3,10.0,19.0,22.0,0.28,0.0,0.28,0.28,0.28,0.33,0.03,0.36,0.33,0.36,Matches
Orji Okwonkwo,ng NGA,"FW,MF",19.0,10,1,265.0,2.9,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.1,1.1,0.0,1.1,5.0,3.0,27.0,1.02,0.0,1.02,1.02,1.02,0.48,0.0,0.48,0.48,0.48,Matches
Cheick Keita,ml MLI,DF,21.0,3,1,127.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Antonio Santurro,do DOM,GK,25.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
