Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Gonzalo Higuaín,ar ARG,FW,29.0,35,32,2815.0,31.3,16.0,5.0,21.0,15.0,1.0,2.0,4.0,0.0,11.8,10.2,3.4,13.6,68.0,62.0,195.0,0.51,0.16,0.67,0.48,0.64,0.38,0.11,0.48,0.33,0.43,Matches
Miralem Pjanić,ba BIH,MF,27.0,31,28,2484.0,27.6,5.0,5.0,10.0,5.0,0.0,0.0,5.0,0.0,2.4,2.4,5.6,7.9,24.0,218.0,27.0,0.18,0.18,0.36,0.18,0.36,0.09,0.2,0.29,0.09,0.29,Matches
Blaise Matuidi,fr FRA,MF,30.0,32,27,2354.0,26.2,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,2.4,2.4,0.9,3.3,29.0,141.0,109.0,0.11,0.04,0.15,0.11,0.15,0.09,0.04,0.13,0.09,0.13,Matches
Mario Mandžukić,hr CRO,FW,31.0,32,27,2324.0,25.8,5.0,1.0,6.0,5.0,0.0,0.0,5.0,1.0,5.8,5.8,2.1,7.9,29.0,60.0,234.0,0.19,0.04,0.23,0.19,0.23,0.23,0.08,0.31,0.23,0.31,Matches
Paulo Dybala,ar ARG,"MF,FW",23.0,33,26,2353.0,26.1,22.0,3.0,25.0,19.0,3.0,5.0,0.0,0.0,12.2,8.3,4.6,12.9,86.0,134.0,173.0,0.84,0.11,0.96,0.73,0.84,0.46,0.18,0.64,0.32,0.49,Matches
Giorgio Chiellini,it ITA,DF,32.0,26,25,2161.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.7,1.3,34.0,123.0,9.0,0.0,0.04,0.04,0.0,0.04,0.03,0.03,0.06,0.03,0.06,Matches
Sami Khedira,de GER,MF,30.0,26,24,1912.0,21.2,9.0,2.0,11.0,9.0,0.0,0.0,1.0,0.0,3.7,3.7,1.2,4.9,37.0,83.0,66.0,0.42,0.09,0.52,0.42,0.52,0.18,0.06,0.23,0.18,0.23,Matches
Alex Sandro,br BRA,DF,26.0,26,23,2117.0,23.5,4.0,3.0,7.0,4.0,0.0,0.0,8.0,0.0,1.6,1.6,2.8,4.4,93.0,136.0,168.0,0.17,0.13,0.3,0.17,0.3,0.07,0.12,0.19,0.07,0.19,Matches
Daniele Rugani,it ITA,DF,23.0,22,22,1935.0,21.5,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,0.6,1.7,8.0,39.0,2.0,0.09,0.05,0.14,0.09,0.14,0.05,0.03,0.08,0.05,0.08,Matches
