Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Jonathan Silva,ar ARG,DF,23.0,2,1,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Łukasz Skorupski,pl POL,GK,26.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Elio Capradossi,ug UGA,DF,21.0,2,1,83.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rick Karsdorp,nl NED,DF,22.0,1,1,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mirko Antonucci,it ITA,FW,18.0,2,0,31.0,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,0.9,1.0,1.0,6.0,0.0,2.9,2.9,0.0,2.9,1.69,1.07,2.76,1.69,2.76,Matches
Emerson Palmieri,it ITA,DF,22.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Tumminello,it ITA,FW,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nura Abdullahi,ng NGA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Devid Bouah,it ITA,DF,15.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leandro Castán,br BRA,DF,30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Stefano Ciavattini,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Bogdan Lobonț,ro ROU,GK,39.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andrea Marcucci,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luca Pellegrini,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alessio Riccardi,it ITA,FW,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andrea Romagnoli,it ITA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lorenzo Valeau,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.4,38,418,3420.0,38.0,56.0,37.0,93.0,53.0,3.0,6.0,48.0,,63.4,58.8,46.7,105.5,938.0,1989.0,1966.0,1.47,0.97,2.45,1.39,2.37,1.67,1.23,2.9,1.55,2.78,
Opponent Total,,,26.8,38,418,3420.0,38.0,28.0,22.0,50.0,25.0,3.0,5.0,71.0,5.0,37.2,33.2,26.2,59.4,613.0,1148.0,1135.0,0.74,0.58,1.32,0.66,1.24,0.98,0.69,1.67,0.87,1.56,
