Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
José Luis Palomino,ar ARG,DF,27.0,26,22,1979.0,22.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.7,1.7,0.4,2.1,16.0,80.0,4.0,0.05,0.0,0.05,0.05,0.05,0.08,0.02,0.1,0.08,0.1,Matches
Andrea Petagna,it ITA,FW,22.0,29,22,1618.0,18.0,4.0,5.0,9.0,4.0,0.0,0.0,6.0,0.0,4.7,4.7,4.1,8.9,52.0,45.0,184.0,0.22,0.28,0.5,0.22,0.5,0.26,0.23,0.49,0.26,0.49,Matches
Josip Iličić,si SVN,"MF,FW",29.0,31,21,2002.0,22.2,11.0,6.0,17.0,9.0,2.0,2.0,3.0,0.0,9.0,7.5,7.2,14.7,107.0,164.0,240.0,0.49,0.27,0.76,0.4,0.67,0.41,0.33,0.73,0.34,0.66,Matches
Leonardo Spinazzola,it ITA,DF,24.0,18,17,1503.0,16.7,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,1.8,2.4,93.0,78.0,108.0,0.0,0.18,0.18,0.0,0.18,0.04,0.11,0.14,0.04,0.14,Matches
Timothy Castagne,be BEL,DF,21.0,20,17,1500.0,16.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.1,1.1,2.2,3.3,38.0,58.0,115.0,0.0,0.06,0.06,0.0,0.06,0.07,0.13,0.2,0.07,0.2,Matches
Robin Gosens,de GER,DF,23.0,21,17,1451.0,16.1,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.7,1.7,1.9,3.6,44.0,87.0,106.0,0.06,0.12,0.19,0.06,0.19,0.11,0.11,0.22,0.11,0.22,Matches
Andreas Cornelius,dk DEN,FW,24.0,23,8,934.0,10.4,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,3.8,3.8,2.1,5.9,18.0,23.0,127.0,0.29,0.1,0.39,0.29,0.39,0.36,0.2,0.56,0.36,0.56,Matches
Gianluca Mancini,it ITA,DF,21.0,11,8,684.0,7.6,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.9,0.9,0.0,0.9,7.0,27.0,2.0,0.13,0.0,0.13,0.13,0.13,0.12,0.0,0.12,0.12,0.12,Matches
Jasmin Kurtić,si SVN,MF,28.0,14,7,662.0,7.4,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.5,1.5,0.3,1.8,19.0,21.0,43.0,0.27,0.0,0.27,0.27,0.27,0.2,0.04,0.24,0.2,0.24,Matches
Pierluigi Gollini,it ITA,GK,22.0,7,7,622.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Musa Barrow,gm GAM,FW,18.0,12,5,443.0,4.9,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,2.1,2.1,1.2,3.2,13.0,11.0,54.0,0.61,0.2,0.81,0.61,0.81,0.42,0.24,0.66,0.42,0.66,Matches
Nicolas Haas,ch SUI,MF,21.0,9,1,171.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches
Riccardo Orsolini,it ITA,"MF,FW",20.0,8,0,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.8,6.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.19,0.38,0.57,0.19,0.57,Matches
Alessandro Bastoni,it ITA,DF,18.0,4,0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.14,0.03,0.14,Matches
Luca Vido,it ITA,"FW,MF",20.0,4,0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.28,0.1,0.38,0.28,0.38,Matches
Francesco Rossi,it ITA,GK,26.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thomas Bolis,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andrea Colpani,it ITA,"FW,MF",18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Enrico Del Prato,it ITA,"DF,MF",17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Salvatore Elia,it ITA,"DF,FW",18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dejan Kulusevski,se SWE,"FW,MF",17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Emmanuel Latte Lath,ci CIV,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Filippo Melegoni,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luca Rizzo,it ITA,MF,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
João Schmidt,br BRA,MF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.7,38,418,3420.0,38.0,57.0,38.0,95.0,52.0,5.0,9.0,66.0,,64.1,57.2,44.7,101.8,933.0,1920.0,1900.0,1.5,1.0,2.5,1.37,2.37,1.69,1.18,2.86,1.5,2.68,
Opponent Total,,,27.1,38,418,3420.0,38.0,39.0,29.0,68.0,38.0,1.0,2.0,81.0,5.0,36.6,35.1,27.1,62.3,581.0,1321.0,1309.0,1.03,0.76,1.79,1.0,1.76,0.96,0.71,1.68,0.92,1.64,
