Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Roberto Soriano,it ITA,MF,29.0,37,37,3250.0,36.1,9.0,6.0,15.0,9.0,0.0,0.0,5.0,0.0,6.9,6.9,7.8,14.7,81.0,199.0,157.0,0.25,0.17,0.42,0.25,0.42,0.19,0.22,0.41,0.19,0.41,Matches
Danilo Larangeira,br BRA,DF,36.0,35,34,3132.0,34.8,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,1.2,1.2,2.0,3.2,12.0,108.0,4.0,0.0,0.03,0.03,0.0,0.03,0.03,0.06,0.09,0.03,0.09,Matches
Musa Barrow,gm GAM,"FW,MF",21.0,38,34,2921.0,32.5,8.0,8.0,16.0,8.0,0.0,1.0,0.0,0.0,7.0,6.2,6.0,12.2,88.0,103.0,253.0,0.25,0.25,0.49,0.25,0.49,0.22,0.19,0.4,0.19,0.38,Matches
Takehiro Tomiyasu,jp JPN,DF,21.0,31,31,2715.0,30.2,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.1,2.1,0.4,2.5,56.0,150.0,44.0,0.07,0.0,0.07,0.07,0.07,0.07,0.01,0.08,0.07,0.08,Matches
Łukasz Skorupski,pl POL,GK,29.0,28,28,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jerdy Schouten,nl NED,MF,23.0,34,28,2512.0,27.9,1.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,0.2,0.2,1.9,2.1,14.0,148.0,23.0,0.04,0.04,0.07,0.04,0.07,0.01,0.07,0.08,0.01,0.08,Matches
Rodrigo Palacio,ar ARG,FW,38.0,36,28,2502.0,27.8,5.0,5.0,10.0,5.0,0.0,0.0,5.0,0.0,9.3,9.3,4.3,13.6,95.0,81.0,316.0,0.18,0.18,0.36,0.18,0.36,0.34,0.16,0.49,0.34,0.49,Matches
Lorenzo De Silvestri,it ITA,DF,32.0,29,25,2143.0,23.8,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.1,2.1,0.7,2.8,28.0,104.0,52.0,0.08,0.0,0.08,0.08,0.08,0.09,0.03,0.12,0.09,0.12,Matches
Mattias Svanberg,se SWE,MF,21.0,34,24,1852.0,20.6,5.0,2.0,7.0,5.0,0.0,0.0,8.0,1.0,4.6,4.6,2.5,7.1,32.0,88.0,35.0,0.24,0.1,0.34,0.24,0.34,0.22,0.12,0.35,0.22,0.35,Matches
Riccardo Orsolini,it ITA,"FW,MF",23.0,34,21,1755.0,19.5,7.0,3.0,10.0,4.0,3.0,3.0,0.0,0.0,9.3,7.1,2.4,9.5,49.0,45.0,155.0,0.36,0.15,0.51,0.21,0.36,0.48,0.12,0.6,0.36,0.49,Matches
Adama Soumaoro,fr FRA,DF,28.0,20,19,1755.0,19.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,0.1,1.4,12.0,51.0,1.0,0.05,0.0,0.05,0.05,0.05,0.07,0.0,0.07,0.07,0.07,Matches
Mitchell Dijks,nl NED,DF,27.0,20,18,1481.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.1,0.1,0.2,0.3,41.0,59.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,Matches
Nicolás Domínguez,ar ARG,MF,22.0,28,15,1255.0,13.9,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.2,1.2,1.7,2.9,21.0,72.0,32.0,0.07,0.0,0.07,0.07,0.07,0.08,0.12,0.21,0.08,0.21,Matches
Andreas Skov Olsen,dk DEN,"FW,DF",20.0,26,12,1179.0,13.1,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,4.1,4.1,2.0,6.1,61.0,29.0,119.0,0.15,0.23,0.38,0.15,0.38,0.31,0.16,0.47,0.31,0.47,Matches
Emanuel Vignato,it ITA,"FW,MF",19.0,31,11,1203.0,13.4,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,1.5,1.5,3.6,5.1,43.0,79.0,81.0,0.07,0.3,0.37,0.07,0.37,0.11,0.27,0.38,0.11,0.38,Matches
Nicola Sansone,it ITA,"FW,MF",28.0,26,11,1169.0,13.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,3.9,3.9,2.9,6.8,38.0,58.0,88.0,0.15,0.15,0.31,0.15,0.31,0.3,0.22,0.53,0.3,0.53,Matches
Aaron Hickey,sct SCO,DF,18.0,11,10,758.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.1,0.1,21.0,36.0,28.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches
Angelo da Costa Júnior,br BRA,GK,36.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gary Medel,cl CHI,"DF,MF",32.0,11,6,511.0,5.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,26.0,2.0,0.0,0.18,0.18,0.0,0.18,0.0,0.02,0.02,0.0,0.02,Matches
Ibrahima Mbaye,sn SEN,DF,25.0,8,5,428.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.0,0.0,0.0,3.0,11.0,4.0,0.21,0.0,0.21,0.21,0.21,0.12,0.01,0.13,0.0,0.01,Matches
Andrea Poli,it ITA,MF,30.0,18,4,383.0,4.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6,1.6,4.0,25.0,4.0,0.23,0.0,0.23,0.23,0.23,0.24,0.14,0.38,0.24,0.38,Matches
Federico Ravaglia,it ITA,GK,20.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nehuén Paz,ar ARG,DF,27.0,6,3,363.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,17.0,0.0,0.25,0.0,0.25,0.25,0.25,0.09,0.01,0.1,0.09,0.1,Matches
Valentin Antov,bg BUL,DF,19.0,5,2,232.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
