Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
João Pedro,it ITA,"FW,MF",28.0,37,37,3253.0,36.1,16.0,3.0,19.0,12.0,4.0,5.0,4.0,0.0,12.5,8.7,5.5,14.2,45.0,94.0,193.0,0.44,0.08,0.53,0.33,0.42,0.35,0.15,0.5,0.24,0.39,Matches
Răzvan Marin,ro ROU,MF,24.0,37,35,2965.0,32.9,3.0,6.0,9.0,3.0,0.0,0.0,6.0,0.0,1.4,1.4,4.7,6.1,45.0,159.0,80.0,0.09,0.18,0.27,0.09,0.27,0.04,0.14,0.18,0.04,0.18,Matches
Alessio Cragno,it ITA,GK,26.0,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nahitan Nández,uy URU,"MF,DF",24.0,32,31,2737.0,30.4,2.0,2.0,4.0,2.0,0.0,0.0,8.0,1.0,3.3,3.3,2.7,6.0,80.0,90.0,179.0,0.07,0.07,0.13,0.07,0.13,0.11,0.09,0.2,0.11,0.2,Matches
Charalampos Lykogiannis,gr GRE,DF,26.0,31,29,2418.0,26.9,4.0,2.0,6.0,4.0,0.0,0.0,10.0,2.0,2.1,2.1,1.8,3.9,39.0,79.0,92.0,0.15,0.07,0.22,0.15,0.22,0.08,0.07,0.14,0.08,0.14,Matches
Diego Godín,uy URU,DF,34.0,28,28,2508.0,27.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.7,1.6,23.0,91.0,9.0,0.04,0.0,0.04,0.04,0.04,0.03,0.03,0.06,0.03,0.06,Matches
Gabriele Zappa,it ITA,DF,20.0,34,27,2395.0,26.6,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,4.3,4.8,49.0,108.0,141.0,0.0,0.15,0.15,0.0,0.15,0.02,0.16,0.18,0.02,0.18,Matches
Radja Nainggolan,be BEL,MF,32.0,22,22,1841.0,20.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.5,1.5,1.9,3.4,49.0,95.0,78.0,0.05,0.0,0.05,0.05,0.05,0.07,0.09,0.17,0.07,0.17,Matches
Giovanni Simeone,ar ARG,FW,25.0,33,19,1740.0,19.3,6.0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,7.7,7.7,1.3,9.1,25.0,13.0,81.0,0.31,0.1,0.41,0.31,0.41,0.4,0.07,0.47,0.4,0.47,Matches
Sebastian Walukiewicz,pl POL,DF,20.0,19,18,1618.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.6,1.3,16.0,39.0,1.0,0.0,0.06,0.06,0.0,0.06,0.04,0.03,0.07,0.04,0.07,Matches
Leonardo Pavoletti,it ITA,FW,31.0,33,17,1584.0,17.6,4.0,3.0,7.0,4.0,0.0,0.0,8.0,0.0,7.2,7.2,1.1,8.3,4.0,21.0,65.0,0.23,0.17,0.4,0.23,0.4,0.41,0.06,0.47,0.41,0.47,Matches
Luca Ceppitelli,it ITA,DF,30.0,19,16,1465.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.1,0.6,10.0,51.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Marko Rog,hr CRO,MF,25.0,14,14,1165.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,30.0,53.0,14.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches
Riccardo Sottil,it ITA,"FW,MF",21.0,21,12,1184.0,13.2,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.5,1.5,1.8,3.3,77.0,47.0,83.0,0.15,0.08,0.23,0.15,0.23,0.12,0.13,0.25,0.12,0.25,Matches
Andrea Carboni,it ITA,DF,19.0,15,12,1085.0,12.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,1.1,1.4,19.0,40.0,18.0,0.0,0.08,0.08,0.0,0.08,0.03,0.09,0.12,0.03,0.12,Matches
Alfred Duncan,gh GHA,MF,27.0,19,12,1068.0,11.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,1.5,1.7,16.0,73.0,24.0,0.0,0.08,0.08,0.0,0.08,0.02,0.13,0.14,0.02,0.14,Matches
Daniele Rugani,it ITA,DF,26.0,16,12,1001.0,11.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,0.5,1.0,4.0,36.0,5.0,0.09,0.09,0.18,0.09,0.18,0.04,0.05,0.09,0.04,0.09,Matches
Ragnar Klavan,ee EST,DF,34.0,15,9,770.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.4,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Alessandro Deiola,it ITA,MF,24.0,12,7,615.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.8,1.0,5.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12,0.15,0.03,0.15,Matches
Paolo Faragò,it ITA,DF,27.0,8,4,369.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.5,0.7,2.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.04,0.13,0.17,0.04,0.17,Matches
Guglielmo Vicario,it ITA,GK,23.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Christian Oliva,uy URU,MF,24.0,10,3,388.0,4.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,8.0,18.0,2.0,0.0,0.23,0.23,0.0,0.23,0.0,0.02,0.02,0.0,0.02,Matches
Alberto Cerri,it ITA,FW,24.0,23,3,369.0,4.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.6,3.7,3.0,9.0,50.0,0.24,0.0,0.24,0.24,0.24,0.74,0.15,0.89,0.74,0.89,Matches
Adam Ounas,dz ALG,"MF,FW",23.0,7,3,308.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,1.8,10.0,15.0,27.0,0.0,0.0,0.0,0.0,0.0,0.25,0.27,0.52,0.25,0.52,Matches
Alessandro Tripaldelli,it ITA,DF,21.0,10,3,300.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,6.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Gastón Pereiro,uy URU,"MF,DF",25.0,15,2,272.0,3.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.3,2.3,1.2,3.5,14.0,25.0,20.0,0.66,0.66,1.32,0.66,1.32,0.76,0.39,1.15,0.76,1.15,Matches
Fabio Pisacane,it ITA,DF,34.0,5,2,228.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabrizio Caligara,it ITA,"MF,FW",20.0,10,2,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.3,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches
Kwadwo Asamoah,gh GHA,"DF,MF",31.0,9,1,224.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Mattéo Tramoni,fr FRA,"MF,FW",20.0,6,0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Arturo Calabresi,it ITA,DF,24.0,2,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kiril Despodov,bg BUL,FW,23.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Aresti,it ITA,GK,34.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Salvatore Boccia,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Giuseppe Ciocci,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gianluca Contini,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Isaías Delpupo,ar ARG,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
