Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Marten de Roon,nl NED,MF,29.0,35,33,3021.0,33.6,1.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,0.6,0.6,0.9,1.6,37.0,245.0,34.0,0.03,0.03,0.06,0.03,0.06,0.02,0.03,0.05,0.02,0.05,Matches
Remo Freuler,ch SUI,MF,28.0,34,32,2712.0,30.1,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,1.9,1.9,3.3,5.2,73.0,242.0,67.0,0.07,0.1,0.17,0.07,0.17,0.06,0.11,0.17,0.06,0.17,Matches
Robin Gosens,de GER,DF,26.0,32,30,2523.0,28.0,11.0,6.0,17.0,11.0,0.0,0.0,9.0,1.0,8.4,8.4,3.6,12.0,71.0,134.0,204.0,0.39,0.21,0.61,0.39,0.61,0.3,0.13,0.43,0.3,0.43,Matches
Cristian Romero,ar ARG,DF,22.0,31,29,2545.0,28.3,2.0,2.0,4.0,2.0,0.0,0.0,10.0,0.0,1.3,1.3,0.8,2.1,26.0,71.0,8.0,0.07,0.07,0.14,0.07,0.14,0.05,0.03,0.07,0.05,0.07,Matches
Rafael Tolói,it ITA,DF,29.0,31,29,2537.0,28.2,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,3.3,3.3,1.2,4.5,40.0,157.0,77.0,0.07,0.0,0.07,0.07,0.07,0.12,0.04,0.16,0.12,0.16,Matches
Duván Zapata,co COL,FW,29.0,37,29,2379.0,26.4,15.0,9.0,24.0,14.0,1.0,1.0,0.0,0.0,15.2,14.4,5.4,19.7,88.0,48.0,329.0,0.57,0.34,0.91,0.53,0.87,0.57,0.2,0.78,0.54,0.75,Matches
Berat Djimsiti,al ALB,DF,27.0,33,28,2625.0,29.2,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,1.7,1.7,2.3,4.1,42.0,150.0,51.0,0.0,0.1,0.1,0.0,0.1,0.06,0.08,0.14,0.06,0.14,Matches
José Luis Palomino,ar ARG,DF,30.0,36,25,2428.0,27.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,0.8,1.1,16.0,136.0,14.0,0.04,0.07,0.11,0.04,0.11,0.01,0.03,0.04,0.01,0.04,Matches
Pierluigi Gollini,it ITA,GK,25.0,25,25,2156.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ruslan Malinovskyi,ua UKR,"MF,FW",27.0,36,22,1876.0,20.8,8.0,12.0,20.0,7.0,1.0,1.0,3.0,0.0,5.6,4.9,10.2,15.0,90.0,151.0,178.0,0.38,0.58,0.96,0.34,0.91,0.27,0.49,0.76,0.23,0.72,Matches
Matteo Pessina,it ITA,MF,23.0,28,21,1645.0,18.3,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,2.4,2.4,2.5,4.9,27.0,118.0,104.0,0.11,0.11,0.22,0.11,0.22,0.13,0.14,0.27,0.13,0.27,Matches
Hans Hateboer,nl NED,DF,26.0,22,20,1762.0,19.6,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,3.2,3.2,1.8,5.0,41.0,78.0,159.0,0.1,0.05,0.15,0.1,0.15,0.16,0.09,0.25,0.16,0.25,Matches
Josip Iličić,si SVN,"MF,FW",32.0,28,17,1526.0,17.0,6.0,9.0,15.0,4.0,2.0,2.0,2.0,0.0,4.9,3.3,10.2,13.5,88.0,144.0,194.0,0.35,0.53,0.88,0.24,0.77,0.29,0.6,0.89,0.2,0.8,Matches
Luis Muriel,co COL,FW,29.0,36,16,1436.0,16.0,22.0,7.0,29.0,20.0,2.0,3.0,0.0,0.0,15.5,13.1,4.5,17.7,70.0,83.0,218.0,1.38,0.44,1.82,1.25,1.69,0.97,0.28,1.25,0.82,1.11,Matches
Marco Sportiello,it ITA,GK,28.0,15,13,1261.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joakim Mæhle,dk DEN,DF,23.0,20,12,1216.0,13.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.4,3.0,35.0,63.0,97.0,0.0,0.15,0.15,0.0,0.15,0.12,0.11,0.22,0.12,0.22,Matches
Mario Pašalić,hr CRO,MF,25.0,25,10,1122.0,12.5,6.0,2.0,8.0,6.0,0.0,0.0,2.0,0.0,4.3,4.3,2.5,6.8,32.0,86.0,91.0,0.48,0.16,0.64,0.48,0.64,0.35,0.2,0.55,0.35,0.55,Matches
Papu Gómez,ar ARG,"MF,FW",32.0,10,9,666.0,7.4,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,2.5,2.5,1.5,4.0,32.0,70.0,29.0,0.54,0.27,0.81,0.54,0.81,0.34,0.2,0.54,0.34,0.54,Matches
Aleksei Miranchuk,ru RUS,"MF,FW",24.0,25,4,675.0,7.5,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,1.2,1.2,1.7,2.9,26.0,47.0,68.0,0.53,0.27,0.8,0.53,0.8,0.16,0.22,0.39,0.16,0.39,Matches
Johan Mojica,co COL,DF,27.0,11,3,299.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,14.0,13.0,36.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.16,0.04,0.16,Matches
Bosko Sutalo,hr CRO,DF,20.0,7,3,233.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,6.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
Matteo Ruggeri,it ITA,DF,18.0,6,3,208.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,6.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Fabio Depaoli,it ITA,DF,23.0,5,3,191.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,3.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches
Sam Lammers,nl NED,"FW,MF",23.0,15,1,291.0,3.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.3,1.3,0.4,1.7,9.0,8.0,44.0,0.62,0.0,0.62,0.62,0.62,0.4,0.12,0.52,0.4,0.52,Matches
Mattia Caldara,it ITA,DF,26.0,6,1,111.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22,Matches
Cristiano Piccini,it ITA,DF,27.0,1,0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
Amad Diallo,ci CIV,MF,18.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.19,0.33,0.52,0.19,0.52,Matches
Davide Angelo Ghislandi,it ITA,DF,19.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Viktor Kovalenko,ua UKR,FW,24.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Manu Gyabuaa,it ITA,MF,18.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Carnesecchi,it ITA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jacopo Da Riva,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ludovico Gelmi,it ITA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Simone Panada,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Boris Radunović,rs SRB,GK,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Francesco Rossi,it ITA,GK,29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Giorgio Scalvini,it ITA,DF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.3,38,418,3420.0,38.0,90.0,65.0,155.0,84.0,6.0,7.0,67.0,3.0,74.7,69.3,55.5,124.7,874.0,2077.0,2056.0,2.37,1.71,4.08,2.21,3.92,1.97,1.46,3.43,1.82,3.28,
Opponent Total,,,27.0,38,418,3420.0,38.0,46.0,36.0,82.0,41.0,5.0,8.0,87.0,4.0,41.0,34.7,26.0,60.7,549.0,1038.0,1030.0,1.21,0.95,2.16,1.08,2.03,1.08,0.68,1.76,0.91,1.6,
