Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Gonzalo Escalante,ar ARG,MF,27.0,24,4,733.0,8.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,0.3,1.0,11.0,45.0,7.0,0.0,0.12,0.12,0.0,0.12,0.08,0.04,0.13,0.08,0.13,Matches
Danilo Cataldi,it ITA,MF,25.0,19,4,568.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.3,0.6,12.0,43.0,14.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.1,0.05,0.1,Matches
Andreas Pereira,br BRA,"FW,MF",24.0,26,3,543.0,6.0,1.0,2.0,3.0,1.0,0.0,0.0,7.0,1.0,0.7,0.6,1.5,2.1,17.0,32.0,53.0,0.17,0.33,0.5,0.17,0.5,0.11,0.25,0.36,0.1,0.35,Matches
Mateo Musacchio,ar ARG,DF,29.0,4,2,229.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Djavan Anderson,nl NED,DF,25.0,3,1,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bastos,ao ANG,DF,29.0,2,0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Denis Vavro,sk SVK,DF,24.0,1,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Raúl Moro,es ESP,FW,17.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolò Armini,it ITA,DF,19.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Bertini,it ITA,MF,17.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
