Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Emil Audero,id IDN,GK,23.0,37,37,3330.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,Matches
Tommaso Augello,it ITA,DF,25.0,37,37,3216.0,35.7,1.0,3.0,4.0,1.0,0.0,0.0,2.0,1.0,0.3,0.3,3.9,4.3,105.0,157.0,159.0,0.03,0.08,0.11,0.03,0.11,0.01,0.11,0.12,0.01,0.12,Matches
Morten Thorsby,no NOR,MF,24.0,33,29,2648.0,29.4,3.0,1.0,4.0,3.0,0.0,0.0,10.0,0.0,2.9,2.9,1.1,4.0,19.0,80.0,55.0,0.1,0.03,0.14,0.1,0.14,0.1,0.04,0.14,0.1,0.14,Matches
Bartosz Bereszyński,pl POL,DF,28.0,31,29,2607.0,29.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.7,0.8,42.0,103.0,81.0,0.03,0.0,0.03,0.03,0.03,0.01,0.02,0.03,0.01,0.03,Matches
Jakub Jankto,cz CZE,MF,24.0,35,29,2409.0,26.8,6.0,3.0,9.0,6.0,0.0,0.0,6.0,0.0,4.6,4.6,3.5,8.1,52.0,88.0,158.0,0.22,0.11,0.34,0.22,0.34,0.17,0.13,0.3,0.17,0.3,Matches
Omar Colley,gm GAM,DF,27.0,29,28,2591.0,28.8,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,1.1,1.1,0.1,1.2,12.0,87.0,0.0,0.07,0.0,0.07,0.07,0.07,0.04,0.0,0.04,0.04,0.04,Matches
Antonio Candreva,it ITA,MF,33.0,35,28,2505.0,27.8,5.0,8.0,13.0,3.0,2.0,2.0,1.0,0.0,4.9,3.4,5.9,9.2,122.0,196.0,180.0,0.18,0.29,0.47,0.11,0.4,0.18,0.21,0.39,0.12,0.33,Matches
Albin Ekdal,se SWE,MF,31.0,32,26,2299.0,25.5,2.0,1.0,3.0,2.0,0.0,0.0,9.0,0.0,0.9,0.9,0.9,1.8,22.0,95.0,18.0,0.08,0.04,0.12,0.08,0.12,0.04,0.04,0.07,0.04,0.07,Matches
Maya Yoshida,jp JPN,DF,31.0,32,25,2274.0,25.3,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.8,1.8,0.8,2.6,6.0,55.0,3.0,0.04,0.08,0.12,0.04,0.12,0.07,0.03,0.1,0.07,0.1,Matches
Fabio Quagliarella,it ITA,FW,37.0,33,25,2204.0,24.5,13.0,1.0,14.0,11.0,2.0,3.0,1.0,0.0,11.8,9.4,1.4,10.9,20.0,46.0,157.0,0.53,0.04,0.57,0.45,0.49,0.48,0.06,0.54,0.38,0.44,Matches
Lorenzo Tonelli,it ITA,DF,30.0,23,21,1782.0,19.8,1.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,2.0,2.0,0.0,2.0,2.0,42.0,1.0,0.05,0.0,0.05,0.05,0.05,0.1,0.0,0.1,0.1,0.1,Matches
Mikkel Damsgaard,dk DEN,"MF,FW",20.0,35,18,1773.0,19.7,2.0,4.0,6.0,2.0,0.0,0.0,3.0,0.0,2.9,2.9,2.4,5.3,45.0,80.0,131.0,0.1,0.2,0.3,0.1,0.3,0.15,0.12,0.27,0.15,0.27,Matches
Adrien Silva,pt POR,MF,31.0,24,18,1599.0,17.8,1.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,0.5,0.5,0.8,1.2,8.0,94.0,19.0,0.06,0.06,0.11,0.06,0.11,0.03,0.04,0.07,0.03,0.07,Matches
