Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Gleison Bremer,br BRA,DF,23.0,33,33,2935.0,32.6,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,3.2,3.2,0.4,3.6,28.0,81.0,9.0,0.15,0.0,0.15,0.15,0.15,0.1,0.01,0.11,0.1,0.11,Matches
Andrea Belotti,it ITA,FW,26.0,35,33,2888.0,32.1,13.0,6.0,19.0,9.0,4.0,5.0,4.0,0.0,13.7,9.8,7.0,16.8,81.0,64.0,214.0,0.41,0.19,0.59,0.28,0.47,0.43,0.22,0.65,0.3,0.52,Matches
Tomás Rincón,ve VEN,MF,32.0,36,33,2846.0,31.6,1.0,1.0,2.0,1.0,0.0,0.0,10.0,1.0,1.3,1.3,1.9,3.3,30.0,125.0,52.0,0.03,0.03,0.06,0.03,0.06,0.04,0.06,0.1,0.04,0.1,Matches
Salvatore Sirigu,it ITA,GK,33.0,32,32,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Saša Lukić,rs SRB,MF,23.0,32,24,2106.0,23.4,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,1.8,1.8,1.2,3.0,54.0,72.0,83.0,0.13,0.0,0.13,0.13,0.13,0.08,0.05,0.13,0.08,0.13,Matches
Armando Izzo,it ITA,DF,28.0,25,24,2004.0,22.3,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.5,1.5,0.3,1.8,35.0,103.0,20.0,0.09,0.0,0.09,0.09,0.09,0.07,0.01,0.08,0.07,0.08,Matches
Lyanco,br BRA,DF,23.0,23,21,1959.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.5,1.5,16.0,69.0,4.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,Matches
Cristian Ansaldi,ar ARG,"DF,FW",33.0,31,20,1947.0,21.6,1.0,6.0,7.0,0.0,1.0,1.0,1.0,0.0,1.9,1.1,5.0,6.1,91.0,66.0,93.0,0.05,0.28,0.32,0.0,0.28,0.09,0.23,0.32,0.05,0.28,Matches
Wilfried Singo,ci CIV,DF,19.0,28,20,1854.0,20.6,1.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,1.2,1.2,2.8,4.1,73.0,62.0,100.0,0.05,0.1,0.15,0.05,0.15,0.06,0.14,0.2,0.06,0.2,Matches
Karol Linetty,pl POL,MF,25.0,27,20,1832.0,20.4,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.1,1.1,1.0,2.1,27.0,58.0,60.0,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.1,0.05,0.1,Matches
Simone Verdi,it ITA,"MF,FW",28.0,33,17,1620.0,18.0,1.0,5.0,6.0,1.0,0.0,0.0,6.0,0.0,3.5,3.5,5.7,9.2,52.0,68.0,87.0,0.06,0.28,0.33,0.06,0.33,0.2,0.32,0.51,0.2,0.51,Matches
Rolando Mandragora,it ITA,MF,23.0,17,17,1525.0,16.9,3.0,1.0,4.0,3.0,0.0,0.0,5.0,1.0,2.8,2.8,0.7,3.5,8.0,61.0,28.0,0.18,0.06,0.24,0.18,0.24,0.17,0.04,0.21,0.17,0.21,Matches
Mërgim Vojvoda,xk KVX,"DF,FW",25.0,24,17,1359.0,15.1,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,1.1,1.1,0.7,1.8,17.0,46.0,70.0,0.13,0.13,0.26,0.13,0.26,0.07,0.05,0.12,0.07,0.12,Matches
Nicolas Nkoulou,cm CMR,DF,30.0,18,16,1358.0,15.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.1,0.5,2.0,25.0,0.0,0.07,0.0,0.07,0.07,0.07,0.03,0.0,0.04,0.03,0.04,Matches
Simone Zaza,it ITA,FW,29.0,29,15,1491.0,16.6,6.0,0.0,6.0,6.0,0.0,0.0,4.0,0.0,7.5,7.5,1.7,9.2,8.0,12.0,69.0,0.36,0.0,0.36,0.36,0.36,0.46,0.1,0.56,0.46,0.56,Matches
Ricardo Rodríguez,ch SUI,DF,27.0,16,15,1238.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.8,19.0,49.0,32.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches
Antonio Sanabria,py PAR,FW,24.0,14,12,978.0,10.9,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,3.3,3.3,0.6,3.9,11.0,20.0,48.0,0.46,0.09,0.55,0.46,0.55,0.3,0.05,0.36,0.3,0.36,Matches
Soualiho Meïté,fr FRA,MF,26.0,14,11,920.0,10.2,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.0,11.0,35.0,22.0,0.1,0.1,0.2,0.1,0.2,0.07,0.03,0.1,0.07,0.1,Matches
Alessandro Buongiorno,it ITA,DF,21.0,12,9,858.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.0,0.3,9.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.03,0.04,Matches
Nicola Murru,it ITA,DF,25.0,14,7,569.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.7,15.0,26.0,37.0,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.11,0.07,0.11,Matches
Amer Gojak,ba BIH,"MF,FW",23.0,15,6,475.0,5.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.3,1.2,8.0,15.0,40.0,0.19,0.19,0.38,0.19,0.38,0.16,0.06,0.22,0.16,0.22,Matches
Vanja Milinković-Savić,rs SRB,GK,23.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Bonazzoli,it ITA,FW,23.0,20,4,564.0,6.3,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.3,1.3,0.7,2.1,7.0,15.0,36.0,0.32,0.32,0.64,0.32,0.64,0.21,0.12,0.33,0.21,0.33,Matches
Daniele Baselli,it ITA,MF,28.0,15,3,396.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.7,1.0,7.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.06,0.16,0.22,0.06,0.22,Matches
Álex Berenguer,es ESP,MF,25.0,2,2,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3,Matches
Jacopo Segre,it ITA,MF,23.0,9,1,191.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.3,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.12,0.1,0.12,Matches
Samir Ujkani,xk KVX,GK,32.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Edera,it ITA,"DF,MF",23.0,2,0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.52,0.77,0.25,0.77,Matches
Vincenzo Millico,it ITA,"FW,MF",19.0,3,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.0,0.31,Matches
Christian Celesia,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Iago Falque,es ESP,"FW,MF",30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Erick Ferigra,ec ECU,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jean Freddi Greco,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Krisztofer Horváth,hu HUN,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ibrahim Karamoko,fr FRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Altin Kryeziu,xk KVX,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nicola Rauti,it ITA,FW,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Antonio Rosati,it ITA,GK,37.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Razvan Sava,ro ROU,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Samuele Vianni,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.9,38,418,3420.0,38.0,49.0,28.0,77.0,44.0,5.0,6.0,78.0,4.0,50.0,45.3,32.2,77.5,617.0,1138.0,1125.0,1.29,0.74,2.03,1.16,1.89,1.32,0.85,2.16,1.19,2.04,
