Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Jonathan de Guzmán,nl NED,MF,27.0,5,1,115.0,1.3,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.78,0.0,0.78,0.0,0.0,Matches
Simone Colombi,it ITA,GK,24.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabio Daprelà,ch SUI,"DF,MF",24.0,2,0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vincenzo Ceci,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Federico Franchini,it ITA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches
Federico Gino,uy URU,"DF,MF",22.0,0,0,,,,,,,,,,,,,,,,Matches
Eddy Gnahoré,fr FRA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches
Gaspar Iñíguez,ar ARG,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches
Andrea Liotti,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.9,38,418,3420.0,38.0,33.0,22.0,55.0,28.0,5.0,8.0,115.0,0.0,0.87,0.58,1.45,0.74,1.32,
Opponent Total,,,27.2,38,418,3420.0,38.0,57.0,32.0,89.0,51.0,6.0,7.0,94.0,9.0,1.5,0.84,2.34,1.34,2.18,
