Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Khouma Babacar,sn SEN,FW,22.0,18,11,802.0,8.9,5.0,1.0,6.0,4.0,1.0,1.0,2.0,0.0,0.56,0.11,0.67,0.45,0.56,Matches
Jakub Błaszczykowski,pl POL,MF,29.0,15,9,761.0,8.5,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.24,0.12,0.35,0.24,0.35,Matches
Mauro Zárate,ar ARG,"FW,MF",28.0,15,6,704.0,7.8,3.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,0.38,0.13,0.51,0.38,0.51,Matches
Mario Suárez,es ESP,MF,28.0,9,5,456.0,5.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches
Giuseppe Rossi,it ITA,FW,28.0,11,4,373.0,4.1,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.0,0.48,Matches
Tino Costa,ar ARG,MF,30.0,7,3,289.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gilberto,br BRA,"DF,MF",22.0,5,3,282.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ante Rebić,hr CRO,"FW,MF",21.0,4,3,228.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.39,0.0,0.39,0.39,0.39,Matches
Joan Verdú,es ESP,MF,32.0,5,1,185.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.49,0.0,0.49,0.49,0.49,Matches
Luca Lezzerini,it ITA,GK,20.0,2,1,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Panagiotis Kone,gr GRE,MF,28.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jaime Báez,uy URU,"FW,MF",20.0,0,0,,,,,,,,,,,,,,,,Matches
Ricardo Bagadur,hr CRO,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Nicolò Fazzi,it ITA,"DF,MF",20.0,0,0,,,,,,,,,,,,,,,,Matches
José María Basanta,ar ARG,DF,31.0,0,0,,,,,,,,,,,,,,,,Matches
Giacomo Satalino,it ITA,GK,16.0,0,0,,,,,,,,,,,,,,,,Matches
Luigi Sepe,it ITA,GK,24.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.6,38,418,3420.0,38.0,58.0,38.0,96.0,50.0,8.0,9.0,102.0,0.0,1.53,1.0,2.53,1.32,2.32,
Opponent Total,,,26.9,38,418,3420.0,38.0,42.0,30.0,72.0,41.0,1.0,1.0,117.0,8.0,1.11,0.79,1.89,1.08,1.87,
