Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Samir Handanović,si SVN,GK,31.0,36,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jeison Murillo,co COL,DF,23.0,34,32,2843.0,31.6,2.0,1.0,3.0,2.0,0.0,0.0,9.0,3.0,0.06,0.03,0.09,0.06,0.09,Matches
Mauro Icardi,ar ARG,FW,22.0,33,32,2584.0,28.7,16.0,4.0,20.0,15.0,1.0,2.0,1.0,0.0,0.56,0.14,0.7,0.52,0.66,Matches
Miranda,br BRA,DF,30.0,32,31,2788.0,31.0,1.0,3.0,4.0,1.0,0.0,0.0,8.0,2.0,0.03,0.1,0.13,0.03,0.13,Matches
Gary Medel,cl CHI,"DF,MF",27.0,30,28,2411.0,26.8,1.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,0.04,0.04,0.07,0.04,0.07,Matches
Ivan Perišić,hr CRO,"DF,FW",26.0,34,26,2408.0,26.8,7.0,6.0,13.0,7.0,0.0,0.0,5.0,0.0,0.26,0.22,0.49,0.26,0.49,Matches
Marcelo Brozović,hr CRO,MF,22.0,32,25,2390.0,26.6,4.0,5.0,9.0,4.0,0.0,0.0,7.0,0.0,0.15,0.19,0.34,0.15,0.34,Matches
Geoffrey Kondogbia,cf CTA,"DF,MF",22.0,26,23,1988.0,22.1,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.05,0.0,0.05,0.05,0.05,Matches
Felipe Melo,br BRA,"DF,MF",32.0,26,21,1773.0,19.7,1.0,1.0,2.0,1.0,0.0,0.0,8.0,2.0,0.05,0.05,0.1,0.05,0.1,Matches
Yuto Nagatomo,jp JPN,"DF,MF",28.0,22,19,1651.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Danilo D'Ambrosio,it ITA,DF,26.0,20,18,1616.0,18.0,2.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,0.11,0.0,0.11,0.11,0.11,Matches
Alex Telles,br BRA,DF,22.0,21,18,1573.0,17.5,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.06,0.06,0.0,0.06,Matches
Stevan Jovetić,me MNE,"FW,MF",25.0,26,18,1516.0,16.8,6.0,2.0,8.0,5.0,1.0,1.0,4.0,0.0,0.36,0.12,0.47,0.3,0.42,Matches
Adem Ljajić,rs SRB,"FW,MF",23.0,25,16,1444.0,16.0,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,0.19,0.19,0.37,0.19,0.37,Matches
Juan Jesus,br BRA,DF,24.0,19,16,1413.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigo Palacio,ar ARG,"FW,MF",33.0,27,15,1405.0,15.6,2.0,4.0,6.0,2.0,0.0,0.0,5.0,0.0,0.13,0.26,0.38,0.13,0.38,Matches
Davide Santon,it ITA,DF,24.0,12,11,974.0,10.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Fredy Guarín,co COL,MF,29.0,16,11,971.0,10.8,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.09,0.09,0.19,0.09,0.19,Matches
Éder,it ITA,FW,28.0,14,8,751.0,8.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
Jonathan Biabiany,fr FRA,"FW,MF",27.0,20,7,872.0,9.7,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.1,0.21,0.31,0.1,0.31,Matches
Martín Montoya,es ESP,DF,24.0,3,3,255.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Pablo Carrizo,ar ARG,GK,31.0,2,2,161.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Ranocchia,it ITA,DF,27.0,10,1,218.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Assane Gnoukouri,ci CIV,MF,18.0,2,1,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Hernanes,br BRA,MF,30.0,2,0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rey Manaj,al ALB,FW,18.0,4,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ionuț Andrei Radu,ro ROU,GK,,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Fabio Della Giovanna,it ITA,DF,18.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Andreolli,it ITA,DF,29.0,0,0,,,,,,,,,,,,,,,,Matches
Enrico Baldini,it ITA,"FW,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches
Tommaso Berni,it ITA,GK,32.0,0,0,,,,,,,,,,,,,,,,Matches
Mattia Bonetto,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Federico Dimarco,it ITA,"DF,MF",17.0,0,0,,,,,,,,,,,,,,,,Matches
Dodô,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches
Bright Gyamfi,gh GHA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Senna Miangue,be BEL,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Răzvan Popa,ro ROU,"DF,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches
Ionuț Radu,ro ROU,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Ezequiel Schelotto,it ITA,"DF,MF",26.0,0,0,,,,,,,,,,,,,,,,Matches
Saphir Taïder,dz ALG,MF,23.0,0,0,,,,,,,,,,,,,,,,Matches
Zé Turbo,gw GNB,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Loris Zonta,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.7,38,418,3420.0,38.0,49.0,35.0,84.0,47.0,2.0,3.0,104.0,0.0,1.29,0.92,2.21,1.24,2.16,
Opponent Total,,,27.2,38,418,3420.0,38.0,37.0,25.0,62.0,32.0,5.0,6.0,116.0,6.0,0.97,0.66,1.63,0.84,1.5,
