Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Mário Rui,pt POR,"DF,MF",24.0,36,36,3240.0,36.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.06,0.06,0.0,0.06,Matches
Piotr Zieliński,pl POL,MF,21.0,35,35,3026.0,33.6,5.0,4.0,9.0,5.0,0.0,0.0,7.0,1.0,0.15,0.12,0.27,0.15,0.27,Matches
Massimo Maccarone,it ITA,FW,35.0,37,35,2745.0,30.5,13.0,5.0,18.0,12.0,1.0,1.0,4.0,0.0,0.43,0.16,0.59,0.39,0.56,Matches
Manuel Pucciarelli,it ITA,"FW,MF",24.0,38,33,3033.0,33.7,6.0,3.0,9.0,6.0,0.0,0.0,1.0,0.0,0.18,0.09,0.27,0.18,0.27,Matches
Riccardo Saponara,it ITA,"FW,MF",23.0,33,32,2629.0,29.2,5.0,11.0,16.0,5.0,0.0,1.0,6.0,1.0,0.17,0.38,0.55,0.17,0.55,Matches
Łukasz Skorupski,pl POL,GK,24.0,31,31,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leandro Paredes,ar ARG,MF,21.0,33,29,2481.0,27.6,2.0,1.0,3.0,2.0,0.0,0.0,11.0,0.0,0.07,0.04,0.11,0.07,0.11,Matches
Lorenzo Tonelli,it ITA,DF,25.0,26,26,2288.0,25.4,2.0,0.0,2.0,2.0,0.0,0.0,10.0,1.0,0.08,0.0,0.08,0.08,0.08,Matches
Vincent Laurini,fr FRA,DF,26.0,25,24,1949.0,21.7,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Andrea Costa,it ITA,"DF,MF",29.0,24,23,2081.0,23.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Daniele Croce,it ITA,MF,32.0,28,19,1789.0,19.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
Marcel Büchel,li LIE,MF,24.0,28,18,1578.0,17.5,2.0,1.0,3.0,2.0,0.0,0.0,10.0,0.0,0.11,0.06,0.17,0.11,0.17,Matches
Marco Zambelli,it ITA,"DF,MF",29.0,19,13,1250.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Barba,it ITA,DF,21.0,10,10,889.0,9.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Assane Dioussé,sn SEN,MF,17.0,15,9,864.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Uroš Ćosić,rs SRB,DF,22.0,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alberto Pelagotti,it ITA,GK,25.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rade Krunić,ba BIH,MF,21.0,15,5,499.0,5.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches
Lorenzo Ariaudo,it ITA,DF,26.0,5,5,421.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marko Livaja,hr CRO,"FW,MF",21.0,18,4,609.0,6.8,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches
Raffaele Maiello,it ITA,MF,24.0,12,4,474.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luca Bittante,it ITA,"DF,MF",21.0,16,3,526.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Levan Mchedlidze,ge GEO,"FW,MF",25.0,13,2,321.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Alessandro Piu,it ITA,FW,19.0,10,2,219.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Michele Camporese,it ITA,DF,23.0,2,2,160.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ronaldo Pompeu,br BRA,MF,25.0,3,1,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luca Martinelli,it ITA,DF,26.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maurizio Pugliesi,it ITA,GK,38.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Franco Signorelli,ve VEN,MF,24.0,1,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joshua Brillante,au AUS,"DF,MF",22.0,0,0,,,,,,,,,,,,,,,,Matches
Roman Chanturia,ge GEO,FW,19.0,0,0,,,,,,,,,,,,,,,,Matches
Samuele Damiani,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Kastriot Dermaku,al ALB,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches
Tommaso Fantacci,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Alessandro Giacomel,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,Matches
Gabriel Meli,it ITA,GK,16.0,0,0,,,,,,,,,,,,,,,,Matches
Nicola Mosti,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Alberto Picchi,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.4,38,418,3420.0,38.0,39.0,29.0,68.0,38.0,1.0,2.0,101.0,0.0,1.03,0.76,1.79,1.0,1.76,
Opponent Total,,,27.2,38,418,3420.0,38.0,48.0,35.0,83.0,46.0,2.0,2.0,114.0,4.0,1.26,0.92,2.18,1.21,2.13,
