Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Diego Laxalt,uy URU,"DF,MF",22.0,35,35,3072.0,34.1,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,0.09,0.12,0.21,0.09,0.21,Matches
Tomás Rincón,ve VEN,MF,27.0,33,33,2927.0,32.5,3.0,6.0,9.0,3.0,0.0,0.0,9.0,0.0,0.09,0.18,0.28,0.09,0.28,Matches
Armando Izzo,it ITA,DF,23.0,33,30,2705.0,30.1,0.0,1.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,0.03,0.03,0.0,0.03,Matches
Nicolás Burdisso,ar ARG,DF,34.0,28,28,2446.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mattia Perin,it ITA,GK,22.0,25,25,2250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sebastien De Maio,fr FRA,DF,28.0,28,25,2234.0,24.8,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,0.04,0.04,0.08,0.04,0.08,Matches
Cristian Ansaldi,ar ARG,"DF,MF",28.0,24,23,2010.0,22.3,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches
Leonardo Pavoletti,it ITA,FW,26.0,25,22,1914.0,21.3,14.0,3.0,17.0,14.0,0.0,0.0,3.0,1.0,0.66,0.14,0.8,0.66,0.8,Matches
Blerim Džemaili,ch SUI,MF,29.0,27,22,1780.0,19.8,3.0,2.0,5.0,3.0,0.0,0.0,7.0,1.0,0.15,0.1,0.25,0.15,0.25,Matches
Ezequiel Muñoz,ar ARG,DF,24.0,18,17,1404.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Suso,es ESP,"FW,MF",21.0,19,15,1166.0,13.0,6.0,1.0,7.0,6.0,0.0,0.0,4.0,0.0,0.46,0.08,0.54,0.46,0.54,Matches
Luca Rigoni,it ITA,MF,30.0,18,14,1197.0,13.3,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,0.23,0.15,0.38,0.23,0.38,Matches
Diego Perotti,ar ARG,"FW,MF",27.0,16,14,1082.0,12.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,0.08,0.17,0.25,0.0,0.17,Matches
Eugenio Lamanna,it ITA,GK,25.0,13,13,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tino Costa,ar ARG,MF,30.0,12,12,925.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Olivier Ntcham,cm CMR,MF,19.0,17,11,1000.0,11.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Goran Pandev,mk MKD,"FW,MF",32.0,15,9,827.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Serge Gakpé,tg TOG,"FW,MF",28.0,13,8,776.0,8.6,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.35,0.12,0.46,0.35,0.46,Matches
Gabriel Silva,br BRA,"DF,MF",24.0,11,8,769.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Panagiotis Tachtsidis,gr GRE,MF,24.0,24,7,837.0,9.3,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.22,0.22,0.43,0.22,0.43,Matches
Giovanni Marchese,it ITA,DF,30.0,11,7,664.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diogo Figueiras,pt POR,"DF,MF",24.0,9,7,546.0,6.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches
Darko Lazović,rs SRB,"DF,FW",24.0,15,6,650.0,7.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28,Matches
Issa Cissokho,sn SEN,DF,30.0,13,6,646.0,7.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.14,0.14,0.0,0.14,Matches
Alessio Cerci,it ITA,"FW,MF",28.0,11,6,546.0,6.1,4.0,2.0,6.0,1.0,3.0,3.0,1.0,0.0,0.66,0.33,0.99,0.16,0.49,Matches
Diego Capel,es ESP,MF,27.0,21,5,716.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tim Matavž,si SVN,FW,26.0,7,5,466.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Riccardo Fiamozzi,it ITA,"DF,MF",22.0,8,4,480.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
