Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Antonio Mirante,it ITA,GK,32.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Amadou Diawara,gn GUI,MF,18.0,34,31,2731.0,30.3,0.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.0,0.03,0.03,0.0,0.03,Matches
Adam Masina,ma MAR,DF,21.0,33,30,2620.0,29.1,2.0,3.0,5.0,2.0,0.0,0.0,8.0,1.0,0.07,0.1,0.17,0.07,0.17,Matches
Luca Rossettini,it ITA,DF,30.0,29,28,2540.0,28.2,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,0.11,0.04,0.14,0.11,0.14,Matches
Emanuele Giaccherini,it ITA,"FW,MF",30.0,28,27,2174.0,24.2,7.0,0.0,7.0,7.0,0.0,0.0,7.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches
Daniele Gastaldello,it ITA,DF,32.0,26,26,2197.0,24.4,1.0,2.0,3.0,1.0,0.0,0.0,9.0,1.0,0.04,0.08,0.12,0.04,0.12,Matches
Mattia Destro,it ITA,FW,24.0,27,25,2132.0,23.7,8.0,3.0,11.0,6.0,2.0,3.0,9.0,0.0,0.34,0.13,0.46,0.25,0.38,Matches
Saphir Taïder,dz ALG,MF,23.0,29,25,2104.0,23.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Anthony Mounier,fr FRA,"FW,MF",27.0,30,24,1929.0,21.4,4.0,2.0,6.0,4.0,0.0,0.0,6.0,0.0,0.19,0.09,0.28,0.19,0.28,Matches
Domenico Maietta,it ITA,DF,32.0,19,18,1559.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Godfred Donsah,gh GHA,MF,19.0,20,18,1344.0,14.9,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.13,0.13,0.27,0.13,0.27,Matches
Marios Oikonomou,gr GRE,DF,22.0,20,17,1619.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.06,0.06,0.0,0.06,Matches
Luca Rizzo,it ITA,MF,23.0,23,17,1447.0,16.1,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.12,0.12,0.0,0.12,Matches
Franco Brienza,it ITA,"FW,MF",36.0,29,16,1686.0,18.7,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,0.16,0.16,0.32,0.16,0.32,Matches
Matteo Brighi,it ITA,MF,34.0,23,14,1466.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alex Ferrari,it ITA,DF,21.0,21,13,1258.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ibrahima Mbaye,sn SEN,"DF,MF",20.0,15,11,978.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Sergio Floccari,it ITA,FW,33.0,18,10,1120.0,12.4,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches
Erick Pulgar,cl CHI,"DF,MF",21.0,13,6,689.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Angelo da Costa Júnior,br BRA,GK,31.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Archimede Morleo,it ITA,DF,31.0,5,5,397.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lorenzo Crisetig,it ITA,MF,22.0,5,4,355.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Zúñiga,co COL,"DF,MF",29.0,9,3,453.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches
Matteo Mancosu,it ITA,FW,30.0,9,3,329.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,Matches
Kévin Constant,gn GUI,"DF,MF",28.0,7,3,281.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Robert Acquafresca,it ITA,FW,27.0,6,2,208.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Emil Krafth,se SWE,DF,20.0,4,2,146.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Filippo Falco,it ITA,"FW,MF",23.0,9,1,222.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Crimi,it ITA,"DF,MF",25.0,1,1,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Franco Zuculini,ar ARG,MF,24.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Aaron Tabacchi,it ITA,FW,17.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Antonio Calabrese,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,Matches
Luca Ceccarelli,it ITA,"DF,MF",32.0,0,0,,,,,,,,,,,,,,,,Matches
Riccardo Cestaro,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Mouhamadou Sarr,sn SEN,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Vincenzo Silvestro,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Dejan Stojanović,at AUT,GK,22.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.0,38,418,3420.0,38.0,33.0,22.0,55.0,31.0,2.0,3.0,98.0,0.0,0.87,0.58,1.45,0.82,1.39,
Opponent Total,,,27.1,38,418,3420.0,38.0,45.0,28.0,73.0,37.0,8.0,9.0,81.0,4.0,1.18,0.74,1.92,0.97,1.71,
