Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Marco Sportiello,it ITA,GK,23.0,36,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marten de Roon,nl NED,"DF,MF",24.0,36,35,3089.0,34.3,1.0,2.0,3.0,1.0,0.0,0.0,11.0,1.0,0.03,0.06,0.09,0.03,0.09,Matches
Papu Gómez,ar ARG,"FW,MF",27.0,34,33,2810.0,31.2,7.0,7.0,14.0,7.0,0.0,0.0,4.0,1.0,0.22,0.22,0.45,0.22,0.45,Matches
Jasmin Kurtić,si SVN,MF,26.0,32,30,2404.0,26.7,2.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,0.07,0.0,0.07,0.07,0.07,Matches
Andrea Masiello,it ITA,DF,29.0,29,27,2398.0,26.6,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Boukary Dramé,sn SEN,"DF,MF",30.0,25,25,2050.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Paletta,it ITA,DF,29.0,24,24,2012.0,22.4,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.04,0.0,0.04,0.04,0.04,Matches
Rafael Tolói,it ITA,DF,24.0,24,21,1896.0,21.1,1.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.05,0.0,0.05,0.05,0.05,Matches
Luca Cigarini,it ITA,MF,29.0,25,21,1820.0,20.2,2.0,2.0,4.0,1.0,1.0,1.0,10.0,0.0,0.1,0.1,0.2,0.05,0.15,Matches
Maximiliano Moralez,ar ARG,"FW,MF",28.0,17,16,1355.0,15.1,1.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,0.07,0.27,0.33,0.07,0.33,Matches
Mauricio Pinilla,cl CHI,FW,31.0,20,16,1340.0,14.9,5.0,2.0,7.0,5.0,0.0,1.0,10.0,1.0,0.34,0.13,0.47,0.34,0.47,Matches
Alberto Grassi,it ITA,MF,20.0,13,13,974.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Guglielmo Stendardo,it ITA,DF,34.0,15,12,1112.0,12.4,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.08,0.0,0.08,0.08,0.08,Matches
Germán Denis,ar ARG,FW,33.0,15,12,974.0,10.8,4.0,1.0,5.0,3.0,1.0,2.0,0.0,0.0,0.37,0.09,0.46,0.28,0.37,Matches
Marco D'Alessandro,it ITA,"DF,FW",24.0,23,11,1152.0,12.8,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,0.23,0.16,0.39,0.23,0.39,Matches
Gianpaolo Bellini,it ITA,DF,35.0,15,11,946.0,10.5,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.1,0.0,0.1,0.0,0.0,Matches
Nicolò Cherubin,it ITA,DF,28.0,14,10,1031.0,11.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.09,0.0,0.09,0.09,0.09,Matches
Davide Brivio,it ITA,DF,27.0,14,10,1011.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Conti,it ITA,"DF,MF",21.0,14,10,814.0,9.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.22,0.11,0.33,0.22,0.33,Matches
Alessandro Diamanti,it ITA,"FW,MF",32.0,16,9,857.0,9.5,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.11,0.11,0.21,0.11,0.21,Matches
Marco Borriello,it ITA,FW,33.0,15,8,855.0,9.5,4.0,0.0,4.0,3.0,1.0,1.0,3.0,0.0,0.42,0.0,0.42,0.32,0.32,Matches
Cristian Raimondi,it ITA,"DF,MF",34.0,18,6,757.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Carmona,cl CHI,MF,28.0,8,5,471.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Remo Freuler,ch SUI,MF,23.0,6,5,449.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches
Giulio Migliaccio,it ITA,"DF,MF",34.0,18,3,537.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Gaetano Monachello,it ITA,FW,21.0,10,3,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Berat Djimsiti,al ALB,"DF,MF",22.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Davide Bassi,it ITA,GK,30.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Boris Radunović,rs SRB,GK,19.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Roberto Gagliardini,it ITA,MF,21.0,1,1,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Serge Gakpé,tg TOG,"FW,MF",28.0,5,0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcelo Estigarribia,py PAR,"DF,MF",27.0,4,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luigi Giorgi,it ITA,MF,28.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Richmond Boakye,gh GHA,FW,22.0,0,0,,,,,,,,,,,,,,,,Matches
Matteo Gasperoni,it ITA,MF,16.0,0,0,,,,,,,,,,,,,,,,Matches
Anton Krešić,hr CRO,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Roberto Ranieri,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Emanuele Suagher,it ITA,DF,22.0,0,0,,,,,,,,,,,,,,,,Matches
Tiziano Tulissi,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Alessandro Turrin,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.8,38,418,3420.0,38.0,38.0,23.0,61.0,34.0,4.0,6.0,114.0,0.0,1.0,0.61,1.61,0.89,1.5,
Opponent Total,,,27.1,38,418,3420.0,38.0,46.0,33.0,79.0,41.0,5.0,9.0,107.0,7.0,1.21,0.87,2.08,1.08,1.95,
