Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Andrea Badan,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Nicola Guglielmelli,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Simon Laner,it ITA,MF,31.0,0,0,,,,,,,,,,,,,,,,Matches
Richard Marcone,it ITA,GK,22.0,0,0,,,,,,,,,,,,,,,,Matches
Davide Riccardi,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Alessandro Speri,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Ľubomír Tupta,sk SVK,"FW,MF",17.0,0,0,,,,,,,,,,,,,,,,Matches
Enrico Vencato,it ITA,GK,16.0,0,0,,,,,,,,,,,,,,,,Matches
Cláudio Winck,br BRA,"DF,MF",21.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.5,38,418,3420.0,38.0,34.0,23.0,57.0,28.0,6.0,7.0,97.0,0.0,0.89,0.61,1.5,0.74,1.34,
Opponent Total,,,27.2,38,418,3420.0,38.0,61.0,38.0,99.0,55.0,6.0,6.0,88.0,6.0,1.61,1.0,2.61,1.45,2.45,
