Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Eduardo Carvalho,pt POR,GK,27.0,37,37.0,3330,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Domenico Criscito,it ITA,"DF,MF",23.0,36,36.0,3200,35.6,0.0,3.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.08,0.08,0.0,0.08,Matches
Dario Dainelli,it ITA,DF,31.0,34,33.0,2830,31.4,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Marco Rossi,it ITA,MF,32.0,32,32.0,2804,31.2,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Giandomenico Mesto,it ITA,"DF,MF",28.0,36,32.0,2787,31.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.06,0.03,0.1,0.06,0.1,Matches
Rafinha,br BRA,DF,24.0,34,28.0,2615,29.1,2.0,1.0,3.0,2.0,0.0,0.0,9.0,1.0,0.07,0.03,0.1,0.07,0.1,Matches
Omar Milanetto,it ITA,MF,34.0,31,28.0,2443,27.1,2.0,3.0,5.0,2.0,0.0,0.0,9.0,0.0,0.07,0.11,0.18,0.07,0.18,Matches
Rodrigo Palacio,ar ARG,"FW,MF",28.0,27,24.0,2125,23.6,9.0,8.0,17.0,8.0,1.0,1.0,4.0,0.0,0.38,0.34,0.72,0.34,0.68,Matches
Kakha Kaladze,ge GEO,"DF,MF",32.0,26,23.0,2141,23.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Antonio Floro Flores,it ITA,FW,27.0,18,18.0,1426,15.8,10.0,2.0,12.0,10.0,0.0,0.0,2.0,1.0,0.63,0.13,0.76,0.63,0.76,Matches
Luca Toni,it ITA,FW,33.0,16,16.0,1383,15.4,3.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0,0.2,0.13,0.33,0.13,0.26,Matches
