Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
John Arne Riise,no NOR,"DF,MF",29.0,32,32.0,2880,32.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches
Marco Cassetti,it ITA,"DF,MF",33.0,32,31.0,2596,28.8,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Francesco Totti,it ITA,"FW,MF",33.0,32,29.0,2432,27.0,15.0,9.0,24.0,7.0,8.0,10.0,6.0,1.0,0.56,0.33,0.89,0.26,0.59,Matches
Juan,br BRA,DF,31.0,30,28.0,2535,28.2,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Nicolás Burdisso,ar ARG,DF,29.0,28,28.0,2415,26.8,2.0,0.0,2.0,2.0,0.0,0.0,7.0,3.0,0.07,0.0,0.07,0.07,0.07,Matches
Daniele De Rossi,it ITA,"DF,MF",27.0,28,28.0,2373,26.4,2.0,4.0,6.0,2.0,0.0,0.0,7.0,2.0,0.08,0.15,0.23,0.08,0.23,Matches
Marco Borriello,it ITA,FW,28.0,34,25.0,2283,25.4,11.0,3.0,14.0,10.0,1.0,1.0,2.0,0.0,0.43,0.12,0.55,0.39,0.51,Matches
Jérémy Ménez,fr FRA,"FW,MF",23.0,32,23.0,1780,19.8,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.1,0.2,Matches
Mirko Vučinić,me MNE,FW,26.0,28,22.0,1859,20.7,10.0,1.0,11.0,9.0,1.0,1.0,4.0,0.0,0.48,0.05,0.53,0.44,0.48,Matches
Simone Perrotta,it ITA,MF,32.0,25,22.0,1826,20.3,3.0,2.0,5.0,3.0,0.0,0.0,5.0,1.0,0.15,0.1,0.25,0.15,0.25,Matches
David Pizarro,cl CHI,MF,30.0,22,21.0,1837,20.4,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.05,0.05,0.1,0.0,0.05,Matches
Philippe Mexès,fr FRA,DF,28.0,22,21.0,1786,19.8,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,0.05,0.05,0.1,0.05,0.1,Matches
