Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Kwadwo Asamoah,gh GHA,"DF,MF",21.0,38,37.0,3282,36.5,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,0.05,0.08,0.14,0.05,0.14,Matches
Samir Handanović,si SVN,GK,26.0,35,35.0,3150,35.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristián Zapata,co COL,DF,23.0,35,35.0,3105,34.5,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Gökhan Inler,ch SUI,MF,26.0,35,35.0,2951,32.8,3.0,4.0,7.0,3.0,0.0,0.0,5.0,1.0,0.09,0.12,0.21,0.09,0.21,Matches
Antonio Di Natale,it ITA,FW,32.0,36,35.0,2917,32.4,28.0,6.0,34.0,23.0,5.0,7.0,3.0,0.0,0.86,0.19,1.05,0.71,0.89,Matches
Medhi Benatia,ma MAR,DF,23.0,34,34.0,3042,33.8,3.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Mauricio Isla,cl CHI,"DF,MF",22.0,34,34.0,2859,31.8,2.0,6.0,8.0,2.0,0.0,0.0,1.0,0.0,0.06,0.19,0.25,0.06,0.25,Matches
Giampiero Pinzi,it ITA,MF,29.0,34,30.0,2735,30.4,1.0,3.0,4.0,1.0,0.0,0.0,11.0,1.0,0.03,0.1,0.13,0.03,0.13,Matches
Pablo Armero,co COL,"DF,MF",23.0,31,29.0,2569,28.5,2.0,5.0,7.0,2.0,0.0,0.0,4.0,0.0,0.07,0.18,0.25,0.07,0.25,Matches
Maurizio Domizzi,it ITA,DF,30.0,30,28.0,2403,26.7,2.0,1.0,3.0,2.0,0.0,0.0,8.0,1.0,0.07,0.04,0.11,0.07,0.11,Matches
Alexis Sánchez,cl CHI,"FW,MF",21.0,31,27.0,2382,26.5,12.0,7.0,19.0,12.0,0.0,0.0,7.0,1.0,0.45,0.26,0.72,0.45,0.72,Matches
Andrea Coda,it ITA,DF,25.0,22,16.0,1427,15.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Giovanni Pasquale,it ITA,DF,28.0,17,10.0,861,9.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Antonio Floro Flores,it ITA,FW,27.0,12,10.0,781,8.7,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.35,0.23,0.58,0.35,0.58,Matches
Germán Denis,ar ARG,FW,28.0,25,8.0,953,10.6,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,0.38,0.19,0.57,0.38,0.57,Matches
Almen Abdi,ch SUI,MF,23.0,19,6.0,634,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Cuadrado,co COL,"DF,FW",22.0,9,3.0,343,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Emanuele Belardi,it ITA,GK,32.0,3,3.0,270,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Emmanuel Agyemang-Badu,gh GHA,MF,19.0,8,2.0,206,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriele Angella,it ITA,DF,21.0,8,1.0,232,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Bernardo Corradi,it ITA,FW,34.0,18,0.0,280,3.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.32,0.32,0.64,0.32,0.64,Matches
Cristian Battocchio,it ITA,MF,18.0,1,0.0,23,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joel Ekstrand,se SWE,DF,21.0,1,0.0,22,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matěj Vydra,cz CZE,"FW,MF",18.0,2,0.0,12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,25.6,38,418.0,3420,38.0,65.0,41.0,106.0,60.0,5.0,7.0,77.0,7.0,1.71,1.08,2.79,1.58,2.66,
Opponent Total,,,27.6,38,,3420,38.0,,,,,,,,,,,,,,
