Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Marco Di Vaio,it ITA,FW,34.0,38,38.0,3412,37.9,19.0,2.0,21.0,18.0,1.0,4.0,4.0,0.0,0.5,0.05,0.55,0.47,0.53,Matches
Emiliano Viviano,it ITA,GK,24.0,38,38.0,3405,37.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniele Portanova,it ITA,DF,31.0,33,33.0,2944,32.7,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Miguel Britos,uy URU,DF,25.0,33,33.0,2911,32.3,3.0,1.0,4.0,3.0,0.0,0.0,8.0,0.0,0.09,0.03,0.12,0.09,0.12,Matches
Gaby Mudingayi,be BEL,MF,28.0,32,32.0,2679,29.8,1.0,1.0,2.0,1.0,0.0,0.0,11.0,1.0,0.03,0.03,0.07,0.03,0.07,Matches
Matteo Rubin,it ITA,"DF,MF",23.0,29,28.0,2445,27.2,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches
Diego Pérez,uy URU,MF,30.0,27,27.0,2269,25.2,0.0,3.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches
Francesco Della Rocca,it ITA,MF,22.0,27,23.0,2000,22.2,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.05,0.05,0.0,0.05,Matches
Albin Ekdal,se SWE,MF,21.0,22,19.0,1530,17.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches
Federico Casarini,it ITA,MF,20.0,32,18.0,1857,20.6,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Vangelis Moras,gr GRE,DF,28.0,19,17.0,1287,14.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gastón Ramírez,uy URU,"FW,MF",19.0,25,16.0,1540,17.1,4.0,2.0,6.0,4.0,0.0,0.0,7.0,1.0,0.23,0.12,0.35,0.23,0.35,Matches
György Garics,at AUT,"DF,MF",26.0,15,15.0,1291,14.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Riccardo Meggiorini,it ITA,FW,24.0,29,14.0,1505,16.7,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.06,0.18,0.24,0.06,0.24,Matches
Antonio Buscè,it ITA,MF,34.0,16,10.0,911,10.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolò Cherubin,it ITA,DF,23.0,12,9.0,882,9.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Henry Giménez,uy URU,"FW,MF",24.0,26,8.0,937,10.4,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches
Andrea Esposito,it ITA,DF,24.0,11,8.0,818,9.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Massimo Mutarelli,it ITA,MF,32.0,15,7.0,666,7.4,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.27,0.27,0.0,0.27,Matches
Archimede Morleo,it ITA,DF,26.0,9,7.0,612,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniele Paponi,it ITA,FW,22.0,14,6.0,568,6.3,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.32,0.0,0.32,0.32,0.32,Matches
Ivan Radovanović,rs SRB,"DF,MF",21.0,10,6.0,449,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luca Siligardi,it ITA,"FW,MF",22.0,12,4.0,442,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rene Krhin,si SVN,"FW,MF",20.0,4,2.0,216,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristiano Lupatelli,it ITA,GK,32.0,1,0.0,15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.5,38,418.0,3420,38.0,35.0,20.0,55.0,34.0,1.0,4.0,87.0,4.0,0.92,0.53,1.45,0.89,1.42,
Opponent Total,,,27.7,38,,3420,38.0,,,,,,,,,,,,,,
