Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Antonio Nocerino,it ITA,MF,25.0,38,38.0,3391,37.7,4.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,0.11,0.11,0.21,0.11,0.21,Matches
Salvatore Sirigu,it ITA,GK,23.0,37,37.0,3330,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giulio Migliaccio,it ITA,"DF,MF",29.0,35,35.0,3021,33.6,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Javier Pastore,ar ARG,MF,21.0,35,34.0,2890,32.1,11.0,5.0,16.0,11.0,0.0,1.0,4.0,0.0,0.34,0.16,0.5,0.34,0.5,Matches
Federico Balzaretti,it ITA,DF,28.0,33,33.0,2890,32.1,2.0,7.0,9.0,2.0,0.0,0.0,5.0,0.0,0.06,0.22,0.28,0.06,0.28,Matches
Ezequiel Muñoz,ar ARG,DF,19.0,34,32.0,2877,32.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mattia Cassani,it ITA,DF,26.0,32,32.0,2793,31.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cesare Bovo,it ITA,DF,27.0,32,31.0,2803,31.1,4.0,1.0,5.0,3.0,1.0,1.0,14.0,0.0,0.13,0.03,0.16,0.1,0.13,Matches
Josip Iličić,si SVN,"FW,MF",22.0,34,30.0,2600,28.9,8.0,6.0,14.0,8.0,0.0,0.0,2.0,0.0,0.28,0.21,0.48,0.28,0.48,Matches
Armin Bačinović,si SVN,MF,20.0,33,29.0,2422,26.9,2.0,0.0,2.0,2.0,0.0,0.0,14.0,1.0,0.07,0.0,0.07,0.07,0.07,Matches
Fabrizio Miccoli,it ITA,FW,31.0,21,17.0,1195,13.3,9.0,2.0,11.0,9.0,0.0,1.0,0.0,0.0,0.68,0.15,0.83,0.68,0.83,Matches
Mauricio Pinilla,cl CHI,FW,26.0,22,13.0,1219,13.5,8.0,4.0,12.0,7.0,1.0,1.0,2.0,0.0,0.59,0.3,0.89,0.52,0.81,Matches
Abel Hernández,uy URU,FW,19.0,22,12.0,1234,13.7,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,0.22,0.07,0.29,0.22,0.29,Matches
Dorin Goian,ro ROU,DF,29.0,16,12.0,1155,12.8,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
Siniša Anđelković,si SVN,DF,24.0,7,7.0,540,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matteo Darmian,it ITA,"DF,MF",20.0,11,6.0,608,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabio Liverani,it ITA,MF,34.0,12,4.0,449,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pajtim Kasami,ch SUI,"FW,MF",18.0,14,4.0,384,4.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches
Massimo Maccarone,it ITA,FW,30.0,18,3.0,578,6.4,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.31,0.16,0.47,0.31,0.47,Matches
