Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Michael Agazzi,it ITA,GK,26.0,38,38.0,3383,37.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Davide Astori,it ITA,DF,23.0,36,36.0,3240,36.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Michele Canini,it ITA,DF,25.0,36,36.0,3240,36.0,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Davide Biondini,it ITA,MF,27.0,37,35.0,3149,35.0,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,0.03,0.09,0.11,0.03,0.11,Matches
Andrea Cossu,it ITA,MF,30.0,35,35.0,2933,32.6,4.0,12.0,16.0,4.0,0.0,0.0,8.0,0.0,0.12,0.37,0.49,0.12,0.49,Matches
Alessandro Agostini,it ITA,DF,31.0,34,34.0,2947,32.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Radja Nainggolan,be BEL,MF,22.0,36,33.0,2908,32.3,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches
Daniele Conti,it ITA,MF,31.0,29,27.0,2343,26.0,5.0,1.0,6.0,5.0,0.0,0.0,9.0,0.0,0.19,0.04,0.23,0.19,0.23,Matches
Robert Acquafresca,it ITA,FW,22.0,37,27.0,2289,25.4,8.0,1.0,9.0,8.0,0.0,1.0,1.0,0.0,0.31,0.04,0.35,0.31,0.35,Matches
Gabriele Perico,it ITA,DF,26.0,27,21.0,1878,20.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Lazzari,it ITA,MF,25.0,30,20.0,1835,20.4,1.0,5.0,6.0,1.0,0.0,0.0,2.0,0.0,0.05,0.25,0.29,0.05,0.29,Matches
Alessandro Matri,it ITA,FW,25.0,22,19.0,1678,18.6,11.0,0.0,11.0,10.0,1.0,1.0,3.0,0.0,0.59,0.0,0.59,0.54,0.54,Matches
Nenê,br BRA,FW,27.0,27,18.0,1634,18.2,6.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,0.33,0.0,0.33,0.33,0.33,Matches
Francesco Pisano,it ITA,DF,24.0,18,15.0,1336,14.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches
Lorenzo Ariaudo,it ITA,DF,21.0,15,9.0,982,10.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Missiroli,it ITA,MF,24.0,16,5.0,697,7.7,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26,0.26,0.0,0.26,Matches
Daniele Ragatzu,it ITA,FW,18.0,18,4.0,481,5.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches
Simon Laner,it ITA,MF,26.0,18,3.0,311,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alex Pinardi,it ITA,MF,29.0,7,3.0,264,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ivan Pelizzoli,it ITA,GK,29.0,1,0.0,37,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mikhail Sivakow,by BLR,"DF,MF",22.0,2,0.0,35,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pablo Ceppelini,uy URU,MF,18.0,3,0.0,20,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.2,38,418.0,3420,38.0,41.0,28.0,69.0,40.0,1.0,2.0,75.0,0.0,1.08,0.74,1.82,1.05,1.79,
Opponent Total,,,27.5,38,,3420,38.0,,,,,,,,,,,,,,
