Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Aleksandar Kolarov,rs SRB,DF,32.0,33,32,2906.0,32.3,8.0,2.0,10.0,5.0,3.0,3.0,7.0,1.0,5.0,2.6,6.6,9.2,105.0,165.0,177.0,0.25,0.06,0.31,0.15,0.22,0.15,0.2,0.36,0.08,0.28,Matches
Federico Fazio,ar ARG,DF,31.0,34,31,2806.0,31.2,5.0,0.0,5.0,5.0,0.0,0.0,6.0,0.0,2.5,2.5,0.3,2.8,19.0,100.0,5.0,0.16,0.0,0.16,0.16,0.16,0.08,0.01,0.09,0.08,0.09,Matches
Steven Nzonzi,fr FRA,MF,29.0,30,29,2617.0,29.1,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,1.7,1.7,2.1,3.9,21.0,180.0,21.0,0.03,0.07,0.1,0.03,0.1,0.06,0.07,0.13,0.06,0.13,Matches
Edin Džeko,ba BIH,FW,32.0,33,28,2579.0,28.7,9.0,6.0,15.0,9.0,0.0,0.0,9.0,0.0,14.5,14.5,4.2,18.6,64.0,94.0,246.0,0.31,0.21,0.52,0.31,0.52,0.5,0.15,0.65,0.5,0.65,Matches
Robin Olsen,se SWE,GK,28.0,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kostas Manolas,gr GRE,DF,27.0,27,27,2324.0,25.8,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.8,1.8,0.4,2.2,8.0,55.0,2.0,0.04,0.04,0.08,0.04,0.08,0.07,0.02,0.08,0.07,0.08,Matches
Bryan Cristante,it ITA,MF,23.0,35,26,2425.0,26.9,4.0,3.0,7.0,4.0,0.0,0.0,10.0,0.0,3.8,3.8,2.4,6.2,39.0,182.0,47.0,0.15,0.11,0.26,0.15,0.26,0.14,0.09,0.23,0.14,0.23,Matches
Alessandro Florenzi,it ITA,"DF,FW",27.0,29,24,2180.0,24.2,3.0,2.0,5.0,3.0,0.0,0.0,5.0,1.0,2.2,2.2,4.4,6.6,66.0,154.0,101.0,0.12,0.08,0.21,0.12,0.21,0.09,0.18,0.27,0.09,0.27,Matches
Stephan El Shaarawy,it ITA,"FW,MF",25.0,28,23,2104.0,23.4,11.0,3.0,14.0,11.0,0.0,0.0,2.0,0.0,7.6,7.6,5.0,12.6,104.0,96.0,185.0,0.47,0.13,0.6,0.47,0.6,0.32,0.22,0.54,0.32,0.54,Matches
Lorenzo Pellegrini,it ITA,MF,22.0,25,21,1821.0,20.2,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,4.2,4.2,4.6,8.8,41.0,93.0,127.0,0.1,0.15,0.25,0.1,0.25,0.21,0.23,0.44,0.21,0.44,Matches
Nicolò Zaniolo,it ITA,"MF,FW",19.0,27,20,1766.0,19.6,4.0,2.0,6.0,4.0,0.0,0.0,8.0,0.0,4.4,4.4,1.7,6.2,48.0,50.0,130.0,0.2,0.1,0.31,0.2,0.31,0.23,0.09,0.31,0.23,0.31,Matches
Cengiz Ünder,tr TUR,FW,21.0,26,17,1375.0,15.3,3.0,7.0,10.0,3.0,0.0,0.0,1.0,0.0,2.4,2.4,3.9,6.4,53.0,45.0,164.0,0.2,0.46,0.65,0.2,0.65,0.16,0.26,0.42,0.16,0.42,Matches
Juan Jesus,br BRA,DF,27.0,20,15,1403.0,15.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,0.0,0.7,3.0,44.0,1.0,0.06,0.0,0.06,0.06,0.06,0.04,0.0,0.05,0.04,0.05,Matches
Patrik Schick,cz CZE,"FW,MF",22.0,24,15,1314.0,14.6,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,5.4,5.4,1.5,6.9,13.0,21.0,90.0,0.21,0.0,0.21,0.21,0.21,0.37,0.1,0.47,0.37,0.47,Matches
Daniele De Rossi,it ITA,MF,35.0,18,15,1270.0,14.1,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,1.3,2.8,16.0,115.0,9.0,0.07,0.07,0.14,0.07,0.14,0.11,0.1,0.2,0.11,0.2,Matches
Justin Kluivert,nl NED,FW,19.0,29,14,1341.0,14.9,1.0,6.0,7.0,1.0,0.0,0.0,2.0,0.0,1.3,1.3,3.0,4.3,68.0,35.0,168.0,0.07,0.4,0.47,0.07,0.47,0.09,0.2,0.29,0.09,0.29,Matches
Davide Santon,it ITA,DF,27.0,17,11,1009.0,11.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.8,51.0,61.0,45.0,0.0,0.09,0.09,0.0,0.09,0.01,0.06,0.07,0.01,0.07,Matches
Antonio Mirante,it ITA,GK,35.0,11,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
