Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Sebastiano Luperto,it ITA,DF,21.0,12,6,728.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,7.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Adam Ounas,dz ALG,"MF,FW",21.0,18,6,538.0,6.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.4,1.4,1.9,3.3,45.0,30.0,77.0,0.5,0.0,0.5,0.5,0.5,0.24,0.32,0.56,0.24,0.56,Matches
Amin Younes,de GER,"MF,FW",24.0,12,6,498.0,5.5,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,1.7,1.7,0.9,2.6,19.0,37.0,66.0,0.54,0.36,0.9,0.54,0.9,0.3,0.17,0.47,0.3,0.47,Matches
Marko Rog,hr CRO,MF,23.0,9,4,333.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.2,2.0,11.0,4.0,0.27,0.0,0.27,0.27,0.27,0.05,0.0,0.05,0.05,0.05,Matches
Vlad Chiricheș,ro ROU,DF,28.0,3,3,147.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Gianluca Gaetano,it ITA,"MF,FW",18.0,2,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.32,0.78,1.11,0.32,1.11,Matches
Antonio Daniele,it ITA,GK,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alessandro Fortunato D'Andrea,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Davide Marfella,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Joao Pedro Piai,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Karim Zedadka,fr FRA,"DF,MF",18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.0,38,418,3420.0,38.0,73.0,54.0,127.0,70.0,3.0,4.0,75.0,5.0,61.8,58.8,49.4,108.2,934.0,2089.0,2082.0,1.92,1.42,3.34,1.84,3.26,1.63,1.3,2.93,1.55,2.85,
Opponent Total,,,27.0,38,418,3420.0,38.0,36.0,28.0,64.0,32.0,4.0,4.0,86.0,5.0,38.2,35.1,27.2,62.3,563.0,1242.0,1231.0,0.95,0.74,1.68,0.84,1.58,1.01,0.72,1.72,0.92,1.64,
