Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Samir Handanović,si SVN,GK,34.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Milan Škriniar,sk SVK,DF,23.0,35,35,3150.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.5,1.5,0.4,1.9,26.0,143.0,5.0,0.0,0.03,0.03,0.0,0.03,0.04,0.01,0.05,0.04,0.05,Matches
Marcelo Brozović,hr CRO,MF,25.0,32,31,2650.0,29.4,2.0,1.0,3.0,2.0,0.0,0.0,11.0,1.0,1.0,1.0,3.4,4.4,43.0,287.0,29.0,0.07,0.03,0.1,0.07,0.1,0.03,0.12,0.15,0.03,0.15,Matches
Matteo Politano,it ITA,FW,24.0,36,31,2549.0,28.3,5.0,6.0,11.0,5.0,0.0,0.0,4.0,1.0,4.6,4.6,5.6,10.2,141.0,150.0,303.0,0.18,0.21,0.39,0.18,0.39,0.16,0.2,0.36,0.16,0.36,Matches
Ivan Perišić,hr CRO,FW,29.0,34,30,2701.0,30.0,8.0,3.0,11.0,6.0,2.0,2.0,5.0,0.0,9.8,8.2,6.8,15.0,159.0,90.0,338.0,0.27,0.1,0.37,0.2,0.3,0.33,0.23,0.55,0.27,0.5,Matches
Kwadwo Asamoah,gh GHA,DF,29.0,32,30,2671.0,29.7,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.2,0.2,1.8,2.1,90.0,189.0,153.0,0.0,0.03,0.03,0.0,0.03,0.01,0.06,0.07,0.01,0.07,Matches
Danilo D'Ambrosio,it ITA,DF,29.0,30,29,2579.0,28.7,2.0,5.0,7.0,2.0,0.0,0.0,6.0,0.0,2.6,2.6,5.0,7.6,57.0,154.0,148.0,0.07,0.17,0.24,0.07,0.24,0.09,0.17,0.26,0.09,0.26,Matches
Stefan de Vrij,nl NED,DF,26.0,28,28,2520.0,28.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.6,1.6,1.1,2.7,15.0,93.0,4.0,0.07,0.0,0.07,0.07,0.07,0.06,0.04,0.1,0.06,0.1,Matches
Mauro Icardi,ar ARG,FW,25.0,29,24,2267.0,25.2,11.0,4.0,15.0,6.0,5.0,6.0,0.0,0.0,15.2,10.5,3.3,13.8,19.0,40.0,137.0,0.44,0.16,0.6,0.24,0.4,0.6,0.13,0.74,0.42,0.55,Matches
Matías Vecino,uy URU,MF,26.0,30,23,2015.0,22.4,3.0,1.0,4.0,3.0,0.0,0.0,8.0,0.0,6.1,6.1,1.3,7.3,55.0,125.0,102.0,0.13,0.04,0.18,0.13,0.18,0.27,0.06,0.33,0.27,0.33,Matches
Radja Nainggolan,be BEL,MF,30.0,29,22,1967.0,21.9,6.0,3.0,9.0,6.0,0.0,0.0,3.0,0.0,3.8,3.8,3.4,7.2,51.0,135.0,145.0,0.27,0.14,0.41,0.27,0.41,0.17,0.16,0.33,0.17,0.33,Matches
Miranda,br BRA,DF,33.0,14,14,1158.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.1,0.4,5.0,48.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,Matches
Lautaro Martínez,ar ARG,"FW,MF",20.0,27,13,1344.0,14.9,6.0,2.0,8.0,5.0,1.0,1.0,4.0,0.0,7.7,6.9,3.0,9.9,26.0,31.0,92.0,0.4,0.13,0.54,0.33,0.47,0.52,0.2,0.72,0.46,0.66,Matches
Roberto Gagliardini,it ITA,MF,24.0,19,13,1087.0,12.1,5.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,2.9,2.9,0.9,3.8,32.0,95.0,42.0,0.41,0.0,0.41,0.41,0.41,0.24,0.07,0.32,0.24,0.32,Matches
Borja Valero,es ESP,MF,33.0,27,12,1231.0,13.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,1.6,2.2,33.0,132.0,31.0,0.0,0.07,0.07,0.0,0.07,0.04,0.12,0.16,0.04,0.16,Matches
João Mário,pt POR,"MF,FW",25.0,20,12,1082.0,12.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,3.0,59.0,77.0,90.0,0.08,0.17,0.25,0.08,0.25,0.08,0.17,0.25,0.08,0.25,Matches
Dalbert Henrique,br BRA,DF,24.0,11,9,778.0,8.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,1.1,1.3,23.0,30.0,43.0,0.0,0.12,0.12,0.0,0.12,0.02,0.12,0.15,0.02,0.15,Matches
Keita Baldé,sn SEN,FW,23.0,24,8,889.0,9.9,5.0,2.0,7.0,5.0,0.0,0.0,2.0,1.0,3.9,3.9,2.2,6.1,57.0,27.0,98.0,0.51,0.2,0.71,0.51,0.71,0.39,0.22,0.61,0.39,0.61,Matches
Šime Vrsaljko,hr CRO,DF,26.0,10,8,727.0,8.1,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.3,1.4,20.0,38.0,48.0,0.0,0.25,0.25,0.0,0.25,0.0,0.16,0.17,0.0,0.17,Matches
Antonio Candreva,it ITA,"FW,MF",31.0,18,5,502.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1,3.1,41.0,17.0,75.0,0.18,0.0,0.18,0.18,0.18,0.35,0.2,0.55,0.35,0.55,Matches
Cédric Soares,pt POR,DF,26.0,4,3,259.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,2.0,14.0,15.0,0.0,0.35,0.35,0.0,0.35,0.05,0.17,0.22,0.05,0.22,Matches
Andrea Ranocchia,it ITA,"DF,FW",30.0,4,0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches
Yann Karamoh,fr FRA,"FW,MF",20.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tommaso Berni,it ITA,GK,35.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Facundo Colidio,ar ARG,"FW,MF",18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Daniele Padelli,it ITA,GK,32.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Eddie Salcedo,it ITA,FW,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.7,38,418,3420.0,38.0,57.0,36.0,93.0,49.0,8.0,9.0,75.0,3.0,63.8,56.8,45.4,102.3,954.0,1917.0,1907.0,1.5,0.95,2.45,1.29,2.24,1.68,1.2,2.88,1.5,2.69,
Opponent Total,,,26.8,38,418,3420.0,38.0,30.0,22.0,52.0,27.0,3.0,5.0,99.0,5.0,38.3,34.3,26.4,60.7,639.0,1208.0,1203.0,0.79,0.58,1.37,0.71,1.29,1.01,0.69,1.7,0.9,1.6,
