Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Simone Iacoponi,it ITA,DF,31.0,38,38,3346.0,37.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,0.7,1.4,14.0,89.0,44.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches
Luigi Sepe,it ITA,GK,27.0,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Riccardo Gagliolo,se SWE,DF,28.0,34,34,3045.0,33.8,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,1.4,1.4,2.4,3.8,16.0,109.0,27.0,0.0,0.06,0.06,0.0,0.06,0.04,0.07,0.11,0.04,0.11,Matches
Bruno Alves,pt POR,DF,36.0,33,33,2922.0,32.5,4.0,1.0,5.0,4.0,0.0,0.0,9.0,1.0,2.2,2.2,1.0,3.2,4.0,72.0,5.0,0.12,0.03,0.15,0.12,0.15,0.07,0.03,0.1,0.07,0.1,Matches
Antonino Barillà,it ITA,MF,30.0,31,30,2618.0,29.1,3.0,2.0,5.0,3.0,0.0,0.0,10.0,0.0,3.0,3.0,1.9,4.9,30.0,93.0,84.0,0.1,0.07,0.17,0.1,0.17,0.1,0.07,0.17,0.1,0.17,Matches
Gervinho,ci CIV,FW,31.0,30,27,2304.0,25.6,11.0,2.0,13.0,11.0,0.0,0.0,3.0,0.0,7.4,7.4,3.7,11.1,107.0,53.0,126.0,0.43,0.08,0.51,0.43,0.51,0.29,0.15,0.43,0.29,0.43,Matches
Roberto Inglese,it ITA,FW,26.0,25,23,1965.0,21.8,9.0,0.0,9.0,7.0,2.0,2.0,3.0,0.0,8.2,6.7,1.5,8.1,29.0,24.0,99.0,0.41,0.0,0.41,0.32,0.32,0.38,0.07,0.44,0.3,0.37,Matches
Luca Rigoni,it ITA,MF,33.0,23,20,1761.0,19.6,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,3.0,3.0,0.6,3.6,17.0,65.0,36.0,0.1,0.05,0.15,0.1,0.15,0.15,0.03,0.18,0.15,0.18,Matches
Luca Siligardi,it ITA,FW,30.0,29,19,1639.0,18.2,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,2.2,2.2,2.2,4.3,40.0,34.0,99.0,0.05,0.11,0.16,0.05,0.16,0.12,0.12,0.24,0.12,0.24,Matches
