Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Łukasz Skorupski,pl POL,GK,27.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Danilo Larangeira,br BRA,DF,34.0,35,35,3077.0,34.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,0.8,1.6,18.0,104.0,6.0,0.03,0.0,0.03,0.03,0.03,0.02,0.02,0.05,0.02,0.05,Matches
Erick Pulgar,cl CHI,MF,24.0,28,27,2357.0,26.2,6.0,2.0,8.0,1.0,5.0,5.0,6.0,1.0,5.0,1.1,3.8,4.9,16.0,151.0,19.0,0.23,0.08,0.31,0.04,0.11,0.19,0.15,0.34,0.04,0.19,Matches
Rodrigo Palacio,ar ARG,FW,36.0,28,26,2329.0,25.9,3.0,6.0,9.0,3.0,0.0,0.0,6.0,0.0,5.3,5.3,4.2,9.5,113.0,71.0,265.0,0.12,0.23,0.35,0.12,0.35,0.21,0.16,0.37,0.21,0.37,Matches
Federico Santander,py PAR,FW,27.0,32,23,2065.0,22.9,8.0,3.0,11.0,8.0,0.0,0.0,5.0,0.0,8.6,8.6,3.0,11.6,16.0,36.0,137.0,0.35,0.13,0.48,0.35,0.48,0.37,0.13,0.51,0.37,0.51,Matches
Mitchell Dijks,nl NED,DF,25.0,25,23,2023.0,22.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.4,0.4,1.0,1.4,96.0,98.0,90.0,0.04,0.0,0.04,0.04,0.04,0.02,0.04,0.06,0.02,0.06,Matches
Andrea Poli,it ITA,MF,28.0,30,23,1932.0,21.5,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,3.6,3.6,0.9,4.4,28.0,86.0,37.0,0.19,0.05,0.23,0.19,0.23,0.17,0.04,0.21,0.17,0.21,Matches
Ibrahima Mbaye,sn SEN,DF,23.0,23,22,2010.0,22.3,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,2.7,2.7,0.2,2.9,13.0,75.0,20.0,0.09,0.0,0.09,0.09,0.09,0.12,0.01,0.13,0.12,0.13,Matches
Blerim Džemaili,ch SUI,MF,32.0,28,20,1750.0,19.4,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.8,1.8,1.3,3.2,55.0,105.0,69.0,0.05,0.05,0.1,0.05,0.1,0.09,0.07,0.16,0.09,0.16,Matches
Riccardo Orsolini,it ITA,"FW,MF",21.0,35,19,1964.0,21.8,8.0,5.0,13.0,8.0,0.0,0.0,2.0,0.0,5.1,5.1,2.8,7.9,52.0,68.0,152.0,0.37,0.23,0.6,0.37,0.6,0.23,0.13,0.36,0.23,0.36,Matches
Filip Helander,se SWE,DF,25.0,20,19,1713.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.7,0.7,0.2,0.9,10.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Roberto Soriano,it ITA,MF,27.0,17,17,1489.0,16.5,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,3.4,3.4,1.9,5.3,44.0,78.0,93.0,0.12,0.12,0.24,0.12,0.24,0.2,0.11,0.32,0.2,0.32,Matches
Arturo Calabresi,it ITA,DF,22.0,18,16,1412.0,15.7,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.4,0.4,0.4,0.8,13.0,63.0,11.0,0.06,0.0,0.06,0.06,0.06,0.03,0.02,0.05,0.03,0.05,Matches
Federico Mattiello,it ITA,"DF,FW",23.0,17,16,1333.0,14.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.6,0.6,1.5,2.1,50.0,57.0,75.0,0.07,0.07,0.14,0.07,0.14,0.04,0.1,0.14,0.04,0.14,Matches
Mattias Svanberg,se SWE,MF,19.0,23,13,1176.0,13.1,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.2,1.2,1.4,2.6,9.0,30.0,35.0,0.0,0.23,0.23,0.0,0.23,0.09,0.1,0.2,0.09,0.2,Matches
Nicola Sansone,it ITA,FW,26.0,15,13,1139.0,12.7,2.0,4.0,6.0,2.0,0.0,0.0,4.0,1.0,1.7,1.7,2.3,4.1,40.0,35.0,108.0,0.16,0.32,0.47,0.16,0.47,0.14,0.18,0.32,0.14,0.32,Matches
Lyanco,br BRA,DF,21.0,13,13,1119.0,12.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.4,0.4,0.3,0.7,11.0,39.0,1.0,0.08,0.0,0.08,0.08,0.08,0.04,0.02,0.06,0.04,0.06,Matches
