Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Gianluigi Donnarumma,it ITA,GK,19.0,36,36,3090.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ricardo Rodríguez,ch SUI,DF,25.0,35,35,3047.0,33.9,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,1.4,2.0,86.0,177.0,81.0,0.0,0.09,0.09,0.0,0.09,0.02,0.04,0.06,0.02,0.06,Matches
Suso,es ESP,"FW,MF",24.0,35,35,3018.0,33.5,7.0,10.0,17.0,7.0,0.0,0.0,9.0,1.0,4.2,4.2,9.9,14.2,138.0,215.0,368.0,0.21,0.3,0.51,0.21,0.51,0.13,0.3,0.42,0.13,0.42,Matches
Franck Kessié,ci CIV,MF,21.0,34,34,3018.0,33.5,7.0,2.0,9.0,4.0,3.0,3.0,8.0,0.0,7.5,5.2,2.3,7.4,72.0,191.0,159.0,0.21,0.06,0.27,0.12,0.18,0.22,0.07,0.29,0.15,0.22,Matches
Hakan Çalhanoğlu,tr TUR,"MF,FW",24.0,36,34,2884.0,32.0,3.0,6.0,9.0,3.0,0.0,0.0,3.0,0.0,5.2,5.2,6.2,11.4,126.0,210.0,196.0,0.09,0.19,0.28,0.09,0.28,0.16,0.19,0.36,0.16,0.36,Matches
Alessio Romagnoli,it ITA,DF,23.0,32,32,2847.0,31.6,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,0.9,0.9,0.2,1.1,11.0,86.0,3.0,0.06,0.0,0.06,0.06,0.06,0.03,0.01,0.03,0.03,0.03,Matches
Mateo Musacchio,ar ARG,DF,27.0,29,29,2610.0,29.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.4,2.4,11.0,116.0,4.0,0.03,0.0,0.03,0.03,0.03,0.07,0.01,0.08,0.07,0.08,Matches
Tiemoué Bakayoko,fr FRA,MF,23.0,31,26,2301.0,25.6,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,1.7,1.7,1.6,3.2,49.0,156.0,45.0,0.04,0.04,0.08,0.04,0.08,0.06,0.06,0.13,0.06,0.13,Matches
Davide Calabria,it ITA,DF,21.0,26,22,1950.0,21.7,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.4,0.4,2.0,2.4,58.0,123.0,124.0,0.05,0.09,0.14,0.05,0.14,0.02,0.09,0.11,0.02,0.11,Matches
Krzysztof Piątek,pl POL,FW,23.0,18,16,1373.0,15.3,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,6.9,6.9,1.2,8.2,12.0,16.0,107.0,0.59,0.0,0.59,0.59,0.59,0.46,0.08,0.54,0.46,0.54,Matches
Ignazio Abate,it ITA,DF,31.0,19,15,1302.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.4,0.4,27.0,88.0,43.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches
Gonzalo Higuaín,ar ARG,FW,30.0,15,15,1277.0,14.2,6.0,1.0,7.0,6.0,0.0,1.0,3.0,1.0,6.6,5.8,1.7,7.5,25.0,34.0,81.0,0.42,0.07,0.49,0.42,0.49,0.47,0.12,0.59,0.41,0.53,Matches
Lucas Biglia,ar ARG,MF,32.0,16,13,1114.0,12.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,0.4,0.7,11.0,67.0,4.0,0.08,0.0,0.08,0.08,0.08,0.02,0.03,0.05,0.02,0.05,Matches
Patrick Cutrone,it ITA,FW,20.0,34,12,1457.0,16.2,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,3.0,3.0,1.6,4.5,26.0,13.0,142.0,0.19,0.12,0.31,0.19,0.31,0.18,0.1,0.28,0.18,0.28,Matches
Cristián Zapata,co COL,DF,31.0,13,12,1026.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.3,0.6,6.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches
Lucas Paquetá,br BRA,MF,20.0,13,12,842.0,9.4,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,1.3,1.3,0.8,2.1,21.0,48.0,49.0,0.11,0.11,0.21,0.11,0.21,0.14,0.08,0.22,0.14,0.22,Matches
Fabio Borini,it ITA,"FW,DF",27.0,20,10,1054.0,11.7,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,2.5,2.5,1.2,3.6,13.0,26.0,96.0,0.17,0.17,0.34,0.17,0.34,0.21,0.1,0.31,0.21,0.31,Matches
Samu Castillejo,es ESP,"FW,MF",23.0,31,8,1023.0,11.4,4.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,1.7,1.7,1.8,3.5,56.0,42.0,124.0,0.35,0.18,0.53,0.35,0.53,0.15,0.16,0.31,0.15,0.31,Matches
Giacomo Bonaventura,it ITA,MF,28.0,8,8,646.0,7.2,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,2.9,2.9,0.8,3.6,32.0,40.0,26.0,0.42,0.14,0.56,0.42,0.56,0.4,0.1,0.5,0.4,0.5,Matches
Diego Laxalt,uy URU,"DF,MF",25.0,20,6,651.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.2,1.2,0.7,1.8,21.0,27.0,51.0,0.0,0.0,0.0,0.0,0.0,0.16,0.09,0.25,0.16,0.25,Matches
Andrea Conti,it ITA,DF,24.0,12,4,500.0,5.6,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.1,1.1,19.0,34.0,38.0,0.0,0.36,0.36,0.0,0.36,0.0,0.2,0.2,0.0,0.2,Matches
Pepe Reina,es ESP,GK,35.0,4,2,330.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
José Mauri,it ITA,MF,22.0,5,2,208.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.1,0.04,0.1,Matches
Raoul Bellanova,it ITA,"DF,MF",18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andrea Bertolacci,it ITA,MF,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marco Brescianini,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mattia Caldara,it ITA,DF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Antonio Donnarumma,it ITA,GK,28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alen Halilović,hr CRO,"FW,MF",22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Riccardo Montolivo,it ITA,MF,33.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alessandro Plizzari,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Stefan Simić,cz CZE,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Matteo Soncin,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ivan Strinić,hr CRO,DF,31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Emanuele Torrasi,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Frank Tsadjout,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,24.8,38,418,3420.0,38.0,51.0,35.0,86.0,48.0,3.0,4.0,82.0,5.0,48.8,45.7,35.6,81.3,821.0,1759.0,1743.0,1.34,0.92,2.26,1.26,2.18,1.28,0.94,2.22,1.2,2.14,
Opponent Total,,,26.9,38,418,3420.0,38.0,35.0,21.0,56.0,31.0,4.0,5.0,69.0,5.0,41.2,37.3,29.2,66.5,698.0,1505.0,1494.0,0.92,0.55,1.47,0.82,1.37,1.08,0.77,1.85,0.98,1.75,
