Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Andrea Petagna,it ITA,FW,24.0,36,33,3032.0,33.7,12.0,1.0,13.0,7.0,5.0,7.0,5.0,0.0,13.4,7.9,3.6,11.5,88.0,82.0,208.0,0.36,0.03,0.39,0.21,0.24,0.4,0.11,0.51,0.23,0.34,Matches
Francesco Vicari,it ITA,DF,24.0,34,33,2898.0,32.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.1,0.6,8.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,Matches
Simone Missiroli,it ITA,MF,33.0,34,31,2798.0,31.1,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.7,0.7,1.2,1.9,31.0,153.0,32.0,0.03,0.0,0.03,0.03,0.03,0.02,0.04,0.06,0.02,0.06,Matches
Etrit Berisha,al ALB,GK,30.0,26,26,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Strefezza,br BRA,"DF,MF",22.0,32,24,2110.0,23.4,1.0,2.0,3.0,1.0,0.0,0.0,9.0,1.0,2.6,2.6,1.7,4.4,72.0,62.0,121.0,0.04,0.09,0.13,0.04,0.13,0.11,0.07,0.19,0.11,0.19,Matches
Thiago Cionek,pl POL,DF,33.0,28,23,2169.0,24.1,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.7,0.7,1.3,2.0,40.0,98.0,56.0,0.0,0.04,0.04,0.0,0.04,0.03,0.05,0.08,0.03,0.08,Matches
Arkadiusz Reca,pl POL,DF,24.0,25,22,1928.0,21.4,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.8,1.8,2.1,3.9,78.0,70.0,106.0,0.0,0.09,0.09,0.0,0.09,0.08,0.1,0.18,0.08,0.18,Matches
Nenad Tomović,rs SRB,DF,31.0,23,20,1755.0,19.5,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.8,0.8,0.5,1.3,31.0,66.0,18.0,0.0,0.05,0.05,0.0,0.05,0.04,0.03,0.07,0.04,0.07,Matches
Alessandro Murgia,it ITA,MF,22.0,25,19,1750.0,19.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.4,2.4,2.0,4.5,14.0,58.0,55.0,0.0,0.05,0.05,0.0,0.05,0.12,0.1,0.23,0.12,0.23,Matches
Mattia Valoti,it ITA,"MF,FW",25.0,27,18,1527.0,17.0,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,3.3,3.3,1.3,4.6,35.0,63.0,64.0,0.18,0.06,0.24,0.18,0.24,0.19,0.08,0.27,0.19,0.27,Matches
Jasmin Kurtić,si SVN,MF,30.0,16,16,1409.0,15.7,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,2.4,2.4,2.4,4.8,62.0,74.0,87.0,0.13,0.0,0.13,0.13,0.13,0.15,0.15,0.3,0.15,0.3,Matches
Mirko Valdifiori,it ITA,MF,33.0,22,15,1400.0,15.6,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,2.4,2.5,15.0,88.0,11.0,0.0,0.19,0.19,0.0,0.19,0.01,0.15,0.16,0.01,0.16,Matches
Igor,br BRA,DF,21.0,17,15,1337.0,14.9,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.1,0.1,1.0,1.1,33.0,58.0,19.0,0.0,0.07,0.07,0.0,0.07,0.01,0.07,0.08,0.01,0.08,Matches
Kevin Bonifazi,it ITA,DF,23.0,14,13,1191.0,13.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.2,1.2,0.2,1.3,10.0,33.0,1.0,0.08,0.0,0.08,0.08,0.08,0.09,0.01,0.1,0.09,0.1,Matches
Bryan Dabo,bf BFA,MF,27.0,16,13,1122.0,12.5,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,0.9,0.9,0.6,1.5,31.0,54.0,27.0,0.08,0.32,0.4,0.08,0.4,0.08,0.05,0.12,0.08,0.12,Matches
Federico Di Francesco,it ITA,FW,25.0,20,13,1082.0,12.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.1,2.1,1.0,3.2,29.0,21.0,82.0,0.17,0.0,0.17,0.17,0.17,0.18,0.08,0.26,0.18,0.26,Matches
Felipe dal Belo,br BRA,DF,35.0,15,11,997.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,0.0,0.7,9.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Karlo Letica,hr CRO,GK,22.0,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Marco D'Alessandro,it ITA,"MF,DF",28.0,15,10,781.0,8.7,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.4,0.4,1.1,1.5,36.0,18.0,58.0,0.23,0.0,0.23,0.23,0.23,0.04,0.13,0.17,0.04,0.17,Matches
Sergio Floccari,it ITA,FW,37.0,24,9,942.0,10.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.3,1.3,0.5,1.9,12.0,16.0,82.0,0.1,0.0,0.1,0.1,0.1,0.13,0.05,0.18,0.13,0.18,Matches
Jacopo Sala,it ITA,DF,27.0,16,9,853.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.8,20.0,32.0,40.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches
Lucas Castro,ar ARG,MF,30.0,7,6,425.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.8,1.3,6.0,31.0,28.0,0.0,0.0,0.0,0.0,0.0,0.1,0.18,0.28,0.1,0.28,Matches
Alberto Paloschi,it ITA,FW,29.0,10,5,438.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.4,2.1,2.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.35,0.08,0.43,0.35,0.43,Matches
Mohamed Fares,dz ALG,"DF,MF",23.0,8,5,421.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.9,1.2,8.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.25,0.05,0.25,Matches
Alberto Cerri,it ITA,FW,23.0,8,5,420.0,4.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,0.7,2.2,13.0,17.0,36.0,0.21,0.0,0.21,0.21,0.21,0.33,0.14,0.47,0.33,0.47,Matches
Bartosz Salamon,pl POL,DF,28.0,7,3,344.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Georgi Tunjov,ee EST,MF,18.0,10,3,284.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,2.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.09,0.04,0.12,0.09,0.12,Matches
Ervin Zukanović,ba BIH,DF,32.0,3,2,204.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Demba Thiam,sn SEN,GK,21.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriele Moncini,it ITA,"FW,MF",23.0,4,2,154.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.35,0.03,0.38,0.35,0.38,Matches
Marko Janković,me MNE,"FW,DF",24.0,6,1,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,4.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.14,0.05,0.14,Matches
Jaume Cuéllar,bo BOL,"MF,FW",17.0,2,1,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jakub Iskra,pl POL,DF,16.0,2,0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Krisztofer Horváth,hu HUN,"FW,DF",17.0,3,0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.12,0.05,0.12,Matches
Paolo Cannistrà,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lorenzo Dickmann,it ITA,"DF,MF",22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Altin Kryeziu,xk KVX,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Riccardo Mastrilli,it ITA,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marco Meneghetti,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Federico Zanchetta,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.5,38,418,3420.0,38.0,27.0,17.0,44.0,22.0,5.0,7.0,98.0,4.0,40.7,35.2,26.5,61.7,696.0,1236.0,1225.0,0.71,0.45,1.16,0.58,1.03,1.07,0.7,1.77,0.93,1.62,
Opponent Total,,,27.0,38,418,3420.0,38.0,74.0,48.0,122.0,67.0,7.0,8.0,75.0,1.0,68.6,62.4,48.5,111.0,885.0,1709.0,1694.0,1.95,1.26,3.21,1.76,3.03,1.81,1.28,3.08,1.64,2.92,
